"Date","Vestas","MaerskA","MaerskB","Baverian","Coloplast","FLSmidth","Genmab","GN","Lundbeck","NovoNordisk","Tryg","USD/DKK"
2013-10-23,151.4,8683.22,9275.9,67.5,327.8,283.7,247.8,128.7,117,194.5,104.1,5.41
2013-10-24,148.9,8769.88,9380.51,67.5,323.4,284.7,250,129.8,116.5,197,105,5.4
2013-10-25,145.6,8743.88,9406.67,67,321.6,283.6,251,126.9,118.4,196.1,104.6,5.4
2013-10-28,138.6,8631.22,9275.9,66.5,325.1,278.9,246,125.9,118.7,196.8,103.1,5.41
2013-10-29,146.6,8610.42,9284.61,67,325.6,282.4,246.6,126.2,119.5,198,103.9,5.43
2013-10-30,144.6,8691.88,9310.77,67.5,325.4,281,244.7,126.3,118.9,197.4,103.1,5.43
2013-10-31,147.5,8603.49,9267.18,67,358.2,274.5,238.5,125.3,118.1,182.8,100.4,5.49
2013-11-01,150.6,8665.89,9302.05,67,348.7,270.1,238,128.1,119.6,183.4,101.5,5.53
2013-11-04,147,8638.16,9275.9,66,350.3,279,236.7,129.6,120.8,184.6,101.8,5.52
2013-11-05,145.5,8652.02,9232.31,66.5,352.5,276.6,230.7,126.8,121.3,184.3,101.4,5.54
2013-11-06,167.2,8691.88,9267.18,68,358.5,290,239.1,131.2,126.5,187.6,100.7,5.52
2013-11-07,161,8638.16,9214.87,68,350.9,278,225.7,131.1,117.9,189.5,100.4,5.56
2013-11-08,162.1,8769.88,9363.08,69,349.3,275.5,214,129.9,117.9,188.6,99.78,5.58
2013-11-11,157.3,8873.87,9485.13,69,352.4,279.5,218,130,118.9,189.6,99.64,5.56
2013-11-12,154.7,8769.88,9319.49,70,349.1,277.8,214,126.5,118.9,189.9,100.9,5.55
2013-11-13,154.4,8839.2,9415.38,71,347.2,284.7,207.5,126.5,119.6,191.8,99.78,5.53
2013-11-14,156.9,8995.19,9659.49,70.5,350.5,283.8,207.7,125.5,121.3,192.4,99.9,5.54
2013-11-15,156,9021.19,9659.49,75,354.8,283.1,210.8,127.4,120.3,192.6,99.1,5.53
2013-11-18,157.8,9047.19,9676.92,74,354,283,210,132.5,119.6,193.8,99.56,5.52
2013-11-19,154.3,8960.53,9624.61,72.5,353.9,280.4,209.9,130.4,118.1,192.2,100.3,5.51
2013-11-20,152,8951.86,9589.74,73,352.3,277.6,209.6,130.6,117,191.8,100.2,5.55
2013-11-21,152.6,8943.2,9607.18,74,353.8,278,210.1,134,117.4,191.5,99.1,5.53
2013-11-22,153.6,8769.88,9380.51,75,352.8,277.2,213.2,133,117,190.4,99.36,5.5
2013-11-25,154.9,8873.87,9450.25,75,352.6,278,215.6,132.8,118.2,191.4,100.4,5.52
2013-11-26,154,8943.2,9528.72,82,354.1,276.6,224.7,132.1,117.3,190.1,98.8,5.5
2013-11-27,155.8,9064.52,9676.92,80.5,357.5,278.7,221.2,131.7,118.9,189.6,99.08,5.49
2013-11-28,157.7,9021.19,9624.61,83.5,361.1,286,229.4,131.6,118.4,195.3,99.34,5.48
2013-11-29,156.5,9081.85,9711.79,84,360.4,287.1,227.5,131.1,120,196.7,99.22,5.49
2013-12-02,154.5,9047.19,9668.2,87.5,363.9,283.3,227,133.3,120.1,196.5,98.76,5.51
2013-12-03,146,8986.52,9546.15,87.5,365.9,276.1,222.7,131,122.1,197.6,98.16,5.49
2013-12-04,141.1,8917.2,9493.84,92,356.5,273.3,220.5,127.6,121.3,194.9,97.54,5.49
2013-12-05,141.4,8908.53,9458.97,88.5,358.3,268,218.2,130,121.6,196.2,97.02,5.46
2013-12-06,147.9,8925.86,9511.28,86,350.9,267.7,225.9,130,122.9,195.1,96.52,5.44
2013-12-09,149.3,8908.53,9546.15,84,351,268,235.8,130.5,123.7,195,97.7,5.43
2013-12-10,146.1,8934.53,9554.87,86,348.5,267.5,231,130.4,125.7,193.2,96.6,5.42
2013-12-11,147,9012.52,9572.31,85,343.7,267.4,221.3,127.9,131,193.5,97.1,5.41
2013-12-12,144.1,8943.2,9502.56,82,339.1,262,221.4,125.9,130.5,191.3,98.58,5.42
2013-12-13,146.4,8917.2,9493.84,83,340.3,261.7,216.2,127,129,191,98.4,5.43
2013-12-16,149.9,8882.53,9458.97,84.5,344.7,267.5,219.5,126.6,128,191.4,98.04,5.42
2013-12-17,145.3,8899.87,9458.97,85.5,341.1,264.7,215,126,127.6,190.5,96.9,5.42
2013-12-18,153,9099.18,9650.77,85,342,267.1,216.7,126.2,128.4,190.7,96.8,5.45
2013-12-19,156.5,9246.5,9772.82,85,350.2,273.6,221.6,127.8,130,195.6,100.8,5.46
2013-12-20,156.6,9333.16,9860,84.5,353.2,278.1,222.5,129,133.5,196.3,103.8,5.46
2013-12-23,157,9445.82,10034.36,83,353.4,280.3,217.4,130.5,134.3,195.1,104.1,5.45
2013-12-27,159.8,9662.46,10234.87,84,358.3,290.3,214.9,132.3,135.5,197.2,104.6,5.43
2013-12-30,160.2,9688.46,10261.02,89,359,296.1,212,133.2,137,198.8,104.9,5.4
2014-01-02,171.7,9775.12,10356.92,93,355.5,293.8,217.5,133.7,137.5,200.9,104.7,5.46
2014-01-03,176.4,9939.77,10513.84,93,354.7,302.1,229.1,133.7,137.3,204.9,104.8,5.49
2014-01-06,186.1,9957.1,10496.41,102.5,357.4,310,235.2,134.1,139.1,204,104.9,5.47
2014-01-07,197.4,10303.74,10862.56,99.5,358.5,309.9,230,133.2,138.6,206.5,103.8,5.48
2014-01-08,193.5,10381.73,10906.15,99.5,368.1,312.3,224.9,132.7,136.6,207.8,104,5.5
2014-01-09,194.9,10442.39,10984.61,100,372.7,310,233.8,133,138.8,209.1,103.5,5.48
2014-01-10,194.7,10572.38,11167.69,101.5,369.4,312.5,242.5,133.4,138.2,211.9,102.4,5.46
2014-01-13,196.5,10823.69,11376.92,107,371.2,316.3,235.2,131.3,137,211.3,102,5.46
2014-01-14,192.8,11075,11568.72,107,369,316.2,236.3,129.5,136.2,210.7,102.3,5.46
2014-01-15,197.1,11118.33,11629.74,105,375.3,320.9,233.1,132.3,136.4,209.8,104.3,5.48
2014-01-16,194,10945.01,11507.69,106,374.8,321,236.4,131.8,136,210.4,103.7,5.48
2014-01-17,194,10910.35,11437.95,106.5,372.3,325.7,235.5,131,136.5,209.9,103.3,5.51
2014-01-20,191.9,10771.7,11333.33,106.5,378.9,323,231.5,131.8,137.2,212.6,102.6,5.51
2014-01-21,191.8,10858.36,11420.51,106,389.4,325.6,233.6,133.4,136.6,213.4,102.5,5.5
2014-01-22,191.7,10823.69,11350.77,105.5,383,326,232.5,131.8,136.6,210.9,101.7,5.51
2014-01-23,189.4,10806.36,11368.2,104.5,382,322.4,228.5,132.3,136,210,100.6,5.45
2014-01-24,178.5,10693.7,11237.43,101,378,309.2,220,127.9,136.5,210.1,99.6,5.46
2014-01-27,165.3,10303.74,10818.97,94,374.2,295.7,212.1,126.8,134.6,206.2,97.4,5.46
2014-01-28,178.2,10485.72,10958.46,97,377.3,301.6,212,129.4,134.1,206,99.64,5.46
2014-01-29,174.7,10399.06,10836.41,96,388.3,295,209.5,129,134.7,204.3,99,5.46
2014-01-30,184.3,10459.73,10975.9,97.5,417.1,294.3,216,131.7,134.3,211.3,105,5.51
2014-01-31,182,10251.74,10757.95,96,415.1,294.8,219.6,131.2,137.1,219,105.6,5.53
2014-02-03,178.7,10199.75,10662.05,100,408.2,288.3,210.5,132.4,137.4,222,104.8,5.52
2014-02-04,170.1,10000.43,10487.69,97.5,402.2,287.2,206.7,130,136,218,105,5.52
2014-02-05,181.8,10017.76,10478.97,96,408.9,291,205.7,130,136.2,225.2,104.7,5.51
2014-02-06,188,10113.09,10618.46,97,407,300.9,205.8,133.2,132.3,230.2,103.4,5.49
2014-02-07,187.5,10425.06,10880,98,406.8,297.6,211,131.9,133.7,233.8,103.6,5.47
2014-02-10,190.4,10468.39,10958.46,97.5,410,298.8,210,133.3,136.5,234.7,103.4,5.47
2014-02-11,195.3,10572.38,11115.38,98.5,409.8,300,215.5,133,138.1,233.2,104.5,5.47
2014-02-12,198,10650.38,11193.84,99,407.8,298.7,214.5,133.6,140.2,235,104,5.49
2014-02-13,195.7,10589.71,11097.95,98,419.7,277.3,215,134.3,140,238,104.2,5.45
2014-02-14,197.6,10676.37,11246.15,97,418.3,279.9,233.2,136,141.5,238.7,104.1,5.45
2014-02-17,196.2,10693.7,11246.15,96.5,425.3,286,239,136.3,143.3,238.5,104,5.44
2014-02-18,197.3,10676.37,11185.13,94.5,425.9,285,238.9,134.6,143.5,238.6,103.6,5.42
2014-02-19,197.8,10693.7,11246.15,96,435.3,287.5,243.5,133.6,146.4,240,103.4,5.43
2014-02-20,195.3,10676.37,11202.56,96.5,433.1,286.5,241.9,132.4,147.3,240,103,5.44
2014-02-21,195.6,10797.7,11376.92,104,431,286.6,244.4,132.2,148,242.9,103.3,5.43
2014-02-24,196.4,10971.01,11507.69,102.5,440.3,290.4,245.3,135,153.4,247,103.9,5.43
2014-02-25,195.9,11023.01,11586.15,102,449.3,293.5,243.5,135,155.3,261.5,104.3,5.43
2014-02-26,193.8,10936.35,11525.13,100.5,454,288.9,243,134.2,154.8,257,104.7,5.45
2014-02-27,191.5,10641.71,11132.82,98,453.3,285.3,242.8,131.9,155.1,257,103,5.44
2014-02-28,195.4,10979.68,11525.13,100.5,455.4,284.3,244.2,133.7,157.6,257.7,104.4,5.41
2014-03-03,186.7,10676.37,11202.56,96,444.7,280,233.2,130.1,156,253,103.7,5.43
2014-03-04,194.8,10988.34,11551.28,98.5,451.7,283,240,132.5,161.4,260,105,5.43
2014-03-05,197,10927.68,11525.13,98.5,461.3,283.4,253.1,130.9,161.5,259,105.1,5.43
2014-03-06,204,10953.68,11429.23,99,456.5,288.4,250.4,132,162.7,256.7,106.3,5.38
2014-03-07,203.9,10780.36,11254.87,97,447.2,295.6,242.5,130.4,161.6,254.8,105.5,5.38
2014-03-10,205,10641.71,11132.82,97.5,442.4,290.8,246.3,130.4,161.6,251.1,105.2,5.38
2014-03-11,204.7,10815.03,11324.61,97.5,442.9,289.4,246.5,129.2,165,249.8,105.1,5.38
2014-03-12,200.8,10442.39,10958.46,96.5,439.4,282.4,241,127.6,163.9,246.7,104.4,5.37
2014-03-13,197,10373.07,10880,95.5,443.2,279,241,127.5,163.8,247.2,103.2,5.38
2014-03-14,188.3,10147.75,10618.46,92.5,430.8,274.2,237.5,127,163.5,244,102.6,5.37
2014-03-17,197.8,10234.41,10731.79,99.5,434.1,276.4,242.6,127.9,165.1,245,103.7,5.36
2014-03-18,196.7,10260.41,10784.1,100.5,440.1,276.8,242.7,128.5,167.5,248.2,105,5.36
2014-03-19,196,10295.07,10749.23,97.5,446.1,276.1,242.8,129,171,245.7,104.6,5.4
2014-03-20,201.5,10147.75,10627.18,98.5,434.4,270.1,237.5,126.6,168.7,245.8,104.1,5.42
2014-03-21,201.4,10269.08,10757.95,96,435.2,270.2,233.3,127.5,172.2,239.2,105,5.41
2014-03-24,194.4,10156.42,10662.05,93.5,427.4,264.2,220.2,124.4,172.2,240,104.4,5.39
2014-03-25,195,10208.42,10696.92,93.5,433.1,268.5,218.7,126.2,171.9,239.6,104.9,5.4
2014-03-26,200.5,10286.41,10766.67,94,439.2,276.9,218,127,172.6,240.4,106.5,5.42
2014-03-27,208,10329.74,10810.25,95,438.3,273.2,227.2,129.4,168,243.3,106.8,5.43
2014-03-28,212.5,10641.71,11158.97,98,436,269.9,225,134.5,167.9,246.2,106.6,5.43
2014-03-31,217.8,10832.36,11333.33,98.5,438.5,273.4,220.3,134.5,167,246.8,107.2,5.42
2014-04-01,229.5,10676.37,11158.97,99.5,445,289,221.8,135.6,168.5,244.5,108.3,5.41
2014-04-02,232,10849.69,11333.33,103.5,450.2,292.1,218.8,137.2,167.5,246,110.6,5.42
2014-04-03,232.9,11005.68,11455.38,100.5,445.8,290.6,218.2,135.6,162.1,244.5,110.3,5.44
2014-04-04,235.6,10875.69,11403.08,105,448.9,293.8,220.5,136.7,163,243.6,104.9,5.45
2014-04-07,230.3,10650.38,11237.43,106,435.9,294,212.5,136.3,157.5,238.5,105.6,5.43
2014-04-08,224.6,10589.71,11158.97,106.5,432.7,287.5,208.4,134.5,152.5,234.6,104.7,5.41
2014-04-09,232.6,10598.38,11220,108,434.7,290,215.6,136.2,153.9,238.3,106.3,5.39
2014-04-10,231.4,10442.39,11019.49,108.5,429.8,285.9,211,135.7,156,235.5,102.1,5.38
2014-04-11,228.1,10355.73,10967.18,103,422,282.6,200,133.6,152,231.4,101.5,5.38
2014-04-14,218.3,10069.76,10635.9,97.5,413.1,282.8,187.7,130.5,152.8,232.9,100.7,5.4
2014-04-15,216,10052.43,10601.02,96,412.2,276.4,183,129.7,151.4,230.7,99.9,5.4
2014-04-16,220.9,10260.41,10801.54,97,418.2,285.8,192,131.2,152.9,235.6,99.64,5.4
2014-04-22,237,10399.06,10984.61,103,427.5,289.4,208,133.1,157,244.3,101.3,5.41
2014-04-23,233,10260.41,10853.84,106.5,439.1,287.3,203.4,134.2,159.6,243.3,101.7,5.4
2014-04-24,229.7,10269.08,10853.84,105,440.4,288.7,200.5,132.6,159.2,241.6,102,5.39
2014-04-25,226.9,10208.42,10749.23,102,436.6,285,198.5,131.8,158.9,240.6,101.5,5.4
2014-04-28,230,10286.41,10897.43,101,439.1,281.5,199.5,130.4,158.7,242.8,102,5.39
2014-04-29,231.8,10485.72,11071.79,106.5,444.2,283,199.4,129.4,158.5,244.2,102.3,5.4
2014-04-30,238.8,10572.38,11176.41,114,451.4,287.5,199.9,129.8,156.8,242.7,102.2,5.38
2014-05-01,239.4,10607.04,11237.43,116.5,457.9,285.6,206,132,158,238,102.2,5.38
2014-05-02,242.4,10633.04,11237.43,115,455.8,292.5,214,135.5,158.6,238.8,101.6,5.38
2014-05-05,247.9,10615.71,11228.72,122,455.6,294.6,212,136.3,159,237,101.3,5.38
2014-05-06,249.5,10520.39,11202.56,125,454,297,213.1,140.6,154.1,236,101.3,5.36
2014-05-07,240.1,10459.73,11089.23,122,473.5,293.4,214.4,140.2,151.1,233.4,100.9,5.37
2014-05-08,246.2,10477.06,11141.54,122,468.1,301.6,213.1,140.5,153.5,232.4,100.6,5.39
2014-05-09,264.8,10537.72,11202.56,123,476.2,305.2,214.2,141.1,155.5,234.5,100.8,5.43
2014-05-12,273.5,10806.36,11472.82,127,486,314.5,217.2,145.5,156.8,236.9,100.8,5.43
2014-05-13,265,10806.36,11481.54,132.5,473.6,310.9,218.3,145,156.8,236.7,101.5,5.45
2014-05-14,265.5,10910.35,11577.43,128,476.2,333,217.5,145.3,156,234,101.7,5.44
2014-05-15,265,10875.69,11507.69,127.5,474.1,333,211.5,146.5,155.3,230.9,100.6,5.44
2014-05-19,264.1,10780.36,11437.95,122,467,323.5,208.9,148.4,153,230.5,100.2,5.44
2014-05-20,272.5,10927.68,11621.02,120.5,471,318.9,205,147.9,149.9,231.6,101,5.45
2014-05-21,277.4,11352.31,12056.92,125,471.6,319.1,205.8,148.8,146.5,233.9,102.2,5.45
2014-05-22,282,11464.97,12117.95,124,472,317.7,206,148.7,148.9,234.4,102.6,5.47
2014-05-23,278.1,11516.96,12205.13,122,465.4,320.1,205.8,148.4,147.9,233.5,102.6,5.48
2014-05-26,283.5,11577.62,12301.02,125.5,470.3,317.8,209.5,149.6,150,235.8,103,5.47
2014-05-27,287.7,11655.62,12379.49,126,467.3,317.4,217.1,150,148.8,235.6,103.9,5.47
2014-05-28,292.8,11724.94,12431.79,124.5,472,318.3,220.5,150.5,147.4,231.8,104.5,5.49
2014-06-02,289.5,11707.61,12449.23,122.5,484.4,318.3,219.5,149,145.8,231.5,104.5,5.49
2014-06-03,284,11594.96,12327.18,120,480.4,316,215.6,147.1,142,233.5,104.8,5.48
2014-06-04,292.7,11586.29,12335.9,119,495.6,311.7,229.6,148,142.5,235.9,104.7,5.49
2014-06-06,300.2,11889.6,12614.87,121.5,502.5,313.2,227.2,148.5,140.8,236.6,106.5,5.47
2014-06-10,294.2,11958.92,12658.46,121.5,495.3,312.9,230.6,150,145,244.3,107.1,5.51
2014-06-11,288.2,11776.94,12457.95,122.5,495,308.7,224.4,148,142.4,245,106.6,5.51
2014-06-12,283.8,11742.28,12431.79,121,498.8,304.1,225.3,148.9,140.6,250.7,106.5,5.5
2014-06-13,286.9,11742.28,12405.64,118,495.5,308.1,221.3,147.1,137.2,247.3,105.8,5.51
2014-06-16,273.2,11586.29,12240,120.5,496.8,309.4,218.9,150.6,138.3,251.4,106,5.49
2014-06-17,265.3,10997.01,11586.15,121.5,494.7,308.2,219.7,154.7,142.6,255,105.8,5.5
2014-06-18,278,11274.32,11865.13,123,492.2,308.7,219.9,160.5,145.9,253.6,107,5.48
2014-06-19,275.8,11239.66,11838.97,124.5,495.2,311.8,227.1,161.3,145.8,253,107.3,5.48
2014-06-20,279.2,11092.33,11621.02,129,497.6,309.3,233.4,161.1,145.1,253.4,106.5,5.48
2014-06-23,279,11092.33,11638.46,128,496.3,318,233.6,161.1,142.3,252,107.1,5.48
2014-06-24,271,11005.68,11594.87,124.5,490.2,313.9,232.8,157.3,143.5,251,106.4,5.48
2014-06-25,266.8,10893.02,11490.25,122.5,490,304.1,230.2,154.6,142.7,248.8,106.3,5.47
2014-06-26,271.2,11031.67,11682.05,124,493.3,305.1,234.5,154,143.9,250.3,108.1,5.48
2014-06-27,267,11066.34,11734.36,124.5,494.8,303,236.8,154.9,147.4,250.3,109.3,5.46
2014-07-01,272.1,11187.66,11900,125,492.7,302.8,227.9,154.3,136,250.8,113.2,5.45
2014-07-02,273.8,11386.98,12065.64,127.5,496,307,230.5,154.5,132.5,252.6,112.3,5.46
2014-07-03,274.8,11430.3,12074.36,128,495.2,312,228.6,154,135.2,254,112,5.48
2014-07-04,269.3,11404.31,12048.2,128.5,493.5,313.9,227.7,153.4,132.4,252.7,112,5.49
2014-07-07,268.4,11196.33,11865.13,125,488.2,308.1,225.3,151.9,131.5,251.6,112.1,5.48
2014-07-08,255.2,11057.67,11699.49,120.5,487.3,299.4,219,152.5,130.2,248.9,111.2,5.48
2014-07-09,256,11023.01,11699.49,120.5,476.4,295,214.3,150.1,126,247.2,110.3,5.46
2014-07-10,248.5,10997.01,11647.18,117,475.3,291.8,209.6,147,126,247.8,112.6,5.48
2014-07-11,258.1,11049.01,11682.05,119.5,478.9,289.3,211.3,149.4,125,247.8,114.3,5.48
2014-07-14,259,11092.33,11734.36,120,477,293.5,214.4,148.9,130.4,251,115.1,5.48
2014-07-15,250.8,10971.01,11673.33,119,471.9,290.1,211.8,146.4,131.5,251.2,114.4,5.5
2014-07-16,261.4,11049.01,11725.64,119,477,298.2,212.1,151,129.9,253.4,115.5,5.51
2014-07-17,257,11031.67,11664.61,118.5,482,296.1,209,150.8,128.6,253.7,115.2,5.51
2014-07-18,253.8,10953.68,11542.56,116.5,482.7,289.2,208.5,148.2,123.5,250.1,113.7,5.51
2014-07-21,252.2,10841.02,11420.51,116.5,473.5,287.1,207.8,149.8,124,247.7,113.4,5.51
2014-07-22,258.3,10884.35,11612.31,116,483.2,293.4,209,150.6,126.5,255,114.6,5.54
2014-07-23,256.9,11178.99,11743.08,115,478.6,297.2,210.5,144.9,126.9,256.2,113.6,5.54
2014-07-24,258.4,11075,11655.9,116,477.5,293.8,214.7,145.5,127.5,251.5,114.3,5.54
