"Date","MaerskA","MaerskB","Baverian","Carlsberg","Coloplast","DanskeBank","DSV","FLSmidth","Genmab","GN","JyskeBank","Lundbeck","NKT","Nordea","NovoNordisk","Novozymes","Tryg","Vestas","WilliamDemant","OilPrice","USD","GBP","SEK","NOK","CNY","TwoYearBond","TenYearBond","GoldFutures","C20index"
2016-03-30,7465.66,7719.74,245,629,500.5,185.8,275.4,278.5,858.5,136.6,302,221.3,185.47,63.7,358,299.9,128.4,94.04,130.9,242.93,6.58,9.48,0.81,0.79,1.02,-0.29,0.45,1276.9,955.35
2016-03-31,7244.68,7488.72,245,624,496.2,185,272.6,274.5,907.5,136.9,295.6,216.2,187.86,62.75,355.2,294.4,127.1,92.4,131.7,241.76,6.54,9.41,0.81,0.79,1.01,-0.29,0.45,1280.9,948.21
2016-04-01,7149.36,7371.02,245,620,492.9,183.4,273.6,276.5,923.5,137.6,299.3,215.3,184.28,62.6,357.4,292,125.9,92.4,132.5,230.44,6.52,9.33,0.81,0.79,1.01,-0.28,0.43,1268.9,950.52
2016-04-04,7132.02,7357.95,243,629.5,495.3,181.3,280,275.9,925,139.4,298,222.8,186.27,62.05,366.3,295.5,125.1,92.1,133.7,224.42,6.54,9.34,0.8,0.79,1.01,-0.28,0.42,1264.7,961.8
2016-04-05,6958.71,7140,247,622.5,494.1,177,277.8,267.6,913,137.1,291.2,225.1,189.9,59.9,362.7,290.8,122.3,90.82,133.4,226.01,6.55,9.28,0.8,0.78,1.01,-0.31,0.38,1274.5,949.55
2016-04-06,6915.38,7105.13,252,629,492.7,178,278.2,262.9,913,133.6,287.9,231,188.95,60.25,367.2,295.3,126.2,91.72,133.1,247.73,6.56,9.21,0.8,0.79,1.01,-0.31,0.4,1268.8,956.12
2016-04-07,6924.04,7100.77,253,622,495.1,174.3,276.5,257.3,923,135,278.5,233.3,191.69,59.65,370,295.1,124.8,90.3,133.8,244.26,6.55,9.22,0.8,0.79,1.01,-0.34,0.36,1282.3,954.93
2016-04-08,7166.69,7331.79,254,626,493.4,174.6,278.1,262.1,944.5,135,279.8,238.1,191.73,61.2,367.8,297.6,124.9,91.76,133.5,260.27,6.55,9.22,0.8,0.79,1.01,-0.36,0.36,1287.3,956.91
2016-04-11,7301.01,7458.2,251.5,614.5,490.5,175.5,276.9,261.7,941.5,134.3,279.9,235.8,192.63,61.65,366.2,293.6,125.1,91.16,132.2,264.37,6.53,9.3,0.8,0.79,1.01,-0.37,0.38,1302.4,952.95
2016-04-12,7223.02,7375.38,248,618.5,486.5,174.1,274,260.9,925,132.4,275.5,230.1,188.8,61.35,364.2,285.7,125.9,90.34,131.5,275.11,6.53,9.32,0.81,0.8,1.01,-0.36,0.43,1306.4,945.32
2016-04-13,7270.68,7440.77,250,611,482.6,177,269.7,264.3,912.5,129.6,283.1,225.1,188.4,63.4,367.5,284.1,127.9,90,131.5,274.71,6.59,9.38,0.81,0.8,1.02,-0.36,0.39,1293.9,949.43
2016-04-14,7448.33,7676.15,253,625,490.5,178.4,274.2,266,936.5,132.9,284.9,226,190.24,63.7,367.6,292.8,128.3,91.4,137.8,274.13,6.61,9.35,0.81,0.8,1.02,-0.35,0.42,1272.1,957.99
2016-04-15,7465.66,7715.38,260,626,490.5,178.5,272.6,262.9,930,131.1,283.4,224.6,188.01,63.2,367.8,292.7,127.6,89.92,136,266.42,6.59,9.35,0.81,0.8,1.02,-0.36,0.38,1279.7,956.44
2016-04-18,7457,7719.74,270,627.5,494,178.3,269.7,263.2,951,134.5,281.4,222.3,188.2,63.15,370.6,292.7,127.9,89.46,137,261.57,6.58,9.33,0.81,0.8,1.02,-0.35,0.42,1280.3,961.05
2016-04-19,7764.63,8046.67,270,646,501,179.6,273.7,273.4,967,136.5,280.1,224.9,191.44,64.4,377.8,303.7,129.9,90.18,139.7,268.22,6.56,9.42,0.81,0.8,1.01,-0.34,0.43,1300.8,978.31
2016-04-20,7955.28,8242.82,260.5,641,494.6,176.9,270.5,276.3,943,133.2,282.9,221.3,186.46,64.7,372.4,298.2,128.8,87.32,135.8,279.43,6.54,9.41,0.81,0.81,1.01,-0.33,0.42,1302.3,965.1
2016-04-21,8033.28,8369.23,266.5,637.5,492.5,178.6,270.7,277,970.5,133.3,281.6,219.5,187.66,65.85,376.7,318.4,128.5,87.1,136.2,282.96,6.55,9.46,0.81,0.81,1.01,-0.32,0.51,1299.5,973.22
2016-04-25,7846.96,8142.56,265,629,487.5,176.6,269.5,268.5,970,132.4,279.5,228.9,187.11,64.25,371.5,314.1,124.6,86,135.2,275.3,6.61,9.59,0.81,0.8,1.02,-0.33,0.53,1289.1,962.93
2016-04-26,7773.3,8090.26,255,631.5,489,178.4,272.8,266.1,960.5,133,282.8,220.6,186.71,64.55,362,309.6,125.2,87.2,133.7,280.34,6.59,9.6,0.81,0.81,1.01,-0.31,0.56,1292.4,953.57
2016-04-27,7864.29,8177.43,256.5,637.5,494.7,179.4,275.9,258.4,969,133.8,281.6,223,186.17,64.85,362.9,316.1,125.1,87.82,136.3,298.23,6.58,9.61,0.81,0.81,1.01,-0.32,0.56,1299.8,958.56
2016-04-28,7682.31,7955.13,255,643.5,493.7,177.2,275.3,254.3,971,134,267.6,218.8,183.98,65,371,316.2,124.7,89,135.5,301.65,6.55,9.56,0.81,0.8,1.01,-0.31,0.53,1316.8,964.97
2016-04-29,7669.31,7968.2,248,633,487.4,183.8,273.5,252.4,963,127.8,266.1,217.1,184.13,63.1,362.9,311.5,122.7,93,133.6,300.16,6.53,9.54,0.81,0.81,1.01,-0.3,0.56,1341.4,957.24
2016-05-02,7508.99,7776.41,246.5,631,492.5,185.5,272.2,251,963,127.2,263.9,219.7,184.97,63.05,358.8,316.7,123.9,90.52,135.8,289.74,6.47,9.51,0.81,0.81,1,-0.29,0.55,1347.3,951.56
2016-05-03,7322.67,7584.61,241,630,495.4,182.7,271.3,246.2,960.5,126.6,258.4,217.2,183.98,61.35,353.6,313,122.9,88.2,136.1,280.8,6.43,9.41,0.81,0.8,0.99,-0.31,0.49,1342.8,940.63
2016-05-04,7742.97,8068.46,243.5,622.5,501,182.4,272.9,244.2,950.5,125.9,256.5,218.3,183.73,60.55,349.5,314.3,123,87.46,134.5,283.06,6.47,9.38,0.8,0.8,0.99,-0.32,0.48,1324.3,938.47
2016-05-09,7491.66,7776.41,242,640,492.9,183,269.5,240.9,987.5,128.7,256,231.7,180.25,60.85,358,314.6,123.2,90.08,138,283.67,6.53,9.42,0.8,0.8,1,-0.33,0.41,1312.9,951.35
2016-05-10,7366,7654.36,248.5,638,493.4,184.4,275.8,245.2,998,129.1,258.6,235.6,183.83,61.55,359.6,316.3,124.1,90.96,132.8,292.22,6.54,9.45,0.8,0.8,1,-0.32,0.4,1311.3,961.03
2016-05-11,7314.01,7602.05,252,619.5,492.2,183.3,282.3,245.7,1000,129.4,256.4,240.9,181.99,61.1,358.4,315.3,123.9,90.82,132.6,301.38,6.52,9.42,0.8,0.8,1,-0.33,0.4,1322.6,957.84
2016-05-12,7296.68,7593.33,260,635.5,489.4,182,293.3,244.6,1003,127.6,255.4,239.2,181.99,60.25,354.7,314.6,122.8,90.6,132.6,304.71,6.53,9.43,0.8,0.81,1,-0.32,0.45,1317.7,953.95
2016-05-13,7227.35,7510.51,251,630,492.5,180.5,294.4,241.3,1009,130,255.2,240.2,180.45,60.65,357,317,124.3,89.68,131.8,303.02,6.56,9.45,0.8,0.8,1.01,-0.35,0.42,1319.5,957.69
2016-05-17,7478.66,7763.33,244.5,630,497.4,181.5,295,248.9,1014,133.1,255.4,237.6,179.95,61.15,359.5,319.4,127.3,88.72,133.4,317.38,6.57,9.52,0.8,0.8,1.01,-0.35,0.44,1324.9,963.4
2016-05-18,7379,7680.51,245,626,495.2,180.7,293.5,240,1016,133.8,253.9,239.8,178.51,61.5,360.4,318.2,127.7,88.38,133.4,317.3,6.59,9.6,0.8,0.8,1.01,-0.33,0.48,1324.3,962.93
2016-05-19,7231.68,7532.31,250,617.5,492,182.5,294.9,239,1067,131.9,254.5,245.3,177.51,61.3,357,317.1,125.5,88.04,133.2,319.86,6.64,9.71,0.79,0.79,1.01,-0.3,0.48,1305.9,958.9
2016-05-20,7387.67,7693.59,248,628.5,497.8,183,298.2,240.4,1130,133.4,257.3,252.4,179.3,62.05,359.1,319.2,126.3,88.58,137,316,6.63,9.66,0.79,0.8,1.01,-0.33,0.48,1305.9,969.68
2016-05-23,7296.68,7619.49,262.5,629,496.7,182.9,301.2,241.4,1205,133.2,258.3,256.3,180.6,61.45,355.9,319.6,126.3,87.98,137.7,319.1,6.63,9.6,0.8,0.79,1.01,-0.34,0.48,1304.9,967.67
2016-05-24,7301.01,7619.49,258.5,633,505,185.6,305.5,241.5,1229,133.7,259.8,257.3,180.7,63.3,364.4,321.2,127.5,90,139.6,319.89,6.66,9.72,0.8,0.8,1.02,-0.3,0.47,1282.7,983.49
2016-05-25,7210.02,7510.51,256,640,503.5,188.8,300.5,241.8,1205,134.9,267.5,261,181.39,65.45,377.2,320.8,129.3,92.98,142.3,327.61,6.67,9.8,0.8,0.8,1.02,-0.31,0.45,1277.4,1000.3
2016-05-26,7279.34,7584.61,257,645,500.5,189.4,300.9,241.1,1183,135.6,265.8,262.6,181.24,65.35,372.1,321.7,130,92.92,143.3,326.29,6.66,9.79,0.8,0.8,1.02,-0.32,0.42,1273.6,996.24
2016-05-27,7140.69,7436.41,251.5,647,503,192.5,301.6,241,1177,136.5,270.5,259.2,183.98,65.8,371,317.2,131,95.2,143.2,328.68,6.66,9.75,0.8,0.8,1.01,-0.32,0.43,1267.6,996.75
2016-05-30,7188.35,7480,251.5,649.5,505.5,193,302,241,1194,136.6,270.5,262.3,182.64,65.75,373.8,318.6,131.5,95,142.3,,6.68,9.77,0.8,0.8,1.01,-0.33,0.46,1212.15,1001.75
2016-05-31,7223.02,7506.15,255.5,645,506,192.9,304.9,240.9,1208,136.6,268.5,263,182.59,64.8,371.8,318,131.8,95.8,141,327.4,6.67,9.76,0.8,0.8,1.01,-0.31,0.42,1269.3,999.86
2016-06-01,7236.02,7532.31,248,645.5,503.5,191.9,304.4,237.8,1219,136.6,267.5,261,181.84,64.55,375.5,316.9,130.4,94.88,140.1,326.66,6.66,9.62,0.8,0.8,1.01,-0.32,0.43,1267.2,1003.16
2016-06-02,7205.69,7497.43,244,645.5,498.5,190.7,302.6,241,1230,136.2,267,260.1,181.49,64.75,371.5,314.9,129.2,94.62,139.6,326.71,6.65,9.62,0.8,0.8,1.01,-0.32,0.4,1264.9,996.35
2016-06-03,7084.36,7392.82,241,640.5,485,188.6,300.2,241.4,1241,137.6,263,259.6,180,63.95,370.7,315.7,128.6,94.82,139.2,324.69,6.67,9.62,0.8,0.8,1.01,-0.34,0.36,1294.6,990.99
2016-06-06,7197.02,7497.43,242,642.5,493.3,188.8,298,244.4,1250,134.9,265.1,259,181.09,63.15,373.6,318.2,127.7,94.98,139.7,325.78,6.55,9.45,0.8,0.8,1,-0.34,0.37,1299.4,995.78
2016-06-07,7500.33,7846.15,240,642.5,490.1,190.6,302.3,243.8,1266,136.2,271.9,257.7,181.24,65.05,375.6,318.8,127.2,94.84,139.4,330.07,6.55,9.55,0.81,0.81,1,-0.35,0.34,1298.8,1003.57
2016-06-08,7461.33,7833.08,256,640,488.3,190,302,241,1233,137,266.6,256.5,181.39,64.25,372.3,316.3,126,93.16,139.7,334.83,6.54,9.53,0.81,0.81,1,-0.34,0.35,1314,995.58
2016-06-09,7223.02,7562.82,253,633,486.9,188.5,297.6,240.7,1233,135,261.7,254.8,179.45,63.25,374.7,310.1,123.8,92.82,137.2,331.2,6.56,9.48,0.8,0.8,1,-0.37,0.32,1324.4,992.57
2016-06-10,7032.37,7349.23,237.5,617,472.6,183.6,288,239.6,1161,132.2,251.7,247.8,175.08,61,364.5,303,120,89.82,134.7,322.9,6.58,9.47,0.8,0.8,1,-0.37,0.28,1327.7,964.06
2016-06-13,6898.05,7196.67,229.5,612.5,472.7,180.5,283.4,233.5,1131,130.2,250.1,247.3,171.99,60.35,363.2,302.6,118.2,88,134.3,322.62,6.6,9.35,0.8,0.8,1,-0.38,0.29,1337.7,954.18
2016-06-14,6577.41,6865.38,225.5,607,463.4,177.1,276.5,232,1093,126.3,249.8,238.5,170.3,58.85,343,296.9,115.3,85.94,131.3,321.21,6.62,9.36,0.8,0.79,1,-0.39,0.28,1335.2,919.2
2016-06-15,6755.06,7009.23,225.5,609.5,467.5,178,276.6,234.5,1108,127.8,256.3,240.7,170.3,59.75,344.2,302.1,117.1,86.48,131.4,317.29,6.62,9.39,0.79,0.8,1.01,-0.48,0.21,1335,926.29
2016-06-16,6568.74,6817.44,215,602,464.7,172.5,271.6,226.3,1045,125.4,251.9,236.2,164.54,58.3,338.4,296,115.5,84.5,129.5,307.03,6.65,9.41,0.79,0.79,1.01,-0.49,0.21,1345.6,908.47
2016-06-17,6685.73,6935.13,221.5,598,463,175.1,272.7,234,1097,126,261.9,238.1,167.07,60.4,337.5,297,117.3,87.56,127.9,317.16,6.61,9.44,0.79,0.79,1,-0.49,0.22,1342.9,915.01
2016-06-20,6733.39,7031.02,226.5,613.5,479,181.2,280,245,1139,129.4,267.5,236.3,172.04,62.7,341,306.2,120.5,90.28,129.3,324.16,6.56,9.61,0.8,0.79,1,-0.47,0.28,1344.2,934.03
2016-06-21,6798.39,7078.97,222,616,487.3,182.7,279.6,248,1137,130.6,270.4,235.5,168.71,62.15,344.4,303.8,120.7,89.28,130.8,321.71,6.57,9.69,0.8,0.79,1,-0.43,0.27,1324.6,939.69
2016-06-22,6815.72,7122.56,225.5,619,492,185.2,282.6,250,1158,128,268.7,235.2,167.82,62.55,347.7,307.5,121.5,91.4,130,324.09,6.59,9.69,0.8,0.8,1,-0.45,0.27,1322.1,939.69
2016-06-23,7625.98,7968.2,228,626,505,187.1,289.6,256.7,1177,125.5,275,239.1,170.15,59.05,348.2,314,122.1,92.44,129.5,322.3,6.53,9.71,0.8,0.8,0.99,-0.41,0.34,1317.7,960.1
2016-06-24,7400.67,7724.1,218,604,486.9,175,274.5,240,1127,120.8,257,236.5,165.93,56,345.1,306,116.5,87.28,125.5,313.86,6.72,9.21,0.79,0.79,1.01,-0.49,0.18,1376.8,929.68
2016-06-27,6733.39,7061.54,209.5,593,465.4,165.4,263.1,233,1078,114.8,240.8,234.7,158.17,53.9,341.9,293.5,112,83.6,121.7,309.7,6.76,8.92,0.79,0.79,1.02,-0.5,0.12,1378.8,901.5
2016-06-28,6889.38,7183.59,218.5,597.5,478.2,171.6,271.1,238.3,1114,115.4,248.6,238.7,160.86,55,347.5,303.1,115.7,85.96,127,321.98,6.72,8.99,0.79,0.79,1.01,-0.5,0.12,1372.2,922.3
2016-06-29,7184.02,7510.51,234.5,607.5,495.8,174,276,241,1170,119.7,251.2,247,161.35,55.55,355.1,314.8,118.1,88.98,131.1,334.32,6.71,9.01,0.79,0.8,1.01,-0.49,0.11,1381.4,946.74
2016-06-30,7270.68,7588.97,233,634.5,497.7,175.4,280.2,237.9,1210,120.3,252.8,249.8,167.72,55.8,358.1,319.6,119,90.5,130,323.45,6.7,9,0.79,0.8,1.01,-0.45,0.19,1375,957.58
2016-07-01,7452.66,7754.61,233.5,647,510,175.6,285.1,247,1237,123.5,255.4,249.2,167.62,56.35,363.5,324,122.9,91.8,131,327.44,6.68,8.87,0.79,0.8,1,-0.47,0.12,1394.3,971.24
2016-07-04,7431,7750.26,242.5,647,505,172.1,282,245.2,1230,123.5,252,257.5,169.01,55.4,367.7,323.7,122.2,90,130.4,,6.68,8.87,0.79,0.8,1,-0.5,0.1,1352,968.98
2016-07-05,7075.7,7418.97,231,632.5,509.5,167.1,275.7,237,1210,121.3,244.4,253.6,161.95,53.7,366.4,322.6,120,89.04,129.2,311.92,6.68,8.75,0.79,0.8,1,-0.52,0.06,1414.4,955.28
2016-07-06,6828.72,7109.49,225,625,502.5,162.7,268.2,231.6,1189,119.3,237.8,252.8,158.32,52.5,359.1,318.7,116.2,86.8,128.1,318.44,6.72,8.72,0.79,0.8,1.01,-0.52,0.07,1422.8,935.48
2016-07-07,7084.36,7432.05,236,632.5,508,166,273.2,238.8,1191,121.8,245.7,268.8,159.96,53.6,365.8,323.7,118.3,87.94,129,303.69,6.72,8.75,0.78,0.79,1,-0.48,0.08,1415,952.47
2016-07-08,7210.02,7545.38,242,635.5,511,171,275,242.8,1202,121.7,254.6,266.1,161.55,55,367.2,324.2,121.2,88.5,130.4,304.98,6.72,8.73,0.79,0.79,1.01,-0.51,0.05,1412,961.6
2016-07-11,7253.35,7584.61,244.5,645,520.5,172.9,281.1,248.5,1224,123.2,256.7,269.1,163.39,55.8,372.7,327.5,123.7,90.5,133.2,301.08,6.73,8.74,0.78,0.79,1.01,-0.5,0.08,1411.3,975.9
2016-07-12,7288.01,7650,240.5,644,519.5,175.2,282.2,259.5,1202,123.2,262.7,267.5,164.24,56.65,373.2,328.8,126.2,91.24,133.8,313.96,6.71,8.83,0.79,0.8,1,-0.48,0.16,1390.7,978.09
2016-07-13,7166.69,7545.38,237,647.5,521.5,174.5,281.7,263.3,1183,123.3,263.2,265.8,161.4,56.3,372.6,328.9,122.7,90.94,133.6,301.42,6.72,8.92,0.79,0.8,1,-0.47,0.1,1399,975.78
2016-07-14,7188.35,7567.18,241,645,519.5,176,280.3,262.2,1170,123.2,265.5,262.1,162.1,56.9,370.6,330.7,122,90.9,133.1,304.26,6.67,8.93,0.79,0.8,1,-0.45,0.13,1387.7,973.91
2016-07-15,7054.03,7388.46,237.5,642,519.5,176.1,277.3,265.6,1142,120.2,264.4,261.3,161.1,57.45,371.9,327,121,89.86,132.3,306.98,6.68,8.93,0.79,0.8,1,-0.45,0.17,1383.5,970.28
2016-07-18,6980.37,7292.56,239,643.5,520,175.7,279.2,260.9,1142,121.4,263.8,264.7,162.1,57.85,372.2,330.2,123.4,89.36,133.3,304.4,6.73,8.92,0.79,0.79,1,-0.44,0.14,1385.4,971.16
2016-07-19,6950.04,7292.56,238,642.5,516,176.3,280.9,261.5,1160,120.5,264.8,268.4,162.35,57.6,370.8,330.8,122.7,90.16,132.6,300.93,6.74,8.86,0.78,0.8,1.01,-0.44,0.13,1392.3,970.87
2016-07-20,7097.36,7436.41,246.5,649.5,523,180.7,286.1,265.3,1159,121.6,269,274,164.09,59.55,373.4,330.5,124.2,91.76,135.2,303.67,6.75,8.9,0.79,0.8,1.01,-0.41,0.15,1379.7,981.95
2016-07-21,7084.36,7423.33,254.5,653.5,522,180.3,284.6,265.5,1157,121.5,269.7,270.4,164.69,59.4,372.6,330.6,123.4,91.36,135.1,296.88,6.75,8.9,0.79,0.8,1.01,-0.42,0.15,1392.2,981.01
2016-07-22,7075.7,7410.26,251,654,525,180.5,286.8,268,1148,121.6,269.5,270.5,164.88,58.7,375,331.7,122.7,91.58,134.6,293.2,6.75,8.84,0.78,0.79,1.01,-0.46,0.14,1385.5,984.62
2016-07-25,7071.36,7410.26,245,656,517.5,179.9,288,267.6,1145,125.4,269.4,267.1,164.24,59.35,370.5,330.7,123.4,90.62,135.6,287.22,6.77,8.89,0.78,0.79,1.01,-0.45,0.12,1381.3,975.71
2016-07-26,7075.7,7418.97,245.5,658.5,523,180.8,290.6,269.7,1210,125.8,271.2,274.6,169.06,59.25,381.2,332,123.6,91.52,136.8,285.2,6.76,8.89,0.78,0.79,1.01,-0.45,0.13,1382.6,993.44
2016-07-27,7218.68,7545.38,253.5,656,521,181.3,290.8,268.6,1193,126.1,273.4,269.2,169.91,59.35,377.8,330.8,123.8,92.4,135.5,283.6,6.77,8.87,0.78,0.79,1.01,-0.47,0.09,1392,989.75
2016-07-28,7405,7772.05,252.5,661,521,179.7,295.9,267.4,1213,125.9,271.1,271.5,171.85,58.65,377.9,328.1,123.3,93.44,136.1,275.92,6.71,8.83,0.78,0.79,1.01,-0.43,0.08,1398.8,992.37
2016-07-29,7534.99,7872.31,253.5,660.5,522,180.8,296.2,267.5,1206,125.7,276.7,270.5,170.7,59.5,379.1,326.5,124.1,92.88,135.8,278.01,6.69,8.81,0.78,0.78,1.01,-0.44,0.09,1415.7,994.55
2016-08-01,7461.33,7754.61,252,663,519.5,180.7,295.5,266.4,1218,126,273.7,274.9,170.15,58.7,380.9,327.5,124.3,92.48,135.9,266.87,6.66,8.8,0.78,0.79,1,-0.42,0.07,1416.2,996.08
2016-08-02,7309.68,7671.79,245,658,516.5,177.1,292.1,263.5,1198,126.8,269.1,276.5,170.25,57.95,370.5,324.2,123,90.84,136.8,262.52,6.65,8.82,0.78,0.79,1,-0.4,0.13,1429.4,977.51
2016-08-03,7318.34,7671.79,248.5,655.5,516,177.7,290.5,264.6,1202,125.2,268.3,273.3,171.25,57.95,366.6,317.3,122.8,92.84,135.5,270.98,6.64,8.87,0.78,0.79,1,-0.46,0.15,1423.9,972.57
2016-08-04,7431,7776.41,252,657,520,180,294.6,264.4,1228,125.2,273.7,274.1,171.5,58.75,367,320.6,124,94.68,136.8,280,6.68,8.79,0.78,0.79,1.01,-0.44,0.08,1427.9,979.71
2016-08-05,7565.32,7911.54,252,656,523,180.5,316.2,266.2,1223,127.3,278,273.7,175.77,59.65,330,321.3,125.1,94.78,140.2,278.86,6.67,8.77,0.78,0.79,1,-0.51,0.12,1407.9,946
2016-08-08,7539.32,7898.46,247,647.5,520.5,181.6,316.5,261.6,1198,127.3,277.9,271,175.18,60.05,318,320.6,127,95.04,140.4,288.83,6.71,8.75,0.78,0.79,1.01,-0.51,0.1,1405.3,931.08
2016-08-09,7625.98,8020.51,258.5,658.5,529,184.9,327.5,262.6,1233,128.1,281.9,273.4,175.77,61.35,324.5,325.2,130.1,97.62,140,287.18,6.71,8.71,0.78,0.79,1.01,-0.52,0.09,1410.6,946.04
2016-08-10,7582.65,7950.77,249,646,524.5,183.9,325.5,260.7,1167,129.4,281.8,273.5,174.03,61.5,318.4,286.8,130.7,96.72,138.9,277.68,6.65,8.7,0.78,0.8,1,-0.54,0.06,1415.6,931.87
2016-08-11,7508.99,7902.82,246,655,530,184.6,327.8,244.7,1170,139.3,283.3,267.1,178.51,62,312,287.4,130.1,97.54,139.7,290.19,6.67,8.65,0.79,0.81,1,-0.47,0.1,1414,929.43
2016-08-12,7764.63,8151.28,246,667,527.5,183.6,325.9,240.9,1132,140.2,285.6,267,179.01,61.85,307,293.6,130.5,98.18,140,296.51,6.67,8.65,0.79,0.81,1,-0.52,0.08,1406.8,925.06
2016-08-15,7690.97,8081.54,249.5,678.5,530,183.3,326.2,240.6,1133,143.4,283.9,278.5,180.99,61.75,311.2,293,130.6,99.04,140.6,304.28,6.66,8.58,0.79,0.81,1,-0.46,0.11,1410.6,930.74
2016-08-16,7651.98,8042.31,245,679,517.5,183.1,323.2,246.7,1116,141.5,277.2,274.3,179.4,61.15,309.8,285,128.8,98,138.8,306.74,6.59,8.55,0.79,0.81,1,-0.45,0.12,1419,922.91
2016-08-17,7517.66,7924.61,236,643.5,509.5,182.4,327.5,244.2,1113,141.3,278.3,270.5,178.81,60.5,309.3,282,127.6,97.48,138.3,308.91,6.6,8.59,0.78,0.8,0.99,-0.5,0.11,1410.6,916.86
2016-08-18,7721.31,8146.92,236.5,632.5,513.5,183,328.9,251,1092,141.8,285.1,268.4,196.86,60.75,309.5,286,128.3,107.1,138.7,316.84,6.57,8.65,0.79,0.81,0.99,-0.47,0.06,1419.1,926.18
2016-08-19,7898.96,8303.84,240,628.5,510,184.3,332.2,250.5,1109,142.2,288.7,268.1,188.7,60.2,308.7,286.5,128.5,107.8,136.1,318.54,6.57,8.6,0.78,0.8,0.99,-0.46,0.1,1408,928.7
2016-08-22,7916.29,8316.92,247,629.5,506,184.5,334.4,248.1,1150,142.7,296,275.9,187.81,60.2,314.4,286.9,128.9,113,137,308.06,6.58,8.63,0.78,0.8,0.99,-0.44,0.05,1405.2,941.01
2016-08-23,8163.27,8552.31,244.5,630.5,505,186,334,252.2,1156,142.9,298.5,277,190.74,61.15,312.2,284.1,130.1,110.7,137.5,312.03,6.56,8.65,0.79,0.8,0.99,-0.45,0.02,1407.8,939.8
2016-08-24,8254.26,8674.36,247,625,503.5,188.8,336.2,250.3,1126,143.1,307.8,277.7,191.14,62.15,314.4,284.4,130,111.3,137.4,305.77,6.61,8.74,0.79,0.8,0.99,-0.46,0.04,1390.4,943.74
2016-08-25,8150.27,8565.38,242,625.5,502,188.8,334.3,250.2,1103,142.2,310,276.7,190.34,61.9,311.6,287.3,129,110.8,136.9,309.7,6.59,8.7,0.78,0.8,0.99,-0.43,0.06,1384,937.72
2016-08-26,8249.92,8648.2,240,625,503.5,190.4,334.2,252.2,1094,142.9,312.3,274.9,193.97,62.2,310.8,288.2,128.8,111.4,137,314.2,6.6,8.71,0.78,0.8,0.99,-0.48,0.06,1383.2,938.45
2016-08-29,8336.58,8704.87,244.5,626,508,190.7,330,251,1085,143,313.9,271.6,194.02,62.1,313.2,287.6,129.4,110.1,137.3,313.07,6.67,8.71,0.78,0.8,1,-0.55,0.04,1384.4,939.05
2016-08-30,8319.25,8717.95,250,631,505,192.4,330.1,247.3,1095,143.5,320.4,274.3,194.92,63.3,316,288.3,131.2,111.4,137.2,308.78,6.67,8.74,0.78,0.8,1,-0.45,0.02,1374.5,945.24
2016-08-31,8241.26,8696.15,242.5,625.5,507.5,195.8,330.9,246.2,1066,143.3,320.3,266.6,194.87,65.25,312.7,289.3,133.1,110.7,139.4,298.74,6.69,8.78,0.78,0.8,1,-0.53,0.04,1367.9,941.12
2016-09-01,8384.25,8822.56,245,627.5,503,193.1,332.1,249.7,1059,145.3,322,264.5,197.6,65.15,307.5,289.5,132.8,110.9,137.2,288.23,6.68,8.85,0.78,0.8,1,-0.47,0.04,1372.6,935.77
2016-09-02,8449.24,8857.43,242,642,511.5,195.5,333.7,253.5,1049,147.6,325.2,266.4,197.4,66.3,304.8,292.2,135.9,112,139.2,295.07,6.65,8.83,0.78,0.8,1,-0.55,0.1,1385.3,937.88
2016-09-05,8613.89,9014.36,246.5,644,507,196.8,335.9,256,1055,148.5,325.3,269.1,194.32,66.35,307.3,292.5,135.9,113,139.1,,6.67,8.9,0.78,0.8,1,-0.56,0.04,1331.1,944.02
2016-09-06,8353.92,8770.25,248,633.5,505.5,194.8,331,257.4,1058,147.3,315.6,268.7,193.92,65.8,302.9,292.2,135.3,112.4,138.6,299.09,6.67,8.91,0.78,0.81,1,-0.59,0,1411.1,933.13
2016-09-07,8414.58,8857.43,247,630.5,505,195.5,334.3,259.5,1045,149,316.4,271.1,196.21,66.4,303.8,291.4,136.1,113.4,138.1,301.22,6.62,8.87,0.78,0.81,0.99,-0.58,-0.02,1407.1,936.14
2016-09-08,8414.58,8848.72,248,623,506.5,195.8,331.2,257.5,1029,147.7,316.7,269,196.41,66.7,302.6,291.1,137,112.4,138.7,313.83,6.59,8.8,0.78,0.81,0.99,-0.55,0.03,1400.2,931.96
2016-09-09,8483.9,8935.9,239.5,612,502.5,194.8,320,250.1,1000,147,316.3,258.6,188.1,66.7,296.1,289.5,135.4,110,135.1,303.05,6.61,8.8,0.78,0.8,0.99,-0.53,0.1,1393.1,916.68
2016-09-12,8366.91,8796.41,234.5,613.5,496.3,192.1,320.9,248.4,985.5,146.2,316.2,259.3,187.86,65.9,298.3,286.1,133.8,109.9,134.1,306.86,6.63,8.81,0.78,0.8,0.99,-0.55,0.11,1384.4,915.2
2016-09-13,8492.57,8944.61,244,612.5,501,191.3,322.8,249.9,1025,145.3,316,257.4,187.36,65.45,302.3,288.9,132.9,109.9,135.1,297.23,6.62,8.78,0.78,0.81,0.99,-0.53,0.13,1380.8,922.33
