"Date","Genmab","FLSmidth","Lundbeck","WilliamDemant","OilPrice","USD","NOK"
2013-05-01,144.5,331.7,113,91.38,511.45,5.64,0.98
2013-05-02,157,333.5,111.4,89.98,529.62,5.65,0.98
2013-05-03,155.7,339.9,113.4,90.46,541.35,5.68,0.98
2013-05-06,154.7,336.7,111.9,91.4,544.73,5.69,0.98
2013-05-07,154.6,331.3,111,94.98,541.76,5.69,0.98
2013-05-08,160.9,336.2,111.4,96.14,546.11,5.67,0.98
2013-05-13,162.2,337,112.3,97.88,544.42,5.75,0.99
2013-05-14,164.9,335,113.3,97.24,539.64,5.74,0.99
2013-05-15,170,333.3,112.8,96.7,544.38,5.79,0.99
2013-05-16,180,334.5,115.6,95.38,548.41,5.78,0.99
2013-05-17,197.6,302,115.8,94,554.31,5.79,0.99
2013-05-21,192.7,307.1,116,95.08,553.48,5.79,0.99
2013-05-22,195.5,306,115,94.62,542.04,5.77,1
2013-05-23,185,294.2,113,92.96,544.37,5.78,0.99
2013-05-24,191.5,294.5,112.8,92.88,540.59,5.76,0.99
2013-05-27,188,293.5,113.2,93.5,542.9,5.76,0.99
2013-05-28,197,298.5,113.2,92.66,545.21,5.76,0.99
2013-05-29,195.2,294,111.7,91.38,535.96,5.76,0.98
2013-05-30,208.5,293.5,112,93.28,538.88,5.76,0.98
2013-05-31,206,288.8,110.7,91.6,526.99,5.73,0.98
2013-06-03,202,284.9,109.2,91.2,535.29,5.73,0.98
2013-06-04,206.3,281.5,107,90.64,531.58,5.69,0.98
2013-06-06,216.9,282.3,107.5,90.4,538.23,5.68,0.98
2013-06-07,214.6,273.3,107.6,91.16,540.41,5.62,0.98
2013-06-10,218.8,270.7,106.9,90.4,540.87,5.64,0.98
2013-06-11,199,267,104,90.88,536.57,5.62,0.97
2013-06-12,199,263.6,104.2,92.38,539.08,5.62,0.97
2013-06-13,190.6,266.5,103.4,91.8,541.49,5.6,0.97
2013-06-14,184.5,271,103.5,92.38,548.47,5.61,0.98
2013-06-17,186.5,271.9,103.3,93.92,547.27,5.59,0.98
2013-06-18,188.8,267.7,101.2,94.66,549.17,5.58,0.97
2013-06-19,184.1,259.8,102.1,94.02,546.65,5.56,0.97
2013-06-20,180,252.4,101.2,91.26,536.19,5.65,0.95
2013-06-21,177,249.5,100.7,92.46,530.84,5.66,0.94
2013-06-24,165,252.2,97.8,91.22,541.9,5.7,0.93
2013-06-25,168.6,261.3,100.6,92.2,540.96,5.68,0.93
2013-06-26,179,264.1,101.5,92.74,546.83,5.73,0.94
2013-06-27,185.6,268,103.5,94.02,555.21,5.72,0.95
2013-06-28,174,260.9,102.2,94.78,549.48,5.7,0.95
2013-07-01,178.5,256.4,102,93.86,560.36,5.72,0.94
2013-07-02,177,256,101.9,94.14,571.09,5.73,0.94
2013-07-03,176.4,249.5,102.2,93.14,586.75,5.76,0.94
2013-07-04,177.5,257.4,103.9,95.04,591.82,5.75,0.94
2013-07-05,175.9,254.5,104.6,93.88,596.89,5.79,0.94
2013-07-08,178.5,258.8,104.8,94.12,598.09,5.8,0.94
2013-07-09,179,267.1,105.2,96.54,600.2,5.8,0.94
2013-07-10,179.7,266,107.5,96,619.41,5.82,0.95
2013-07-11,178.4,273.5,108.4,97.7,599.06,5.72,0.94
2013-07-12,178.7,274.3,112,97.56,605.67,5.72,0.94
2013-07-15,179,270.9,111.8,97.6,608.66,5.73,0.94
2013-07-16,180,268.1,112.9,97.28,601.89,5.68,0.94
2013-07-17,180.4,273.9,111.8,97.58,603.98,5.68,0.95
2013-07-18,185.7,271.5,111.5,97.94,614.78,5.7,0.95
2013-07-19,182.4,270.7,112.3,97.8,613.72,5.68,0.95
2013-07-22,181.4,275.3,112.4,97.04,603.89,5.66,0.95
2013-07-23,177.1,277.7,114,96.68,606.26,5.66,0.95
2013-07-24,173.8,282.5,114.8,97.32,593.52,5.63,0.96
2013-07-25,167.5,272.5,114.3,95.6,595.72,5.65,0.95
2013-07-26,166,269.8,114,96,589.09,5.62,0.95
2013-07-29,165,270.5,114.1,97.82,587.77,5.62,0.95
2013-07-30,164.9,269.1,114,98.14,578.81,5.61,0.95
2013-07-31,162,266.2,113,98.72,590.18,5.62,0.95
2013-08-01,161.4,266.6,113.8,98.64,607.9,5.63,0.95
2013-08-02,158.8,266,113,99.68,603.8,5.65,0.95
2013-08-05,159.6,263,114.5,98.98,599.54,5.62,0.95
2013-08-06,160.1,262.5,115,99.16,591.37,5.62,0.95
2013-08-07,160.8,263.8,115,98.54,585.19,5.6,0.94
2013-08-08,166.7,272.9,112.2,98.04,577.45,5.58,0.95
2013-08-09,169,275.4,114.6,98.1,591.44,5.58,0.95
2013-08-12,169.7,283.1,113.6,97.94,596.46,5.62,0.96
2013-08-13,168.7,290,113.5,99.74,599.31,5.61,0.96
2013-08-14,170.3,290.6,113,97.62,601.99,5.63,0.95
2013-08-15,177.1,285.4,112.5,97.68,602.56,5.61,0.95
2013-08-16,171.8,289.7,112,98.1,601.4,5.59,0.94
2013-08-19,169,294.3,112.7,98.84,598.74,5.59,0.94
2013-08-20,169,285,114,100.1,584.18,5.57,0.93
2013-08-21,168.5,286,114,99.74,579.17,5.57,0.93
2013-08-22,169,292.1,113.7,98.88,587.45,5.6,0.92
2013-08-23,170.5,320.8,109.5,99.56,594.69,5.58,0.92
2013-08-26,176,326.6,113.4,99.3,591.1,5.58,0.92
2013-08-27,170.3,310.8,111.8,98.2,610.23,5.59,0.93
2013-08-28,165.7,310.3,111.4,97.5,615.74,5.59,0.93
2013-08-29,168,310.8,113,98.7,610.14,5.62,0.93
2013-08-30,166.9,307.8,113.8,96.8,608.59,5.64,0.92
2013-09-02,168,313,113.8,98.36,611.985,5.65,0.93
2013-09-03,168.9,316,115.1,97.88,615.38,5.66,0.93
2013-09-04,169,310.3,115.2,99.64,607.54,5.66,0.93
2013-09-05,170.8,312.4,115,98.32,612.96,5.65,0.93
2013-09-06,170.1,315.3,115.1,97.3,629.03,5.69,0.93
2013-09-09,170.2,318,115.4,95.84,619.71,5.65,0.93
2013-09-10,181.6,319.9,116.7,99.8,605.47,5.63,0.95
2013-09-11,187,318.5,116.3,99.94,605.17,5.62,0.95
2013-09-12,185,316.8,116.3,99.3,610.1,5.61,0.95
2013-09-13,184.3,310.1,116.9,101.6,607.52,5.61,0.95
2013-09-16,201,314,118.2,103.1,594.76,5.58,0.94
2013-09-17,198.5,313,118.5,103.4,588.27,5.58,0.95
2013-09-18,199.8,315.1,117.4,102,604.53,5.59,0.95
2013-09-19,202,319.2,118,103.3,585.06,5.51,0.95
2013-09-20,218,317.7,119.5,103.4,577.71,5.52,0.93
2013-09-23,212.5,312.8,119.1,102,572.08,5.52,0.94
2013-09-24,213.7,312.4,119.8,101.8,571.3,5.53,0.93
2013-09-25,218.1,307,118.7,101.7,567.06,5.52,0.92
2013-09-26,224.6,307,119.7,102.4,569.59,5.52,0.92
2013-09-27,231.6,303.5,120,101.7,566.64,5.51,0.92
2013-09-30,226,297,120.2,101.9,565.27,5.52,0.92
2013-10-01,229.3,301.7,123.3,102.6,561.76,5.5,0.92
2013-10-02,233.5,298.5,122,101.3,574.78,5.52,0.92
2013-10-03,233.7,296.3,120.7,102.6,566.8,5.49,0.92
2013-10-04,234.9,290.1,119.5,102.2,569.82,5.49,0.92
2013-10-07,235,289.9,118.7,103.4,566.51,5.5,0.92
2013-10-08,232,284.8,114,105.9,568.94,5.49,0.92
2013-10-09,227,279.9,112.5,107.4,560.94,5.52,0.92
2013-10-10,231.5,288,114,105.6,568.22,5.51,0.91
2013-10-11,236.9,287,114.7,106.4,561.78,5.5,0.92
2013-10-14,235.6,281.9,113.2,106.2,563.43,5.5,0.92
2013-10-15,237.9,288,114,104.4,559.15,5.53,0.92
2013-10-16,239,289,113.6,102.8,562.9,5.5,0.92
2013-10-17,239,275.1,114.8,103,549.89,5.46,0.92
2013-10-18,242.1,278.1,117.4,103.8,549.8,5.45,0.92
2013-10-21,250,284.2,117.5,105.4,541.86,5.46,0.92
2013-10-22,250.6,288.5,117,107,532.6,5.46,0.92
2013-10-23,247.8,283.7,117,106.6,525.62,5.42,0.92
2013-10-24,250,284.7,116.5,107.5,522.25,5.4,0.92
2013-10-25,251,283.6,118.4,106.4,527.33,5.41,0.92
2013-10-28,246,278.9,118.7,105.9,534.36,5.41,0.92
2013-10-29,246.6,282.4,119.5,106,532.5,5.42,0.92
2013-10-30,244.7,281,118.9,105.5,524.95,5.42,0.92
2013-10-31,238.5,274.5,118.1,108.7,526.5,5.47,0.92
2013-11-01,238,270.1,119.6,107,522.23,5.52,0.93
2013-11-04,236.7,279,120.8,106.3,522.3,5.52,0.93
2013-11-05,230.7,276.6,121.3,103.7,516.23,5.53,0.93
2013-11-06,239.1,290,126.5,104.1,522.82,5.52,0.93
2013-11-07,225.7,278,117.9,103.8,525.99,5.58,0.93
2013-11-08,214,275.5,117.9,102.5,525.12,5.55,0.91
2013-11-11,218,279.5,118.9,102.8,529.74,5.57,0.91
2013-11-12,214,277.8,118.9,102.1,517.04,5.55,0.9
2013-11-13,207.5,284.7,119.6,102.5,522.15,5.56,0.89
2013-11-14,207.7,283.8,121.3,102.5,520.5,5.55,0.9
2013-11-15,210.8,283.1,120.3,101.8,519.79,5.54,0.9
2013-11-18,210,283,119.6,103.8,513.35,5.52,0.9
2013-11-19,209.9,280.4,118.1,102.6,515.67,5.52,0.91
2013-11-20,209.6,277.6,117,102.3,514.7,5.51,0.91
2013-11-21,210.1,278,117.4,101.8,527.91,5.54,0.91
2013-11-22,213.2,277.2,117,101.1,521.57,5.52,0.91
2013-11-25,215.6,278,118.2,102.4,518.02,5.52,0.9
2013-11-26,224.7,276.6,117.3,103.2,514.28,5.51,0.9
2013-11-27,221.2,278.7,118.9,103.2,504.98,5.49,0.9
2013-11-28,229.4,286,118.4,102.8,506.08,5.49,0.9
2013-11-29,227.5,287.1,120,102.6,507.18,5.48,0.9
2013-12-02,227,283.3,120.1,105,515.89,5.51,0.9
2013-12-03,222.7,276.1,122.1,104,526.46,5.49,0.9
2013-12-04,220.5,273.3,121.3,103.2,532.18,5.49,0.9
2013-12-05,218.2,268,121.6,103.5,533.05,5.49,0.89
2013-12-06,225.9,267.7,122.9,103.8,532.32,5.46,0.88
2013-12-09,235.8,268,123.7,104.8,527.9,5.44,0.89
2013-12-10,231,267.5,125.7,104,533.45,5.43,0.89
2013-12-11,221.3,267.4,131,104.4,527.02,5.42,0.89
2013-12-12,221.4,262,130.5,103.6,526.5,5.42,0.88
2013-12-13,216.2,261.7,129,102.6,523.26,5.44,0.88
2013-12-16,219.5,267.5,128,103,526.29,5.42,0.88
2013-12-17,215,264.7,127.6,102.2,526.31,5.43,0.88
2013-12-18,216.7,267.1,128.4,100.9,529.55,5.43,0.89
2013-12-19,221.6,273.6,130,102.4,537.11,5.46,0.89
2013-12-20,222.5,278.1,133.5,103.1,541.51,5.46,0.89
2013-12-23,217.4,280.3,134.3,103.1,537.02,5.45,0.89
2013-12-27,214.9,290.3,135.5,104.4,539.7,5.4,0.88
2013-12-30,212,296.1,137,105.4,535.32,5.41,0.89
2014-01-02,217.5,293.8,137.5,104.8,519.54,5.46,0.89
2014-01-03,229.1,302.1,137.3,104.9,512.38,5.47,0.89
2014-01-06,235.2,310,139.1,104.8,510.68,5.48,0.89
2014-01-07,230,309.9,138.6,105,510.29,5.47,0.89
2014-01-08,224.9,312.3,136.6,103.4,504.36,5.49,0.89
2014-01-09,233.8,310,138.8,103.7,500.75,5.48,0.89
2014-01-10,242.5,312.5,138.2,102.7,507.42,5.49,0.89
2014-01-13,235.2,316.3,137,102.1,499.78,5.47,0.89
2014-01-14,236.3,316.2,136.2,102.2,503.13,5.46,0.9
2014-01-15,233.1,320.9,136.4,103.2,514.32,5.48,0.9
2014-01-16,236.4,321,136,103.6,513.35,5.49,0.89
2014-01-17,235.5,325.7,136.5,103.3,516.16,5.49,0.89
2014-01-20,231.5,323,137.2,103.1,518.78,5.5,0.89
2014-01-21,233.6,325.6,136.6,104.4,521.4,5.52,0.89
2014-01-22,232.5,326,136.6,103.7,529.99,5.5,0.89
2014-01-23,228.5,322.4,136,103.8,531.96,5.47,0.9
2014-01-24,220,309.2,136.5,103.5,526.99,5.45,0.89
2014-01-27,212.1,295.7,134.6,101.9,523.51,5.46,0.88
2014-01-28,212,301.6,134.1,102.4,532.96,5.47,0.89
2014-01-29,209.5,295,134.7,101.4,533.8,5.48,0.88
2014-01-30,216,294.3,134.3,101.8,540.12,5.5,0.88
2014-01-31,219.6,294.8,137.1,101.7,538.55,5.52,0.88
2014-02-03,210.5,288.3,137.4,101.1,533.15,5.53,0.88
2014-02-04,206.7,287.2,136,99.52,536.76,5.52,0.88
2014-02-05,205.7,291,136.2,98.94,536.69,5.51,0.88
2014-02-06,205.8,300.9,132.3,100.6,541.01,5.53,0.89
2014-02-07,211,297.6,133.7,102.7,549.64,5.5,0.89
2014-02-10,210,298.8,136.5,103.3,547.83,5.47,0.89
2014-02-11,215.5,300,138.1,104.1,545.42,5.46,0.89
2014-02-12,214.5,298.7,140.2,104,551.87,5.5,0.9
2014-02-13,215,277.3,140,104.5,547.13,5.46,0.9
2014-02-14,233.2,279.9,141.5,104.9,546.08,5.44,0.89
2014-02-17,239,286,143.3,105,551.655,5.45,0.9
2014-02-18,238.9,285,143.5,103.8,557.23,5.43,0.89
2014-02-19,243.5,287.5,146.4,104.7,561.68,5.43,0.9
2014-02-20,241.9,286.5,147.3,105.1,561.89,5.44,0.89
2014-02-21,244.4,286.6,148,105.5,558.2,5.44,0.89
2014-02-24,245.3,290.4,153.4,106.9,560.53,5.43,0.9
2014-02-25,243.5,293.5,155.3,106.3,554.5,5.43,0.9
2014-02-26,243,288.9,154.8,107.3,559.59,5.44,0.9
2014-02-27,242.8,285.3,155.1,101.7,561.11,5.46,0.9
2014-02-28,244.2,284.3,157.6,97.34,555.81,5.4,0.9
2014-03-03,233.2,280,156,94.28,570.96,5.42,0.9
2014-03-04,240,283,161.4,98.42,561.76,5.42,0.9
2014-03-05,253.1,283.4,161.5,97.38,552.96,5.43,0.91
2014-03-06,250.4,288.4,162.7,96.9,552.82,5.43,0.91
2014-03-07,242.5,295.6,161.6,95.9,552.29,5.37,0.9
2014-03-10,246.3,290.8,161.6,94.5,545.09,5.38,0.9
2014-03-11,246.5,289.4,165,94.78,540.38,5.39,0.91
2014-03-12,241,282.4,163.9,92.96,528.2,5.37,0.9
2014-03-13,241,279,163.8,93.6,527.66,5.35,0.9
2014-03-14,237.5,274.2,163.5,93.2,533.41,5.38,0.9
2014-03-17,242.6,276.4,165.1,93.76,528.27,5.37,0.9
2014-03-18,242.7,276.8,167.5,93.64,537.32,5.37,0.9
2014-03-19,242.8,276.1,171,93.32,540.29,5.36,0.9
2014-03-20,237.5,270.1,168.7,92.3,540.64,5.42,0.89
2014-03-21,233.3,270.2,172.2,92.08,541.54,5.42,0.89
2014-03-24,220.2,264.2,172.2,91.26,542.21,5.42,0.89
2014-03-25,218.7,268.5,171.9,92.54,539.51,5.41,0.9
2014-03-26,218,276.9,172.6,93.26,544.6,5.41,0.9
2014-03-27,227.2,273.2,168,93.68,549.44,5.43,0.9
2014-03-28,225,269.9,167.9,92.82,551.99,5.43,0.91
2014-03-31,220.3,273.4,167,92.72,549.98,5.41,0.9
2014-04-01,221.8,289,168.5,94.04,539.69,5.41,0.91
2014-04-02,218.8,292.1,167.5,95,538.99,5.41,0.91
2014-04-03,218.2,290.6,162.1,95.04,543.64,5.42,0.91
2014-04-04,220.5,293.8,163,95.2,551.23,5.45,0.91
2014-04-07,212.5,294,157.5,92.7,546.38,5.44,0.91
2014-04-08,208.4,287.5,152.5,92.8,555.96,5.42,0.91
2014-04-09,215.6,290,153.9,92.72,560.46,5.41,0.91
2014-04-10,211,285.9,156,92.52,556.55,5.38,0.91
2014-04-11,200,282.6,152,91.9,558.03,5.38,0.9
2014-04-14,187.7,282.8,152.8,92.74,561.86,5.4,0.91
2014-04-15,183,276.4,151.4,93.02,560.92,5.41,0.91
2014-04-16,192,285.8,152.9,94.1,559.49,5.39,0.91
2014-04-22,208,289.4,157,95.54,549.5,5.4,0.9
2014-04-23,203.4,287.3,159.6,95.92,547.65,5.4,0.9
2014-04-24,200.5,288.7,159.2,96.02,552.16,5.4,0.9
2014-04-25,198.5,285,158.9,96.28,544.25,5.4,0.9
2014-04-28,199.5,281.5,158.7,96.42,544.63,5.39,0.9
2014-04-29,199.4,283,158.5,96.48,548.32,5.4,0.9
2014-04-30,199.9,287.5,156.8,96.34,539.29,5.39,0.9
2014-05-01,206,285.6,158,96.3,536.18,5.38,0.91
2014-05-02,214,292.5,158.6,96.84,538.94,5.38,0.91
2014-05-05,212,294.6,159,96.72,536.58,5.38,0.9
2014-05-06,213.1,297,154.1,97.64,534.23,5.35,0.91
2014-05-07,214.4,293.4,151.1,98.52,541.62,5.36,0.91
2014-05-08,213.1,301.6,153.5,99.4,537.7,5.35,0.91
2014-05-09,214.2,305.2,155.5,99.78,543.35,5.42,0.92
2014-05-12,217.2,314.5,156.8,100.2,547.09,5.42,0.92
2014-05-13,218.3,310.9,156.8,100.4,555.64,5.45,0.92
2014-05-14,217.5,333,156,100.3,558.42,5.44,0.92
2014-05-15,211.5,333,155.3,99.26,555.99,5.46,0.92
2014-05-19,208.9,323.5,153,98.82,560.32,5.44,0.92
2014-05-20,205,318.9,149.9,98,560.03,5.45,0.92
2014-05-21,205.8,319.1,146.5,98.36,569.37,5.46,0.92
2014-05-22,206,317.7,148.9,98.9,568.16,5.46,0.92
2014-05-23,205.8,320.1,147.9,98.04,575.06,5.48,0.92
2014-05-26,209.5,317.8,150,98.26,574.235,5.47,0.92
2014-05-27,217.1,317.4,148.8,98.2,573.41,5.47,0.92
2014-05-28,220.5,318.3,147.4,98.3,566.91,5.48,0.92
2014-06-02,219.5,318.3,145.8,98.06,565.22,5.48,0.91
2014-06-03,215.6,316,142,97.8,565.27,5.47,0.91
2014-06-04,229.6,311.7,142.5,97.84,565.61,5.48,0.91
2014-06-06,227.2,313.2,140.8,98.52,565.15,5.47,0.92
2014-06-10,230.6,312.9,145,98.86,578.41,5.51,0.92
2014-06-11,224.4,308.7,142.4,98.34,578.55,5.51,0.92
2014-06-12,225.3,304.1,140.6,98.56,591.17,5.51,0.92
2014-06-13,221.3,308.1,137.2,98.34,592.4,5.51,0.92
2014-06-16,218.9,309.4,138.3,98.3,592.51,5.51,0.92
2014-06-17,219.7,308.2,142.6,98.74,587.74,5.5,0.92
2014-06-18,219.9,308.7,145.9,99.2,586.25,5.5,0.91
2014-06-19,227.1,311.8,145.8,99.84,586.22,5.47,0.9
2014-06-20,233.4,309.3,145.1,99.7,592.35,5.49,0.89
2014-06-23,233.6,318,142.3,99.48,585.77,5.48,0.9
2014-06-24,232.8,313.9,143.5,99.3,583.77,5.47,0.9
2014-06-25,230.2,304.1,142.7,98.4,586.11,5.48,0.89
2014-06-26,234.5,305.1,143.9,97.42,583.55,5.48,0.89
2014-06-27,236.8,303,147.4,99.02,582.88,5.48,0.89
2014-07-01,227.9,302.8,136,99,577.7,5.45,0.88
2014-07-02,230.5,307,132.5,99.7,574.29,5.46,0.88
2014-07-03,228.6,312,135.2,99.48,572.46,5.46,0.88
2014-07-04,227.7,313.9,132.4,99.98,572.01,5.49,0.89
2014-07-07,225.3,308.1,131.5,99.52,571.56,5.49,0.89
2014-07-08,219,299.4,130.2,99.32,570.93,5.49,0.89
2014-07-09,214.3,295,126,98.32,564.12,5.48,0.89
2014-07-10,209.6,291.8,126,97.54,567.8,5.48,0.89
2014-07-11,211.3,289.3,125,97.92,556.53,5.48,0.89
2014-07-14,214.4,293.5,130.4,98,556.68,5.47,0.89
2014-07-15,211.8,290.1,131.5,97.46,550.83,5.48,0.88
2014-07-16,212.1,298.2,129.9,97.6,561.39,5.51,0.89
2014-07-17,209,296.1,128.6,97.6,572.51,5.51,0.89
2014-07-18,208.5,289.2,123.5,97.2,572.47,5.51,0.89
2014-07-21,207.8,287.1,124,98.2,581.07,5.52,0.89
2014-07-22,209,293.4,126.5,98.6,578.52,5.53,0.89
2014-07-23,210.5,297.2,126.9,98.76,574.9,5.54,0.9
2014-07-24,214.7,293.8,127.5,98,568.82,5.54,0.89
2014-07-25,219.5,293.5,126.6,97.94,583.84,5.55,0.89
2014-07-28,215.7,291.1,126.8,96.6,586.62,5.55,0.89
2014-07-29,221.1,291.8,127.6,97.2,582.54,5.55,0.89
2014-07-30,224.8,288.8,128,97.64,580.3,5.56,0.89
2014-07-31,223.3,286.1,127.6,96.96,547.46,5.57,0.89
2014-08-01,221.5,289.7,125,96.6,544.69,5.57,0.88
2014-08-04,218.8,296,122.8,95.88,545.81,5.55,0.88
2014-08-05,229.1,304.2,123,96.46,542.32,5.57,0.89
2014-08-06,221.2,298.2,120,97.68,541.54,5.59,0.89
2014-08-07,224.9,288.5,122.5,96.92,542.88,5.58,0.89
2014-08-08,223.2,280.7,120.8,96.74,543.53,5.57,0.89
2014-08-11,231.7,292.7,120.1,97.78,546.33,5.57,0.9
2014-08-12,228.3,292.5,119.8,97.08,543.88,5.59,0.9
2014-08-13,228.2,302.4,119.8,98.68,544.49,5.58,0.91
2014-08-14,232.4,297.9,119.3,91.4,532.64,5.58,0.91
2014-08-15,227.6,294.2,118.9,90.6,541.85,5.57,0.91
2014-08-18,226.5,297.9,118.6,89.98,537.26,5.57,0.91
2014-08-19,228.1,296.2,119.2,89.5,526.79,5.58,0.91
2014-08-20,229.4,292,119.4,88.68,541.07,5.61,0.91
