"Date","Vestas","MaerskA","Coloplast","Genmab","GN","Lundbeck","NovoNordisk","USD","NOK","C20index"
2013-08-14,22.68,7473.46,310.1,170.3,121.5,113,196,5.63,0.95,566.7
2013-08-15,22.76,7376.4,311.5,177.1,122.4,112.5,195.6,5.61,0.95,563.44
2013-08-16,23.1,8007.28,300.8,171.8,120.3,112,197,5.59,0.94,570.25
2013-08-19,20.58,8236.06,304.8,169,122.2,112.7,196.5,5.59,0.94,570.37
2013-08-20,20.68,8145.93,310,169,121.9,114,196.5,5.57,0.93,567.59
2013-08-21,21.8,8111.27,311.2,168.5,121.7,114,195.3,5.57,0.93,565.34
2013-08-22,22.14,8145.93,310.3,169,122.8,113.7,194.6,5.6,0.92,566.51
2013-08-23,22.44,8055.81,308.3,170.5,123.2,109.5,193.3,5.58,0.92,565.49
2013-08-26,21.6,8069.67,309.3,176,121.7,113.4,194.2,5.58,0.92,565.85
2013-08-27,19.89,7979.55,302,170.3,117.4,111.8,193.2,5.59,0.93,557.54
2013-08-28,20.98,7924.09,300.5,165.7,115.3,111.4,190.6,5.59,0.93,553.99
2013-08-29,21.56,7910.22,305.8,168,117.2,113,191.3,5.62,0.93,557.26
2013-08-30,21.12,7882.49,306.5,166.9,116.2,113.8,188.6,5.64,0.92,551.76
2013-09-02,21.64,7986.48,304.8,168,118,113.8,192.5,5.65,0.93,560.92
2013-09-03,22.1,8076.61,304.5,168.9,117.9,115.1,187.2,5.66,0.93,555.54
2013-09-04,21.76,8111.27,304.9,169,119.6,115.2,186.2,5.66,0.93,554.34
2013-09-05,22.68,8298.45,299.4,170.8,119.3,115,184.3,5.65,0.93,554.64
2013-09-06,23.6,8319.25,297.1,170.1,116.7,115.1,182.6,5.69,0.93,552.83
2013-09-09,23.66,8346.98,301.5,170.2,115.9,115.4,184.4,5.65,0.93,556.42
2013-09-10,24.72,8478.7,305.3,181.6,119.2,116.7,186.8,5.63,0.95,566.04
2013-09-11,24.4,8471.77,303.8,187,119.4,116.3,186.7,5.62,0.95,565.61
2013-09-12,24.52,8513.37,313,185,118.3,116.3,187,5.61,0.95,565.25
2013-09-13,24.54,8416.31,320.8,184.3,121,116.9,185.8,5.61,0.95,563.42
2013-09-16,24.8,8409.38,317.2,201,120.4,118.2,188.6,5.58,0.94,569.3
2013-09-17,24.78,8346.98,312.9,198.5,118.6,118.5,188.5,5.58,0.95,568.3
2013-09-18,24.94,8423.24,312.9,199.8,117.1,117.4,188.1,5.59,0.95,568.9
2013-09-19,25.32,8450.97,316.2,202,117.8,118,191.7,5.51,0.95,576.84
2013-09-20,25.36,8541.1,317.3,218,117.1,119.5,191.7,5.52,0.93,577.47
2013-09-23,24.4,8291.52,314.2,212.5,115.9,119.1,189,5.52,0.94,569.64
2013-09-24,25.16,8416.31,311.2,213.7,113.5,119.8,189.3,5.53,0.93,570.46
2013-09-25,24.68,8457.91,310.4,218.1,115.4,118.7,186.2,5.52,0.92,565.81
2013-09-26,26.62,8450.97,311.8,224.6,115,119.7,186.1,5.52,0.92,567.53
2013-09-27,27.82,8478.7,310.1,231.6,115,120,187.5,5.51,0.92,569.24
2013-09-30,27.82,8263.79,313.9,226,116,120.2,187.2,5.52,0.92,565.85
2013-10-01,29.7,8381.65,315,229.3,117.3,123.3,185,5.5,0.92,567.3
2013-10-02,29.1,8464.84,311.4,233.5,119.5,122,183.2,5.52,0.92,564.82
2013-10-03,29.76,8457.91,312.1,233.7,119.7,120.7,183.1,5.49,0.92,566.59
2013-10-04,29.76,8409.38,312,234.9,119.1,119.5,182.6,5.49,0.92,564.91
2013-10-07,29.34,8471.77,312.1,235,119.2,118.7,183.1,5.5,0.92,565.22
2013-10-08,29.58,8430.17,310.4,232,118.9,114,181.2,5.49,0.92,563.27
2013-10-09,28.42,8340.05,310.1,227,118.8,112.5,180.3,5.52,0.92,558.83
2013-10-10,29.56,8478.7,313.8,231.5,117.7,114,185.2,5.51,0.91,568.88
2013-10-11,29.78,8596.56,315.4,236.9,117.7,114.7,184.4,5.5,0.92,569.44
2013-10-14,29.3,8596.56,318.9,235.6,123.5,113.2,185.6,5.5,0.92,570.39
2013-10-15,29.94,8506.43,315.3,237.9,124.9,114,184,5.53,0.92,569.86
2013-10-16,30.68,8717.88,317.4,239,128,113.6,187.2,5.5,0.92,578.76
2013-10-17,31.1,8617.36,317.9,239,125.3,114.8,189.7,5.46,0.92,580.14
2013-10-18,30.8,8617.36,320.1,242.1,127.2,117.4,189.4,5.45,0.92,581.54
2013-10-21,31.24,8700.55,317.4,250,128.4,117.5,190.6,5.46,0.92,584.91
2013-10-22,30.94,8743.88,322.6,250.6,128.4,117,194.1,5.46,0.92,592.53
2013-10-23,30.28,8683.22,327.8,247.8,128.7,117,194.5,5.42,0.92,591.13
2013-10-24,29.78,8769.88,323.4,250,129.8,116.5,197,5.4,0.92,595.46
2013-10-25,29.12,8743.88,321.6,251,126.9,118.4,196.1,5.41,0.92,593.07
2013-10-28,27.72,8631.22,325.1,246,125.9,118.7,196.8,5.41,0.92,591.11
2013-10-29,29.32,8610.42,325.6,246.6,126.2,119.5,198,5.42,0.92,594.32
2013-10-30,28.92,8691.88,325.4,244.7,126.3,118.9,197.4,5.42,0.92,593.28
2013-10-31,29.5,8603.49,358.2,238.5,125.3,118.1,182.8,5.47,0.92,578.31
2013-11-01,30.12,8665.89,348.7,238,128.1,119.6,183.4,5.52,0.93,580.37
2013-11-04,29.4,8638.16,350.3,236.7,129.6,120.8,184.6,5.52,0.93,581.16
2013-11-05,29.1,8652.02,352.5,230.7,126.8,121.3,184.3,5.53,0.93,577.31
2013-11-06,33.44,8691.88,358.5,239.1,131.2,126.5,187.6,5.52,0.93,587.47
2013-11-07,32.2,8638.16,350.9,225.7,131.1,117.9,189.5,5.58,0.93,587.78
2013-11-08,32.42,8769.88,349.3,214,129.9,117.9,188.6,5.55,0.91,585.78
2013-11-11,31.46,8873.87,352.4,218,130,118.9,189.6,5.57,0.91,587.83
2013-11-12,30.94,8769.88,349.1,214,126.5,118.9,189.9,5.55,0.9,583.92
2013-11-13,30.88,8839.2,347.2,207.5,126.5,119.6,191.8,5.56,0.89,585.36
2013-11-14,31.38,8995.19,350.5,207.7,125.5,121.3,192.4,5.55,0.9,589.53
2013-11-15,31.2,9021.19,354.8,210.8,127.4,120.3,192.6,5.54,0.9,590.76
2013-11-18,31.56,9047.19,354,210,132.5,119.6,193.8,5.52,0.9,595.35
2013-11-19,30.86,8960.53,353.9,209.9,130.4,118.1,192.2,5.52,0.91,590.7
2013-11-20,30.4,8951.86,352.3,209.6,130.6,117,191.8,5.51,0.91,587.53
2013-11-21,30.52,8943.2,353.8,210.1,134,117.4,191.5,5.54,0.91,588.33
2013-11-22,30.72,8769.88,352.8,213.2,133,117,190.4,5.52,0.91,585.51
2013-11-25,30.98,8873.87,352.6,215.6,132.8,118.2,191.4,5.52,0.9,588.6
2013-11-26,30.8,8943.2,354.1,224.7,132.1,117.3,190.1,5.51,0.9,586.73
2013-11-27,31.16,9064.52,357.5,221.2,131.7,118.9,189.6,5.49,0.9,589.78
2013-11-28,31.54,9021.19,361.1,229.4,131.6,118.4,195.3,5.49,0.9,599.46
2013-11-29,31.3,9081.85,360.4,227.5,131.1,120,196.7,5.48,0.9,601.63
2013-12-02,30.9,9047.19,363.9,227,133.3,120.1,196.5,5.51,0.9,601.47
2013-12-03,29.2,8986.52,365.9,222.7,131,122.1,197.6,5.49,0.9,598.47
2013-12-04,28.22,8917.2,356.5,220.5,127.6,121.3,194.9,5.49,0.9,591.66
2013-12-05,28.28,8908.53,358.3,218.2,130,121.6,196.2,5.49,0.89,592.55
2013-12-06,29.58,8925.86,350.9,225.9,130,122.9,195.1,5.46,0.88,591.87
2013-12-09,29.86,8908.53,351,235.8,130.5,123.7,195,5.44,0.89,593.26
2013-12-10,29.22,8934.53,348.5,231,130.4,125.7,193.2,5.43,0.89,592
2013-12-11,29.4,9012.52,343.7,221.3,127.9,131,193.5,5.42,0.89,592.54
2013-12-12,28.82,8943.2,339.1,221.4,125.9,130.5,191.3,5.42,0.88,585.84
2013-12-13,29.28,8917.2,340.3,216.2,127,129,191,5.44,0.88,584.52
2013-12-16,29.98,8882.53,344.7,219.5,126.6,128,191.4,5.42,0.88,587.25
2013-12-17,29.06,8899.87,341.1,215,126,127.6,190.5,5.43,0.88,583.61
2013-12-18,30.6,9099.18,342,216.7,126.2,128.4,190.7,5.43,0.89,588.18
2013-12-19,31.3,9246.5,350.2,221.6,127.8,130,195.6,5.46,0.89,599.04
2013-12-20,31.32,9333.16,353.2,222.5,129,133.5,196.3,5.46,0.89,605.52
2013-12-23,31.4,9445.82,353.4,217.4,130.5,134.3,195.1,5.45,0.89,606.43
2013-12-27,31.96,9662.46,358.3,214.9,132.3,135.5,197.2,5.4,0.88,613.02
2013-12-30,32.04,9688.46,359,212,133.2,137,198.8,5.41,0.89,615.5
2014-01-02,34.34,9775.12,355.5,217.5,133.7,137.5,200.9,5.46,0.89,620.04
2014-01-03,35.28,9939.77,354.7,229.1,133.7,137.3,204.9,5.47,0.89,627.6
2014-01-06,37.22,9957.1,357.4,235.2,134.1,139.1,204,5.48,0.89,629.45
2014-01-07,39.48,10303.74,358.5,230,133.2,138.6,206.5,5.47,0.89,636.59
2014-01-08,38.7,10381.73,368.1,224.9,132.7,136.6,207.8,5.49,0.89,639.11
2014-01-09,38.98,10442.39,372.7,233.8,133,138.8,209.1,5.48,0.89,641.77
2014-01-10,38.94,10572.38,369.4,242.5,133.4,138.2,211.9,5.49,0.89,645.98
2014-01-13,39.3,10823.69,371.2,235.2,131.3,137,211.3,5.47,0.89,646.78
2014-01-14,38.56,11075,369,236.3,129.5,136.2,210.7,5.46,0.9,645.84
2014-01-15,39.42,11118.33,375.3,233.1,132.3,136.4,209.8,5.48,0.9,649.16
2014-01-16,38.8,10945.01,374.8,236.4,131.8,136,210.4,5.49,0.89,648.81
2014-01-17,38.8,10910.35,372.3,235.5,131,136.5,209.9,5.49,0.89,648.85
2014-01-20,38.38,10771.7,378.9,231.5,131.8,137.2,212.6,5.5,0.89,650.23
2014-01-21,38.36,10858.36,389.4,233.6,133.4,136.6,213.4,5.52,0.89,655.04
2014-01-22,38.34,10823.69,383,232.5,131.8,136.6,210.9,5.5,0.89,651.24
2014-01-23,37.88,10806.36,382,228.5,132.3,136,210,5.47,0.9,647.93
2014-01-24,35.7,10693.7,378,220,127.9,136.5,210.1,5.45,0.89,639.54
2014-01-27,33.06,10303.74,374.2,212.1,126.8,134.6,206.2,5.46,0.88,624.85
2014-01-28,35.64,10485.72,377.3,212,129.4,134.1,206,5.47,0.89,628.72
2014-01-29,34.94,10399.06,388.3,209.5,129,134.7,204.3,5.48,0.88,624.16
2014-01-30,36.86,10459.73,417.1,216,131.7,134.3,211.3,5.5,0.88,638.76
2014-01-31,36.4,10251.74,415.1,219.6,131.2,137.1,219,5.52,0.88,647.19
2014-02-03,35.74,10199.75,408.2,210.5,132.4,137.4,222,5.53,0.88,647.86
2014-02-04,34.02,10000.43,402.2,206.7,130,136,218,5.52,0.88,638.91
2014-02-05,36.36,10017.76,408.9,205.7,130,136.2,225.2,5.51,0.88,650.67
2014-02-06,37.6,10113.09,407,205.8,133.2,132.3,230.2,5.53,0.89,661.01
2014-02-07,37.5,10425.06,406.8,211,131.9,133.7,233.8,5.5,0.89,669.3
2014-02-10,38.08,10468.39,410,210,133.3,136.5,234.7,5.47,0.89,673.93
2014-02-11,39.06,10572.38,409.8,215.5,133,138.1,233.2,5.46,0.89,674.59
2014-02-12,39.6,10650.38,407.8,214.5,133.6,140.2,235,5.5,0.9,676.43
2014-02-13,39.14,10589.71,419.7,215,134.3,140,238,5.46,0.9,679.37
2014-02-14,39.52,10676.37,418.3,233.2,136,141.5,238.7,5.44,0.89,683.9
2014-02-17,39.24,10693.7,425.3,239,136.3,143.3,238.5,5.45,0.9,685.7
2014-02-18,39.46,10676.37,425.9,238.9,134.6,143.5,238.6,5.43,0.89,684.78
2014-02-19,39.56,10693.7,435.3,243.5,133.6,146.4,240,5.43,0.9,690.99
2014-02-20,39.06,10676.37,433.1,241.9,132.4,147.3,240,5.44,0.89,689.66
2014-02-21,39.12,10797.7,431,244.4,132.2,148,242.9,5.44,0.89,695.85
2014-02-24,39.28,10971.01,440.3,245.3,135,153.4,247,5.43,0.9,704.63
2014-02-25,39.18,11023.01,449.3,243.5,135,155.3,261.5,5.43,0.9,724.61
2014-02-26,38.76,10936.35,454,243,134.2,154.8,257,5.44,0.9,718.33
2014-02-27,38.3,10641.71,453.3,242.8,131.9,155.1,257,5.46,0.9,713.87
2014-02-28,39.08,10979.68,455.4,244.2,133.7,157.6,257.7,5.4,0.9,719.51
2014-03-03,37.34,10676.37,444.7,233.2,130.1,156,253,5.42,0.9,702.16
2014-03-04,38.96,10988.34,451.7,240,132.5,161.4,260,5.42,0.9,719.49
2014-03-05,39.4,10927.68,461.3,253.1,130.9,161.5,259,5.43,0.91,720.09
2014-03-06,40.8,10953.68,456.5,250.4,132,162.7,256.7,5.43,0.91,718.43
2014-03-07,40.78,10780.36,447.2,242.5,130.4,161.6,254.8,5.37,0.9,712.19
2014-03-10,41,10641.71,442.4,246.3,130.4,161.6,251.1,5.38,0.9,704.81
2014-03-11,40.94,10815.03,442.9,246.5,129.2,165,249.8,5.39,0.91,705.52
2014-03-12,40.16,10442.39,439.4,241,127.6,163.9,246.7,5.37,0.9,694.62
2014-03-13,39.4,10373.07,443.2,241,127.5,163.8,247.2,5.35,0.9,693.11
2014-03-14,37.66,10147.75,430.8,237.5,127,163.5,244,5.38,0.9,681.01
2014-03-17,39.56,10234.41,434.1,242.6,127.9,165.1,245,5.37,0.9,686.12
2014-03-18,39.34,10260.41,440.1,242.7,128.5,167.5,248.2,5.37,0.9,693.48
2014-03-19,39.2,10295.07,446.1,242.8,129,171,245.7,5.36,0.9,690.39
2014-03-20,40.3,10147.75,434.4,237.5,126.6,168.7,245.8,5.42,0.89,686.72
2014-03-21,40.28,10269.08,435.2,233.3,127.5,172.2,239.2,5.42,0.89,679.74
2014-03-24,38.88,10156.42,427.4,220.2,124.4,172.2,240,5.42,0.89,675.34
2014-03-25,39,10208.42,433.1,218.7,126.2,171.9,239.6,5.41,0.9,677.22
2014-03-26,40.1,10286.41,439.2,218,127,172.6,240.4,5.41,0.9,682.43
2014-03-27,41.6,10329.74,438.3,227.2,129.4,168,243.3,5.43,0.9,687.11
2014-03-28,42.5,10641.71,436,225,134.5,167.9,246.2,5.43,0.91,696.39
2014-03-31,43.56,10832.36,438.5,220.3,134.5,167,246.8,5.41,0.9,702.4
2014-04-01,45.9,10676.37,445,221.8,135.6,168.5,244.5,5.41,0.91,702.86
2014-04-02,46.4,10849.69,450.2,218.8,137.2,167.5,246,5.41,0.91,707.53
2014-04-03,46.58,11005.68,445.8,218.2,135.6,162.1,244.5,5.42,0.91,706.24
2014-04-04,47.12,10875.69,448.9,220.5,136.7,163,243.6,5.45,0.91,707.29
2014-04-07,46.06,10650.38,435.9,212.5,136.3,157.5,238.5,5.44,0.91,695.86
2014-04-08,44.92,10589.71,432.7,208.4,134.5,152.5,234.6,5.42,0.91,686.28
2014-04-09,46.52,10598.38,434.7,215.6,136.2,153.9,238.3,5.41,0.91,694.5
2014-04-10,46.28,10442.39,429.8,211,135.7,156,235.5,5.38,0.91,688.04
2014-04-11,45.62,10355.73,422,200,133.6,152,231.4,5.38,0.9,679.26
2014-04-14,43.66,10069.76,413.1,187.7,130.5,152.8,232.9,5.4,0.91,673.35
2014-04-15,43.2,10052.43,412.2,183,129.7,151.4,230.7,5.41,0.91,669.13
2014-04-16,44.18,10260.41,418.2,192,131.2,152.9,235.6,5.39,0.91,681.95
2014-04-22,47.4,10399.06,427.5,208,133.1,157,244.3,5.4,0.9,702.3
2014-04-23,46.6,10260.41,439.1,203.4,134.2,159.6,243.3,5.4,0.9,700.79
2014-04-24,45.94,10269.08,440.4,200.5,132.6,159.2,241.6,5.4,0.9,698.35
2014-04-25,45.38,10208.42,436.6,198.5,131.8,158.9,240.6,5.4,0.9,693.86
2014-04-28,46,10286.41,439.1,199.5,130.4,158.7,242.8,5.39,0.9,697.07
2014-04-29,46.36,10485.72,444.2,199.4,129.4,158.5,244.2,5.4,0.9,703.47
2014-04-30,47.76,10572.38,451.4,199.9,129.8,156.8,242.7,5.39,0.9,704.05
2014-05-01,47.88,10607.04,457.9,206,132,158,238,5.38,0.91,701.8
2014-05-02,48.48,10633.04,455.8,214,135.5,158.6,238.8,5.38,0.91,702.3
2014-05-05,49.58,10615.71,455.6,212,136.3,159,237,5.38,0.9,700.91
2014-05-06,49.9,10520.39,454,213.1,140.6,154.1,236,5.35,0.91,700.28
2014-05-07,48.02,10459.73,473.5,214.4,140.2,151.1,233.4,5.36,0.91,696.12
2014-05-08,49.24,10477.06,468.1,213.1,140.5,153.5,232.4,5.35,0.91,697.03
2014-05-09,52.96,10537.72,476.2,214.2,141.1,155.5,234.5,5.42,0.92,702.75
2014-05-12,54.7,10806.36,486,217.2,145.5,156.8,236.9,5.42,0.92,711.59
2014-05-13,53,10806.36,473.6,218.3,145,156.8,236.7,5.45,0.92,710.47
2014-05-14,53.1,10910.35,476.2,217.5,145.3,156,234,5.44,0.92,710.21
2014-05-15,53,10875.69,474.1,211.5,146.5,155.3,230.9,5.46,0.92,704.35
2014-05-19,52.82,10780.36,467,208.9,148.4,153,230.5,5.44,0.92,701.36
2014-05-20,54.5,10927.68,471,205,147.9,149.9,231.6,5.45,0.92,707.3
2014-05-21,55.48,11352.31,471.6,205.8,148.8,146.5,233.9,5.46,0.92,715.9
2014-05-22,56.4,11464.97,472,206,148.7,148.9,234.4,5.46,0.92,719.2
2014-05-23,55.62,11516.96,465.4,205.8,148.4,147.9,233.5,5.48,0.92,715.46
2014-05-26,56.7,11577.62,470.3,209.5,149.6,150,235.8,5.47,0.92,722.31
2014-05-27,57.54,11655.62,467.3,217.1,150,148.8,235.6,5.47,0.92,723.53
2014-05-28,58.56,11724.94,472,220.5,150.5,147.4,231.8,5.48,0.92,720.6
2014-06-02,57.9,11707.61,484.4,219.5,149,145.8,231.5,5.48,0.91,721.87
2014-06-03,56.8,11594.96,480.4,215.6,147.1,142,233.5,5.47,0.91,720.75
2014-06-04,58.54,11586.29,495.6,229.6,148,142.5,235.9,5.48,0.91,727.63
2014-06-06,60.04,11889.6,502.5,227.2,148.5,140.8,236.6,5.47,0.92,733.4
2014-06-10,58.84,11958.92,495.3,230.6,150,145,244.3,5.51,0.92,743.2
2014-06-11,57.64,11776.94,495,224.4,148,142.4,245,5.51,0.92,738.57
2014-06-12,56.76,11742.28,498.8,225.3,148.9,140.6,250.7,5.51,0.92,745.16
2014-06-13,57.38,11742.28,495.5,221.3,147.1,137.2,247.3,5.51,0.92,740.78
2014-06-16,54.64,11586.29,496.8,218.9,150.6,138.3,251.4,5.51,0.92,742.28
2014-06-17,53.06,10997.01,494.7,219.7,154.7,142.6,255,5.5,0.92,741.47
2014-06-18,55.6,11274.32,492.2,219.9,160.5,145.9,253.6,5.5,0.91,744.69
2014-06-19,55.16,11239.66,495.2,227.1,161.3,145.8,253,5.47,0.9,745.49
2014-06-20,55.84,11092.33,497.6,233.4,161.1,145.1,253.4,5.49,0.89,743.86
2014-06-23,55.8,11092.33,496.3,233.6,161.1,142.3,252,5.48,0.9,742.79
2014-06-24,54.2,11005.68,490.2,232.8,157.3,143.5,251,5.47,0.9,738.89
2014-06-25,53.36,10893.02,490,230.2,154.6,142.7,248.8,5.48,0.89,732.85
2014-06-26,54.24,11031.67,493.3,234.5,154,143.9,250.3,5.48,0.89,737.26
2014-06-27,53.4,11066.34,494.8,236.8,154.9,147.4,250.3,5.48,0.89,739.17
2014-07-01,54.42,11187.66,492.7,227.9,154.3,136,250.8,5.45,0.88,743.36
2014-07-02,54.76,11386.98,496,230.5,154.5,132.5,252.6,5.46,0.88,748.79
2014-07-03,54.96,11430.3,495.2,228.6,154,135.2,254,5.46,0.88,750.64
2014-07-04,53.86,11404.31,493.5,227.7,153.4,132.4,252.7,5.49,0.89,747.84
2014-07-07,53.68,11196.33,488.2,225.3,151.9,131.5,251.6,5.49,0.89,743.53
2014-07-08,51.04,11057.67,487.3,219,152.5,130.2,248.9,5.49,0.89,734.65
2014-07-09,51.2,11023.01,476.4,214.3,150.1,126,247.2,5.48,0.89,729.81
2014-07-10,49.7,10997.01,475.3,209.6,147,126,247.8,5.48,0.89,726.13
2014-07-11,51.62,11049.01,478.9,211.3,149.4,125,247.8,5.48,0.89,729.43
2014-07-14,51.8,11092.33,477,214.4,148.9,130.4,251,5.47,0.89,736.21
2014-07-15,50.16,10971.01,471.9,211.8,146.4,131.5,251.2,5.48,0.88,732.92
2014-07-16,52.28,11049.01,477,212.1,151,129.9,253.4,5.51,0.89,741.1
2014-07-17,51.4,11031.67,482,209,150.8,128.6,253.7,5.51,0.89,739.81
2014-07-18,50.76,10953.68,482.7,208.5,148.2,123.5,250.1,5.51,0.89,732.28
2014-07-21,50.44,10841.02,473.5,207.8,149.8,124,247.7,5.52,0.89,727.43
2014-07-22,51.66,10884.35,483.2,209,150.6,126.5,255,5.53,0.89,741.16
2014-07-23,51.38,11178.99,478.6,210.5,144.9,126.9,256.2,5.54,0.9,741.49
2014-07-24,51.68,11075,477.5,214.7,145.5,127.5,251.5,5.54,0.89,739.89
2014-07-25,52.26,11005.68,472.5,219.5,145,126.6,253.9,5.55,0.89,741.99
2014-07-28,51.8,10945.01,470,215.7,143.2,126.8,254,5.55,0.89,739.53
2014-07-29,51.62,10919.02,470.6,221.1,145.4,127.6,256.5,5.55,0.89,743.09
2014-07-30,51.36,10953.68,473.4,224.8,145,128,257.5,5.56,0.89,743.88
2014-07-31,50.38,10841.02,471.9,223.3,142.4,127.6,257.9,5.57,0.89,737.23
2014-08-01,49.48,10572.38,466.1,221.5,140.7,125,251.2,5.57,0.88,723.57
2014-08-04,50.1,10572.38,468,218.8,142.5,122.8,251.6,5.55,0.88,724.09
2014-08-05,50.5,10693.7,474.6,229.1,144.4,123,257,5.57,0.89,733.3
2014-08-06,48.9,10685.04,473.8,221.2,142.8,120,252.8,5.59,0.89,723.62
2014-08-07,49.3,10598.38,471.9,224.9,143.3,122.5,249.3,5.58,0.89,715.35
2014-08-08,47.44,10529.05,465.4,223.2,139.5,120.8,245.5,5.57,0.89,704.74
2014-08-11,50.76,10693.7,477.9,231.7,140.6,120.1,247.6,5.57,0.9,717.45
2014-08-12,52.12,10797.7,480,228.3,137.5,119.8,245.5,5.59,0.9,719.38
2014-08-13,52.04,10962.35,456.1,228.2,142.7,119.8,246.5,5.58,0.91,722.94
2014-08-14,52.26,10988.34,462,232.4,137,119.3,246.9,5.58,0.91,721.31
2014-08-15,51.92,11101,460.6,227.6,135.5,118.9,246.6,5.57,0.91,718.58
2014-08-18,53.6,11222.32,465.5,226.5,134,118.6,250.4,5.57,0.91,727.4
2014-08-19,55.04,11768.27,471.5,228.1,134.9,119.2,251.7,5.58,0.91,735.68
2014-08-20,54.16,11898.26,465.3,229.4,132.4,119.4,255.6,5.61,0.91,736.06
2014-08-21,50.9,12036.92,466.2,225.5,133,119.2,256.3,5.62,0.91,736
2014-08-22,50.94,12002.25,465.6,224.8,132,118.3,254.2,5.62,0.91,732.49
2014-08-25,51.1,12036.92,471.5,230.8,131.9,119.6,257,5.65,0.91,739.05
2014-08-26,48.3,12132.24,473.2,230.5,131,120.4,258.8,5.65,0.92,740.96
2014-08-27,48.8,12097.58,475.7,232.5,131.1,120.4,259.4,5.66,0.91,743.91
2014-08-28,48.16,11984.92,472.4,229.8,128.5,119.7,258,5.65,0.91,738.86
2014-08-29,47.72,11828.94,470.6,226.3,128.9,119.2,259,5.65,0.91,737.12
2014-09-01,47.46,11837.6,477.3,224.6,130,117,259.3,5.67,0.92,737.73
2014-09-02,46.78,11950.26,483,223.5,132.1,118.3,258.4,5.68,0.92,738.21
2014-09-03,48.68,12062.91,477.7,226.3,132.3,119.6,259.1,5.66,0.91,743.03
2014-09-04,48.54,12210.23,480.1,224.6,134.7,119.2,258,5.72,0.92,744.4
2014-09-05,48.2,12279.56,476.3,223,131.2,118.9,254.9,5.75,0.92,739.78
2014-09-08,48.4,12331.56,483.9,224,132.1,119.5,258.1,5.75,0.91,744.95
2014-09-09,46.1,12409.55,482,226.2,130.8,120.1,264.4,5.77,0.91,748.81
2014-09-10,47.96,12426.88,480,225.8,128.1,120.2,264.9,5.76,0.91,749.55
2014-09-11,47.46,12392.22,482.5,232.2,128.5,120.8,266.9,5.76,0.91,751.22
2014-09-12,47.24,12418.22,484,234.7,126.7,122,274,5.76,0.9,759.04
2014-09-15,45.6,12383.55,486,235.1,126.9,122.3,275.4,5.77,0.9,759.05
2014-09-16,44.08,12244.9,479.6,231.7,124.9,122,272.8,5.75,0.9,752.34
2014-09-17,44.76,12626.2,483.1,234,124.9,123.8,277.3,5.75,0.9,763.59
2014-09-18,46.4,12539.54,482.5,233.8,124.5,125.3,281.6,5.78,0.91,770.13
2014-09-19,46.42,12704.19,488.2,237.8,124.8,128.1,281.7,5.79,0.91,773
2014-09-22,47.3,12686.86,489.5,239,124.5,130.7,279.8,5.8,0.91,771.99
2014-09-23,47,12548.2,483.3,235.5,122.9,129.1,276.3,5.77,0.91,762.45
2014-09-24,46.88,12192.9,481.2,236.3,123.5,129.8,277.3,5.8,0.91,760.19
2014-09-25,46.52,12019.58,481,244.5,124.5,131.3,279.6,5.86,0.91,760.91
2014-09-26,47.32,12123.58,483,251.8,123.7,131.7,281.5,5.85,0.91,766.28
2014-09-29,46.16,11915.59,482.9,252,125.6,131.5,284,5.86,0.91,763.68
2014-09-30,46.08,11802.94,494,250,130,131.6,282,5.92,0.92,762.65
2014-10-01,44.68,11672.95,501,251.1,131.1,131.3,283.8,5.91,0.91,763.38
2014-10-02,42.2,11352.31,491,250.5,130.6,130.5,279,5.89,0.91,748.24
2014-10-03,43.48,11629.62,493.3,256.5,131.2,131.3,281,5.9,0.91,756.48
2014-10-06,41.84,11568.96,493.4,255,131.6,131.1,278.2,5.92,0.91,751.45
2014-10-07,40.52,11343.65,483.9,251.3,129.3,128.5,271.6,5.9,0.91,736.85
2014-10-08,38.44,11049.01,477.9,248,127,124.2,266.2,5.89,0.91,721.3
2014-10-09,38.38,11057.67,470,247,129.2,122.5,263.9,5.83,0.91,717.72
2014-10-10,36.28,10780.36,465.9,236.5,127.8,119,258.4,5.89,0.9,703.44
2014-10-13,35.92,10771.7,459.2,233.5,126.3,116,257.2,5.87,0.9,700.24
2014-10-14,35.62,10719.7,456,230.1,131.5,113.3,258.9,5.89,0.9,703.45
2014-10-15,35.04,10390.4,447.6,220.4,133,115.7,252.9,5.88,0.89,687.45
2014-10-16,34.06,10147.75,439.6,218.2,127.9,115.1,247,5.84,0.88,673.84
2014-10-17,35.74,10390.4,461.7,232.4,133,119.6,258.2,5.81,0.89,700.72
2014-10-20,36.32,10494.39,468,235.4,131.4,116.7,260.8,5.83,0.89,704.63
2014-10-21,38.24,10867.02,467,240,132,117.8,263.7,5.84,0.89,718.96
2014-10-22,39.4,11118.33,475.8,249.2,132.9,119.1,268.8,5.87,0.89,732.42
2014-10-23,39.48,11213.66,480.9,252.4,133.4,121.9,269.5,5.88,0.9,738.64
2014-10-24,38.1,11127,481,248.5,134.5,123.1,267.1,5.88,0.89,733.98
2014-10-27,37.9,11239.66,484.8,248.9,132.7,124.6,267.4,5.87,0.89,735.99
2014-10-28,38.3,11308.98,493.1,245.1,134.3,124.6,254,5.84,0.88,724.18
2014-10-29,38.1,11551.63,498.5,247.9,136.8,126,255.5,5.84,0.88,731.01
