"Date","SimCorp","Ambu","DanskeBank","DSV","Genmab","SydBank","Vestas","WilliamDemant","GBP","NOK","C20index","TenYearBond"
2011-01-19,85.6,8.3,130.66,119.9,64.6,154.1,37.56,91,8.84,0.95,470.32,3.11
2011-01-20,84.6,8.38,130.85,117.6,63.95,154.5,36.4,89.34,8.83,0.95,463.67,3.17
2011-01-21,84.2,8.2,130.01,115.5,63.2,155.2,38.3,89.08,8.79,0.94,459.87,3.16
2011-01-24,82.5,8.43,128.9,114.5,62.2,153.8,39.62,88.2,8.75,0.95,461.93,3.15
2011-01-25,83,8.35,128.44,115,63.15,153,38,86.34,8.65,0.95,462.38,3.12
2011-01-26,83.8,8.3,130.01,117.6,63.95,154.7,37.46,86.74,8.63,0.95,465.49,3.19
2011-01-27,85.9,8.35,134.64,117,63.95,156.4,37.66,88.32,8.67,0.94,468.97,3.21
2011-01-28,84.2,8.4,134.92,115.8,63.5,157.5,36.9,88.4,8.66,0.94,467.03,3.18
2011-01-31,83,8.3,135.1,113.7,63.2,157.2,37.54,87.2,8.66,0.94,462.11,3.21
2011-02-01,84.2,8.32,135.57,117.5,62.55,157.4,37.2,88.02,8.73,0.95,468.06,3.26
2011-02-02,86.5,8.3,136.95,116.3,62.4,156.9,37.06,87.4,8.75,0.95,462.31,3.28
2011-02-03,87,8.43,134.18,116.2,62.5,157.2,36.4,88.3,8.79,0.95,460.72,3.25
2011-02-04,86.6,8.45,133.44,116.1,62.25,158.9,36,87.2,8.8,0.95,460.44,3.3
2011-02-07,88.3,8.6,132.14,116.7,62.3,160.8,36.08,88.54,8.87,0.95,462.69,3.29
2011-02-08,89.5,8.62,129.83,115.5,62.05,163,35.42,89.34,8.78,0.95,461.93,3.32
2011-02-09,87,8.57,130.01,116,61,159.5,36.5,90.52,8.77,0.95,468.4,3.34
2011-02-10,87,8.45,115.76,115,58.6,154,35.16,90.4,8.79,0.94,462.1,3.36
2011-02-11,87,8.3,115.86,114.6,58.4,151.9,34.46,90.4,8.82,0.94,465.27,3.35
2011-02-14,86.3,8.45,118.72,115.7,58.3,153.8,34.82,91.12,8.88,0.95,471.95,3.35
2011-02-15,86,8.35,119.74,115.8,57.1,146.2,34.8,90.94,8.9,0.95,471.82,3.33
2011-02-16,86.6,8.3,118.91,116.5,56.65,147.1,34.46,90.96,8.86,0.95,471.52,3.3
2011-02-17,88,8.05,116.6,115.8,56,145.8,33.78,90.3,8.87,0.95,468.58,3.23
2011-02-18,87.1,8.18,114.28,116.5,57.1,145.1,33.72,92.4,8.88,0.96,470.51,3.29
2011-02-21,86.5,8.35,112.71,116.5,56,140,34.38,91.4,8.85,0.96,467.1,3.25
2011-02-22,86.3,8.2,115.67,114.1,57.2,140,35.28,90.52,8.81,0.96,466.29,3.2
2011-02-23,86.5,8.05,115.12,113.2,57,139.1,34.42,89.58,8.81,0.96,463.25,3.2
2011-02-24,85.7,7.85,116.41,118,56.25,139.5,35.08,88.64,8.76,0.97,462.34,3.2
2011-02-25,86.6,7.7,118.35,121.7,56.2,140.8,35.92,90.46,8.72,0.96,470.61,3.2
2011-02-28,87.9,7.38,117.43,124.9,57.1,140,37.22,91.7,8.74,0.97,473.64,3.22
2011-03-01,90,7.5,115.3,121.5,51,140,36.52,93.1,8.78,0.97,470.44,3.21
2011-03-02,89.4,7.7,117.52,122.7,49.89,136,36.22,92.64,8.79,0.97,467.3,3.27
2011-03-03,90,7.62,117.52,124.5,48.5,134.7,35.98,91.22,8.76,0.97,470.79,3.38
2011-03-04,90.5,7.6,117.34,125.3,49.6,135.5,36.1,90.12,8.69,0.96,469.45,3.31
2011-03-07,89.4,7.47,115.3,125.6,52.05,132.3,36,89.44,8.66,0.96,468.22,3.34
2011-03-08,89.2,7.47,113.17,125,52.65,130.5,35.56,91.22,8.67,0.96,468.83,3.37
2011-03-09,88.8,7.45,112.8,125,53.7,130.9,36.6,87.68,8.68,0.96,470.57,3.34
2011-03-10,87.9,7.42,112.34,124,52.7,128.3,36.08,89.06,8.71,0.96,466.68,3.3
2011-03-11,86.6,7.3,112.34,122.6,52,129.2,35.8,88.1,8.66,0.96,461.95,3.29
2011-03-14,86.4,7.5,113.73,122.9,50.3,129,38.46,85.2,8.61,0.95,460.09,3.3
2011-03-15,84,7.35,112.15,119.9,48.63,127.8,38.86,83.26,8.6,0.94,449.25,3.23
2011-03-16,83.8,7.3,113.45,120.7,49.87,129.5,38.7,80.58,8.6,0.95,448.53,3.14
2011-03-17,82.9,7.25,117.9,120.1,49.02,131.5,39.9,83.9,8.6,0.94,451.68,3.23
2011-03-18,83,7.5,119.7,124,50.3,134.5,41.6,83.9,8.53,0.95,461.97,3.26
2011-03-21,83.3,7.55,117,125,50.05,136,40.02,83.3,8.55,0.95,460.52,3.32
2011-03-22,83.4,7.55,115.8,124.2,49.58,133.9,40,82.4,8.59,0.94,458.46,3.33
2011-03-23,82.5,7.65,116.4,125.4,50.45,132.3,40.96,83.04,8.57,0.94,460.42,3.3
2011-03-24,84.5,7.95,120.6,127.1,49.12,136,42.12,83.78,8.53,0.95,462.06,3.33
2011-03-25,86,8.3,118.2,126.9,50.1,136,42.86,84.9,8.5,0.95,459.85,3.35
2011-03-28,86.9,8.35,116.2,127.4,53.5,135,44.94,84.98,8.49,0.95,459.35,3.36
2011-03-29,84.5,8.05,116,127.1,58.5,134.9,43.88,85.14,8.46,0.94,460.05,3.42
2011-03-30,84.2,8.07,118.2,130.2,57,132.6,45.04,92.48,8.48,0.95,467.74,3.4
2011-03-31,84.3,8.3,116.5,129.9,56,132.8,45.64,91.12,8.44,0.95,467.15,3.43
2011-04-01,85,8.1,119.3,129.5,55.1,133.2,44.66,92.92,8.46,0.96,469.16,3.44
2011-04-04,84.3,8,118.3,129.7,56,134.3,44.86,93.3,8.46,0.95,469.09,3.44
2011-04-05,83.8,7.8,120,129.7,56.3,136.2,42.68,92.88,8.54,0.96,470.96,3.48
2011-04-06,84.1,7.65,121.3,129.2,55.85,139,41.8,93.44,8.5,0.96,472.88,3.52
2011-04-07,84,7.6,121.6,127.8,55.5,139.3,40.2,93.6,8.51,0.95,469.39,3.5
2011-04-08,85,7.55,125,127.3,56.5,140.5,40.18,92.82,8.46,0.96,470.97,3.55
2011-04-11,84.8,7.55,126.5,126.8,58,141,40.58,92.4,8.44,0.95,470.04,3.57
2011-04-12,84,7.53,125,125.3,55.85,141.4,40,92.16,8.39,0.95,465.29,3.5
2011-04-13,84.8,7.5,123.4,125.8,55.5,142,40,91,8.38,0.95,465.57,3.48
2011-04-14,86.7,7.42,122.1,125,55.05,143.8,39.04,91.88,8.45,0.95,462.28,3.5
2011-04-15,88.9,7.4,121,125.8,54.6,143,37.9,93.42,8.44,0.96,462.1,3.43
2011-04-18,90,7.4,118.5,125,54.75,141.7,36.36,92.98,8.5,0.96,457.33,3.31
2011-04-19,90.2,7.4,119.4,125.6,54.6,142.8,36.9,95.6,8.49,0.96,458.24,3.35
2011-04-20,92.9,7.38,120.5,129.6,54.6,144.1,35.66,94.68,8.41,0.96,466.27,3.36
2011-04-26,94.5,7.3,122.9,130.5,54.1,141.8,35.86,93.2,8.41,0.96,463.79,3.29
2011-04-27,94,7.25,122.7,129.6,54.15,142.7,35.24,92.8,8.41,0.96,458.03,3.34
2011-04-28,91.5,7.18,120.5,132.6,54.4,144.5,35.42,92.88,8.39,0.96,457.99,3.29
2011-04-29,91.5,7.15,121,131.6,54.4,146,35.76,93.88,8.36,0.96,462.81,3.25
2011-05-02,91.3,7.08,121.7,131.3,54.85,145.5,35.86,94.5,8.39,0.96,467.61,3.26
2011-05-03,91.5,7.1,120.5,129.5,55.05,143.2,35.54,92.58,8.31,0.96,462.91,3.28
2011-05-04,90.9,7.15,119.6,128,55.1,141.3,32.7,90.82,8.29,0.95,457.76,3.32
2011-05-05,90.7,7.2,116.8,127,54.9,138.3,32.6,89.98,8.3,0.94,453.92,3.23
2011-05-06,90.5,7.12,118,128.8,55,137.5,31.68,92.7,8.44,0.94,459.05,3.16
2011-05-09,92.7,7.55,117,130,54.2,136,31.44,93.2,8.48,0.95,458.39,3.12
2011-05-10,92.2,7.7,111.7,131,54.1,136.6,31.52,94.4,8.49,0.96,455.82,3.16
2011-05-11,90.8,7.7,113.6,130.7,54.05,134.5,31.64,94.1,8.56,0.96,459.21,3.12
2011-05-12,91.2,7.45,111.5,129.2,53.05,133.7,31.24,91.4,8.57,0.96,459.69,3.16
2011-05-13,89.8,7.35,110.2,130.1,53,137.3,31.22,93.74,8.49,0.95,463.5,3.12
2011-05-16,91.6,7.42,109.1,129.9,53.6,137,31.2,94.42,8.55,0.95,463.28,3.14
2011-05-17,90.9,7.5,109,129,53.35,135,31.58,95.18,8.54,0.94,460.56,3.13
2011-05-18,90.7,7.47,111,128.6,52.9,134.6,32.06,96,8.47,0.94,460.56,3.16
2011-05-19,91.6,7.47,110.3,129,52.55,134.5,33.14,96.16,8.46,0.95,462.26,3.15
2011-05-23,90.1,7.3,108.5,127.1,51.25,133,31.92,95.26,8.57,0.95,454.64,3.06
2011-05-24,91.4,7.45,109.9,128.4,50.15,131.8,30.6,95.64,8.54,0.95,455.75,3.07
2011-05-25,91,7.47,110,128,49.7,132.1,30.92,97.4,8.6,0.95,456.24,3.07
2011-05-26,92.9,7.35,107,128.5,48,131.1,29.12,98.4,8.59,0.96,451.3,3.01
2011-05-27,94.1,7.4,108.6,129.1,48,131,29.4,98.4,8.6,0.96,453.27,3.01
2011-05-30,96,7.3,109.3,129.4,47.85,132.1,30.2,98,8.6,0.96,454.4,3
2011-05-31,96.4,7.47,109,129.6,47.7,131,31.24,98,8.55,0.96,456.25,3.03
2011-06-01,98.2,7.3,107.1,129.8,47.4,129.9,30.66,97.76,8.5,0.96,454.55,2.97
2011-06-06,101.2,7.28,106.2,129.7,46.6,127,30,97.56,8.37,0.95,449.52,3
2011-06-07,103.5,7.25,105.6,129.3,47.6,125.3,30.3,96.34,8.36,0.95,447.24,3.07
2011-06-08,100,6.92,102,127.2,45.9,123.1,28.98,95.28,8.35,0.95,437.81,3.03
2011-06-09,99,6.85,101.5,125.5,46,124.6,28.86,95.7,8.39,0.95,439.76,3.02
2011-06-10,99.5,6.95,100,125,43.91,121.8,29.28,94.68,8.39,0.95,438.79,2.94
2011-06-14,100.4,7,102,126.5,44.1,120.9,30.16,95.02,8.47,0.96,440.61,2.99
2011-06-15,99.7,7,97.8,123.7,44.2,118,29.12,93.08,8.48,0.95,432,2.92
2011-06-16,97,7,95.5,120.1,42.6,116,27.4,90.42,8.52,0.95,422.57,2.92
2011-06-17,98,6.9,96.2,121.4,41.91,117,27.5,89.94,8.45,0.95,423.19,2.95
2011-06-20,98,6.9,93.9,119.7,41.53,114.5,26.1,88.94,8.48,0.94,416.6,2.96
2011-06-21,98,6.92,96.5,121.6,40.81,116.8,25.86,89.76,8.41,0.94,423.2,2.99
2011-06-22,98.5,6.9,99,120.5,40.41,115.1,24.62,90.9,8.35,0.95,420.53,2.96
2011-06-23,95.7,6.85,98.5,118.6,38.25,113.6,23.38,90.2,8.38,0.96,414.69,2.88
2011-06-24,95,6.85,93.45,118.8,34,112.7,22.48,89.72,8.39,0.96,415.93,2.83
2011-06-27,95.3,6.85,88.6,118.2,36.07,110,22.54,89.58,8.38,0.96,414.92,2.91
2011-06-28,94.7,6.85,90,118.7,40.5,111.8,23.14,89.52,8.34,0.96,415.59,2.97
2011-06-29,99,6.82,91.8,121.3,40.28,113.4,23.68,90.92,8.29,0.96,423.86,3.01
2011-06-30,101.5,6.85,95.25,123.3,40,114.8,23.9,92.84,8.26,0.96,431.06,3.26
2011-07-01,101,7.1,99.15,123.6,40.49,118.1,25.6,92.92,8.24,0.96,436.16,3.27
2011-07-04,101.2,7.28,102,124.5,42.95,118.9,26,92.72,8.27,0.96,440.81,3.24
2011-07-05,101,7.22,100.1,125.4,43.8,117.4,26.02,92.4,8.3,0.96,439.83,3.23
2011-07-06,100.1,7.25,98.85,125,41.84,116.5,25.5,92.84,8.34,0.96,436.43,3.17
2011-07-07,100.5,7.38,99,124.9,41.48,117.2,25.6,94,8.36,0.96,438.57,3.22
2011-07-08,100.5,7.4,98.25,124.6,41.05,114.4,25.74,93.32,8.35,0.96,437.94,3.07
2011-07-11,100.4,7.35,95,122,40.1,110.1,25.58,92.08,8.47,0.96,431.82,2.93
2011-07-12,100.3,7.2,94.25,119.6,39.59,108.4,25.44,91.7,8.45,0.96,427.4,2.96
2011-07-13,101.5,7.3,97.45,123.7,40.22,111.3,26,92.4,8.45,0.95,433.05,3.02
2011-07-14,100,7.15,96.75,122.3,39.8,111.6,25.76,91.74,8.46,0.95,430.4,3
2011-07-15,99.2,7.15,97.25,120.5,40.87,111.8,25.84,91.32,8.5,0.95,432.51,2.95
2011-07-18,97,7.15,94.45,114.8,40.14,109.4,24.84,90.08,8.54,0.95,429.11,2.92
2011-07-19,97.5,7.15,97.95,115.1,41.32,112.8,24.46,91.5,8.48,0.95,431.34,2.96
2011-07-20,97.5,7.18,99.95,114.4,43.27,118.7,24.62,91.32,8.47,0.96,431.08,3.02
2011-07-21,96.8,7.15,103.4,116.2,43.31,127.8,25.2,92.76,8.48,0.96,433.84,3.12
2011-07-22,97.4,7.1,105.2,117.3,43.3,130,25.3,92.98,8.44,0.96,438.05,3.06
2011-07-25,96.3,7.13,103.3,116,42.1,126.7,24.94,94,8.45,0.96,435.81,2.99
2011-07-26,93.5,7.1,103,115.5,42.5,127.1,24.32,93.34,8.45,0.96,431.07,2.98
2011-07-27,92.5,7.15,102.1,111.9,40.62,123.3,23.56,93.9,8.44,0.96,427.78,2.88
2011-07-28,92.3,7.15,102,115.6,40.5,124.1,23.18,92.12,8.52,0.96,425.91,2.88
2011-07-29,96,7.1,100.5,115.2,40.22,121.7,22.92,91,8.52,0.96,420.54,2.79
2011-08-01,94.5,7.35,99,116.2,40.11,121.2,22.52,92.3,8.47,0.97,418.58,2.7
2011-08-02,92.4,7.2,95.05,112.4,40.01,115.9,21.24,89.24,8.54,0.97,406.28,2.66
2011-08-03,90.2,7.1,92.2,112.3,39.7,113.9,21.04,86.78,8.54,0.97,397.77,2.66
2011-08-04,87.5,7.25,90,110.2,39,110.7,20.74,84.92,8.55,0.96,389.5,2.57
2011-08-05,84,7.25,88.3,106.6,36.94,109.2,21.32,83.96,8.57,0.96,375,2.64
2011-08-08,82.6,7.1,84.45,102.8,35.23,102.6,19.99,81.48,8.57,0.96,363.18,2.51
2011-08-09,82.5,7.1,84.4,106.1,45.75,107.9,20.32,83.08,8.53,0.95,370.94,2.62
2011-08-10,83.9,7.08,84,104.8,41.8,108.3,19.34,83,8.43,0.95,362.59,2.46
2011-08-11,82.5,7.08,86.6,103.2,41,107.9,18.62,85.12,8.51,0.95,361.16,2.57
2011-08-12,86.2,7.05,90.5,110.3,42.44,112.6,18.12,86.3,8.5,0.95,372.43,2.58
2011-08-15,88.5,7.22,94.7,113.2,42.24,114.3,18.18,87,8.49,0.95,380.48,2.58
2011-08-16,85.4,7.05,91.2,109.1,42.65,106.5,17.8,85,8.48,0.95,373.09,2.57
2011-08-17,84.8,6.9,89.05,106.6,42.51,106.7,22.02,83.6,8.49,0.96,370.02,2.49
2011-08-18,80.7,6.62,81.4,100,39.51,101.2,20.68,79.74,8.56,0.95,352.67,2.33
2011-08-19,79.9,6.8,77.15,100.1,38.06,100.6,20.88,77.94,8.57,0.95,348.93,2.37
2011-08-22,80,6.85,74.35,100,37.61,97.5,20.96,80.82,8.53,0.95,345.19,2.38
2011-08-23,80.5,7.12,71.05,99.5,38.18,95.15,19.9,81.74,8.5,0.95,338.9,2.36
2011-08-24,81,7.1,72.25,101.3,38.19,96,20.88,82.48,8.49,0.95,340.86,2.42
2011-08-25,80,7,72.15,101.1,37.84,102.1,20.58,83.48,8.45,0.96,335.1,2.4
2011-08-26,80,6.97,71.9,100.1,36.8,100.3,20.5,83,8.41,0.96,337.12,2.35
2011-08-29,88.1,6.9,74.35,102.3,38.2,103.3,21.2,84.44,8.42,0.96,346.61,2.42
2011-08-30,84.5,7,73.5,102.7,36.51,102.6,20.88,83.86,8.43,0.96,347.04,2.35
2011-08-31,88,7.03,76.8,108.7,37.16,105,21.8,85.68,8.41,0.96,359.41,2.4
2011-09-01,87,6.95,77.6,107.5,37.8,104,21.82,84.8,8.45,0.97,362.53,2.37
2011-09-02,85.6,6.95,72.7,103.7,36.18,99.65,20.66,83.6,8.48,0.97,351.78,2.22
2011-09-05,82.9,6.7,68.5,99.8,35.87,95,19.72,82.28,8.51,0.97,341.18,2.09
2011-09-06,84.4,7,66.15,96.65,35.8,93.1,19.14,81.7,8.49,0.98,342.08,2.07
2011-09-07,85.2,6.8,69.8,100.7,35.42,96.25,19.93,84.12,8.48,0.99,353.7,2.14
2011-09-08,86.8,6.95,69.35,103.8,35.52,96,20.06,84.14,8.5,0.99,356.67,2.12
2011-09-09,83.7,6.9,66.5,101.2,35,94.5,18.78,82.56,8.6,0.99,347.15,2
2011-09-12,79.2,6.95,63.75,99.6,34,89.5,18.57,81.1,8.66,0.98,336.72,1.94
2011-09-13,78.5,7,64.85,100.7,34.5,90.9,18.53,82.38,8.63,0.96,337.48,1.99
2011-09-14,78,7.1,64,103.1,34.95,91,19.01,83.02,8.57,0.96,340.34,2.08
2011-09-15,81.5,7.25,70.1,104.1,36.6,93.8,19.82,84.24,8.53,0.96,349.32,2.16
2011-09-16,82.6,7.22,69.3,104.4,36.79,94.5,19.65,83.48,8.54,0.96,347.59,2.09
2011-09-19,79.9,7.1,66.25,102,35.79,93,18.91,82.3,8.58,0.96,340.98,2.02
2011-09-20,79.3,7.1,66.5,105.2,34.95,94.95,18.87,83.5,8.54,0.96,348.42,2.02
2011-09-21,80.8,7.1,69.05,105.4,34.38,95,18.03,83.52,8.53,0.96,349.47,1.99
2011-09-22,79,7,67,101,33.01,92.1,17.08,80.7,8.53,0.95,338.99,1.92
2011-09-23,79,6.95,70,101.7,31.62,94,16.68,81.02,8.53,0.94,338.72,1.93
2011-09-26,78.6,7.12,71,102.1,31.48,96,17.17,81.34,8.56,0.95,341.62,2
2011-09-27,78.3,7.18,75.9,105.9,31.91,101.9,18.4,84.22,8.56,0.96,355.52,2.15
2011-09-28,79,7.08,75.85,106.1,32.2,100.9,18.82,83.54,8.54,0.95,350.63,2.15
2011-09-29,79.3,7,80.55,104.9,32.99,101.2,18.97,84.58,8.55,0.95,353.58,2.2
2011-09-30,79.9,6.92,78.55,100.8,32.41,98.95,18.16,83.82,8.59,0.94,350.34,2.07
2011-10-03,83.1,6.95,79.3,100.1,31.85,97.5,17.97,83.54,8.66,0.95,349.82,1.99
2011-10-04,80.2,6.82,73,96.1,30.8,94.4,16.9,80.94,8.69,0.95,342.02,1.92
2011-10-05,79.9,6.75,77,93.25,30.5,95.75,17.27,82.14,8.62,0.95,342.98,2.03
2011-10-06,79.2,6.65,77,94.95,31.1,97,18,82.48,8.59,0.95,342.77,2.12
2011-10-07,79.3,6.55,77,96,30.96,97.7,17.56,83.88,8.61,0.95,343.55,2.17
2011-10-10,79.8,6.38,77.4,98.25,31.4,97.05,17.52,82.56,8.57,0.95,349.61,2.26
2011-10-11,82.6,6.42,77,99.3,31.65,98.7,18,79.8,8.55,0.96,346.09,2.27
2011-10-12,86,6.35,78.35,101.4,31.96,100.2,19.13,80.94,8.5,0.96,353.91,2.36
2011-10-13,85.8,6.38,76.15,100,32.1,99.7,18.47,81.52,8.5,0.96,349.74,2.3
2011-10-14,89.4,6.35,74.4,98.75,31.75,99,18.66,84.1,8.51,0.96,349.29,2.4
2011-10-17,87.8,6.4,73.8,97.05,31.66,97.95,18.22,82.06,8.52,0.96,342.61,2.29
2011-10-18,86.9,6.15,73.7,98.25,31.7,96.5,17.88,81.54,8.56,0.96,345.84,2.21
2011-10-19,90,5.95,73.05,97.7,31.75,96.05,17.94,81.66,8.51,0.96,342.98,2.24
2011-10-20,89.5,6,70.6,95.75,31.58,94.8,18.01,80.6,8.51,0.97,342.43,2.23
2011-10-21,90,6.15,72.8,100.8,32.95,95.95,18.35,82.5,8.58,0.97,349.47,2.3
2011-10-24,91.7,6.15,75.05,103.2,32.2,96.6,19.4,83.4,8.57,0.97,354.35,2.29
2011-10-25,91.1,6.03,74.35,103.8,32.1,94.8,21.2,82.52,8.56,0.97,355.8,2.25
2011-10-26,91.2,6.22,74.7,108.9,32.1,94.5,21.32,82.68,8.54,0.97,358.78,2.23
2011-10-27,95.4,6.12,81.85,110.5,32.52,99.9,22.24,83.36,8.49,0.97,372.32,2.4
2011-10-28,92.8,6.3,78.6,110.8,31.75,104.6,22.28,85.62,8.46,0.97,374.75,2.42
2011-10-31,92.5,6.2,74.5,108.7,31.5,100.2,16.87,85.8,8.52,0.97,362.77,2.26
2011-11-01,90.1,6.05,69.45,103.1,31,94.6,16.53,83,8.7,0.96,353.64,1.98
2011-11-02,90.5,6.05,68.5,103.9,31.3,94.7,16.36,83.04,8.63,0.96,353.18,2.07
2011-11-03,92,6.15,71,107.1,29.8,95.35,16.58,83.56,8.66,0.96,361.36,2.13
2011-11-04,93.5,6.1,69.75,107.2,29.8,94.55,16.15,85.04,8.64,0.96,362.52,2.06
2011-11-07,92,6.05,73.6,107.2,29,95,16.54,83.42,8.69,0.96,364.81,2.03
2011-11-08,93.4,6.08,76.1,108.2,28.7,96.4,16.45,84.94,8.68,0.96,370.26,2.04
2011-11-09,90.1,6.05,71.95,105.2,28,94.75,15.93,84.6,8.72,0.96,369.24,1.94
2011-11-10,89.8,6.12,70.15,103,27.37,93.05,15.03,83.04,8.72,0.96,365.28,1.96
2011-11-11,88.1,6.05,72.7,107.4,27.55,93.85,16,85.24,8.69,0.96,373.08,2.06
2011-11-14,89.1,6.05,74.5,107.5,28.02,93.7,15.96,84.48,8.69,0.96,375.54,1.98
2011-11-15,90,6.2,73.4,106.3,26.89,92.55,15.68,86.16,8.72,0.95,376.41,1.91
2011-11-16,91.2,6.18,72.9,106.5,25.7,91.4,15.45,86.9,8.71,0.96,376.84,1.97
2011-11-17,90.9,6.25,72.1,108.9,26.18,90.8,14.98,86.86,8.72,0.95,376.05,2.04
2011-11-18,85.7,6.6,71.6,106.7,25.55,91.1,14.88,86.6,8.67,0.95,373.87,2.06
2011-11-21,83.4,6.55,73.95,102.6,25.25,89.95,14.5,84.7,8.65,0.95,367.58,1.99
2011-11-22,84,6.47,75,102.1,24.69,90.8,14.22,84.56,8.6,0.95,365.32,1.95
2011-11-23,84.6,6.58,75.35,101.4,23.88,91.8,13.64,84.56,8.65,0.95,363.45,2.04
2011-11-24,84.5,6.58,75.7,100.8,23.92,91.35,13.91,83.18,8.64,0.95,360.21,2.02
2011-11-25,84.6,6.45,74.75,100.2,23.91,90.55,14.2,83.5,8.69,0.95,363.41,2.08
2011-11-28,84.9,6.58,76.05,103,24.5,95,14.72,85.6,8.67,0.95,371.02,2.17
2011-11-29,85.9,6.58,74.65,104.3,25.85,93.45,14.36,86.56,8.71,0.95,373.03,2.2
2011-11-30,86.8,6.65,77,107.5,27.3,98.5,14.88,91.68,8.69,0.96,385.19,2.07
2011-12-01,84.8,6.8,74.35,107.1,26.15,94.5,14.79,90.8,8.65,0.96,378.11,1.85
2011-12-02,84.5,7.03,76.3,107.6,26.84,95.25,15.01,90.5,8.64,0.96,382.84,1.92
2011-12-05,86,7.08,78,108.3,27.25,96.95,15.26,89.82,8.65,0.96,384.73,2.1
2011-12-06,87.5,7.18,76.7,107.5,26.8,96.9,14.8,91.06,8.68,0.96,385.02,2.04
2011-12-07,86.4,7.15,75.05,107.4,27.25,98.15,14.57,91.2,8.67,0.97,385.54,2.03
2011-12-08,85,7.15,74.6,103,26.75,95.7,13.4,92.54,8.72,0.97,381.65,1.96
2011-12-09,83.9,7.15,75.1,101.9,27.3,95.3,13.47,91.34,8.71,0.97,380.19,2.07
2011-12-12,83,7.15,73.05,99.95,27.2,91.3,13.13,90.94,8.77,0.97,376.74,2.02
2011-12-13,83,7.25,73.1,99.4,27.14,92,13.43,91.18,8.79,0.96,380.45,2.07
2011-12-14,83,7.25,70.25,97.15,25.85,87.35,12.8,89.56,8.86,0.96,371.36,1.96
2011-12-15,83,7.22,72.1,96.9,26.7,87,12.8,89.34,8.85,0.96,374.08,1.9
2011-12-16,84.7,7.28,71.8,100,26.56,88.2,12.74,88.86,8.84,0.96,372.73,1.8
2011-12-19,83.5,7.4,72.05,99.95,28.2,88.4,11.81,89.6,8.85,0.96,374.78,1.81
2011-12-20,85.1,7.4,73.25,102.3,33.85,89.5,12.23,89.78,8.88,0.96,380.02,1.87
2011-12-21,84.5,7.25,72.85,102.6,36.22,89.8,12.08,89.5,8.93,0.96,380.01,1.84
2011-12-22,85.7,7.35,73.35,101.6,36.2,89.7,11.87,90.24,8.93,0.96,377.62,1.81
2011-12-23,86.3,7.28,72.7,101.6,36.5,90.9,11.9,92.7,8.92,0.96,382.6,1.85
2011-12-27,86.1,7.28,72.85,101.8,36.97,90.35,11.81,93.06,8.92,0.95,383.36,1.77
2011-12-28,87,7.28,72.25,101.5,37.4,89.5,11.8,93,8.91,0.95,384.91,1.75
2011-12-29,88.2,7.25,72.05,101.6,37.02,89.5,11.82,93.82,8.89,0.96,385.91,1.65
2011-12-30,87.7,7.2,72.95,103,37.6,90.1,12.4,95.52,8.9,0.96,389.95,1.64
2012-01-02,86.2,7.4,76.3,104,37.79,91.8,13.59,94.78,8.9,0.96,398.1,1.7
2012-01-03,82.1,7.47,77.5,104,38.9,92.25,13.92,95,8.9,0.96,400.26,1.73
2012-01-04,81,7.4,75.4,105.1,37.22,91.3,11.25,91.22,8.95,0.97,393.93,1.72
2012-01-05,81.7,7.5,75,107,37,89.9,11,92,8.99,0.97,399.66,1.71
2012-01-06,82.2,7.5,74.15,107.1,36.28,89,11.23,91.14,9,0.97,398.42,1.71
2012-01-09,81.6,7.5,74.5,109.1,34.8,89.05,11.65,92.7,9.02,0.97,403.55,1.72
2012-01-10,83,7.5,75.95,112.4,34.94,89.55,12.23,94.38,8.98,0.97,406.01,1.75
2012-01-11,82.8,7.55,75,112,34.84,89.45,12.59,94,9,0.97,402.1,1.75
2012-01-12,82.7,7.8,75.1,111.8,35,89.25,11.7,93.42,8.95,0.97,402.3,1.77
2012-01-13,80.8,7.65,76.05,111.5,39,89.5,11.4,93.54,8.93,0.97,401.19,1.71
2012-01-16,81.5,7.9,76.5,112.2,37.76,89.4,12.17,94.2,8.99,0.97,405.5,1.7
2012-01-17,82.8,7.8,75.4,115.2,39.6,88.25,12.21,94.38,8.95,0.97,406.09,1.72
2012-01-18,83.4,7.7,75,115.7,40.8,87.4,12.18,95.48,8.92,0.97,406.97,1.71
2012-01-19,85,7.82,77.5,117.7,43.49,89,12.97,95,8.9,0.97,409,1.81
2012-01-20,86.3,7.75,81.2,116.5,49.38,91,12.7,94.46,8.92,0.97,405.46,1.82
2012-01-23,86.1,7.7,87.8,116.1,47.31,97.8,13.27,94.18,8.89,0.97,406.19,1.91
2012-01-24,85.2,7.72,85.15,115.2,45.11,97.55,12.92,93.96,8.91,0.97,403.14,1.98
2012-01-25,84.8,7.7,83.85,114.5,46.57,99.45,12.69,92.96,8.93,0.97,404.47,1.93
2012-01-26,85.2,7.75,85.8,116.1,47.34,101.6,12.98,93.12,8.87,0.97,408.91,1.88
2012-01-27,86.1,7.85,84.6,115.7,45.57,100.4,12.7,92.86,8.88,0.97,404.96,1.86
2012-01-30,85.7,7.82,82.55,114,44.2,97,12.39,92.04,8.89,0.97,401.65,1.78
2012-01-31,86.3,7.9,83,116.1,44.65,96.85,12.82,94.14,8.9,0.97,408.53,1.75
2012-02-01,88.3,7.9,86.05,118.8,45.8,101.5,13,96.14,8.94,0.97,416.66,1.78
