"Date","MaerskA","MaerskB","Ambu","Carlsberg","Coloplast","DanskeBank","DSV","FLSmidth","Genmab","GN","JyskeBank","Lundbeck","NovoNordisk","Novozymes","RoyalUnibrew","SimCorp","SydBank","Tryg","Vestas","WilliamDemant","OilPrice","GoldFutures","USD","GBP","SEK","NOK","CNY","TwoYearBond","TenYearBond","C20index"
2014-11-13,10563.72,10888.72,21.52,512,506.5,158.1,181,251.1,273.7,131.8,300.3,129.4,263,275.5,193,175.5,183.2,135.7,44.74,83.86,443.4,7656.36,5.97,9.41,0.81,0.88,0.98,-0.02,1.02,738.72
2014-11-14,10529.05,10836.41,21.5,511.5,503,158.5,179.6,249.7,273.7,127.3,304,128.2,261.1,271.2,199.8,174.5,183.2,137,45.94,83.7,453.81,7814.54,5.99,9.37,0.81,0.88,0.98,-0.02,1.02,735.86
2014-11-17,10442.39,10757.95,21.15,515,505,159.1,179.5,247,271.1,127.7,304.1,126.1,261.5,269.9,201,174.5,183.8,136.8,45.88,83.44,450.56,7765.62,5.96,9.32,0.81,0.88,0.97,-0.01,1.04,736.2
2014-11-18,10676.37,11019.49,21,517,512.5,160.3,183.5,254.5,276.2,129.8,305.5,126.1,261.5,274.4,199,175.5,186.9,137.2,46.56,84.68,443.82,7825.25,5.95,9.31,0.81,0.88,0.97,0.01,1.03,741.86
2014-11-19,10711.04,11036.92,21.58,513,510.5,162,181.7,252.7,279.5,128.1,306.7,126.6,264.5,276.5,198.6,172,185.3,137.7,46.34,84.5,442.89,7799.63,5.94,9.31,0.8,0.88,0.97,0.03,1.08,745.9
2014-11-20,10537.72,10862.56,21.58,519.5,511,161.5,183.1,250.6,278.7,127.3,302.2,126.5,263.8,275.7,199.8,170,182.9,136.3,46.52,84.56,448.67,7770.15,5.94,9.32,0.8,0.88,0.97,0.03,1.05,743.99
2014-11-21,10641.71,11019.49,21.75,540,513,163.2,186.1,258.2,280.5,127.6,305.5,126.4,265.8,276,201,169,186.1,137.3,47.6,85.82,458.33,7882.77,5.99,9.39,0.81,0.89,0.98,0.02,1.02,751.71
2014-11-24,10797.7,11158.97,21.6,546.5,521,165.9,185.7,262.6,284.6,128,307.5,128.4,266.5,277.6,200.6,169.5,188.9,137.2,47.82,85.88,454.32,7878.89,6,9.4,0.81,0.88,0.98,0.01,1.03,757.04
2014-11-25,10953.68,11228.72,20.88,537.5,516.5,167,187.1,264,295.8,128.3,311.2,133,266.5,274.4,201.2,169.5,188.9,139,48.32,85.58,443.65,7875.42,5.99,9.38,0.8,0.88,0.98,0.02,1,759.41
2014-11-26,10997.01,11307.18,20.95,542,519.5,167.8,186.1,260.6,295.4,126.2,309.9,133,267,271.8,202.6,171.5,188.8,138.8,48.34,85.5,439.46,7839.15,5.96,9.41,0.8,0.87,0.97,0.01,0.97,760.67
2014-11-27,10676.37,10993.33,21.7,537.5,527,169,186.4,257.8,295.9,127.1,310.1,135,269.7,272.4,203.8,163,188.5,139.4,47.1,85.6,,7086.79,5.96,9.39,0.8,0.87,0.97,0,0.93,762.28
2014-11-28,10598.38,10880,21.77,533,518.5,170,187.4,253,295.7,127.8,308.9,134,272.9,262.9,206,164,187.3,138,44.08,85.84,,7696.58,5.96,9.36,0.8,0.86,0.97,0.02,0.93,760.72
2014-12-01,10329.74,10688.2,22.2,528,524,168.2,188.7,246.9,301.3,129,305,133.8,273.7,257.6,205.8,163.5,182.8,138.7,43.56,85.78,411.72,7950.89,5.97,9.39,0.8,0.86,0.97,0.03,0.95,757.73
2014-12-02,10312.41,10662.05,22.35,530,523,169.3,189.6,261.5,296.4,132.5,308,132.4,277.6,268,207.2,161.5,188.4,141.3,45.36,86.64,400.54,7873.61,5.99,9.38,0.8,0.86,0.97,0.02,0.99,766.3
2014-12-03,10338.4,10749.23,22.8,516,527,170.5,187,271.5,302,132.5,309.2,133,277.7,267.8,206.4,165.5,189.8,141,45.48,87.7,406.6,8000.54,6.03,9.46,0.8,0.86,0.98,0.01,1.01,767.79
2014-12-04,10208.42,10592.31,22.9,518.5,527,167.2,185.6,264,306,131,307,131.4,275.8,266.5,212,167.5,188.2,139.7,45.4,86.5,403.76,8002.67,6.04,9.46,0.8,0.85,0.98,0.03,1.04,762.68
2014-12-05,10156.42,10505.13,23.3,525,526.5,170.8,187.7,269,301.9,134.8,312,130.6,281,269.7,216,170.5,190.3,142.4,47.7,87.78,396.25,7888.92,6.02,9.44,0.8,0.84,0.98,0.04,1.06,773.54
2014-12-08,10113.09,10435.38,23,518.5,523.5,169.2,187.7,270.5,323,134.4,310.2,130.7,279.3,270.3,214.6,173.5,190,142.1,47.04,87.08,382.69,7977.88,6.07,9.48,0.8,0.85,0.98,0.02,0.99,769.95
2014-12-09,9939.77,10234.87,23.25,510,514.5,168,184.5,270,317.6,135.8,307.1,128.6,275.7,265.2,214.2,168.5,186.4,145,45.92,87.6,383.9,8121.86,6.02,9.42,0.8,0.84,0.97,0.03,0.97,760.03
2014-12-10,9879.11,10156.41,23.55,512,513.5,167.6,183.9,263.3,332,135,306.8,127.4,276.2,263.6,213.8,168.5,186.9,143.3,46.34,87.46,365.86,8077.84,6,9.42,0.8,0.84,0.97,0.02,0.96,759.34
2014-12-11,9437.15,9711.79,24.52,505,516,168.4,183.8,264,341.7,134.1,307.4,126.8,275.8,264.5,213.2,167.5,187.6,143.3,45.28,88,358.82,8034.2,5.99,9.38,0.79,0.83,0.97,0.01,0.97,755.98
2014-12-12,9627.8,9921.02,25.55,491.2,511,165,181.6,261.6,341,132.6,301.5,123.6,269.1,257.1,210,165.5,183.5,140.5,44.4,87.3,345.33,7965.66,5.97,9.38,0.79,0.82,0.97,-0.01,0.91,743.23
2014-12-15,9567.14,9842.56,25.85,483,500,160.3,180.9,260.7,337.4,127.8,296.8,120.2,263.5,254.3,209.4,162,181.1,137.4,44.42,86.04,334.67,7887.49,5.99,9.37,0.79,0.81,0.97,-0.01,0.91,729.91
2014-12-16,9376.49,9694.36,26,451.5,499.7,158.5,180.6,262.5,339.9,127.3,292.9,119.8,260.2,254.2,207.2,162,179.6,135.4,42.46,85.36,331.94,7727.37,5.93,9.34,0.78,0.78,0.96,-0.02,0.88,718.5
2014-12-17,9619.13,10025.64,26.45,475,501.5,162.2,184.9,265.1,345.1,130.2,295.4,121.3,259.9,255.1,213.4,163,180.5,136.2,42.3,91.14,337.54,7784.24,5.98,9.38,0.78,0.8,0.96,-0.03,0.88,725.67
2014-12-18,10113.09,10531.28,26.4,475.6,510,166.7,185.5,272,354.1,131.8,300.9,122.6,266.5,261.3,219,162.5,183.2,138,44.88,92.26,327.67,7895.9,6.06,9.46,0.79,0.82,0.97,0,0.91,744.47
2014-12-19,10173.75,10592.31,26.65,478.4,515.5,167.5,188.5,274.1,352.7,133.2,306.5,121.8,266,263.6,219.4,160,186.2,139.2,45.66,92.66,342.42,7909.85,6.06,9.48,0.79,0.83,0.97,0,0.89,748.27
2014-12-22,10338.4,10723.08,27,485.4,521,167.2,190,269.6,360.4,133.7,308.8,124.7,267.2,264,217,158,187.9,141.1,46.76,94.38,335.38,7827.32,6.07,9.48,0.78,0.82,0.98,-0.01,0.9,753.38
2014-12-23,10407.73,10810.25,27.8,488,515.5,167.7,189.4,274.2,354.3,134.7,309,125.2,260.8,264,216.8,160,186.9,140.7,46.04,94.12,348,7857.5,6.09,9.46,0.78,0.82,0.98,-0.01,0.89,746.45
2014-12-29,10451.06,10810.25,30,485,521.5,167.8,188.6,272.9,359,135.4,312.2,124.7,264.5,259.9,218.8,163.5,189,139.5,45.88,93.92,327.03,7886.95,6.1,9.49,0.77,0.82,0.98,-0.02,0.84,750.13
2014-12-30,10355.73,10784.1,29.8,478.8,519,167.4,188.2,272.3,360.3,134.8,312.8,122.8,260.3,259.8,217.4,162.5,190.2,137.8,45.3,93.64,331.29,8030.66,6.12,9.52,0.79,0.82,0.99,-0.02,0.84,744.44
2015-01-02,10520.39,10914.87,30,476.8,524.5,168.3,190.3,271.4,371.5,135.5,316.1,126,263.4,259.6,220,163.5,193.1,141.3,48.12,95.44,325.66,8267.92,6.18,9.54,0.79,0.82,1,-0.03,0.8,752.69
2015-01-05,10182.42,10513.84,28.4,467.3,530.5,164.7,189.2,264.2,371.8,134.8,312,125,265.7,254,218.2,170,195.8,141.6,47.58,94.14,312.5,8452.74,6.25,9.51,0.78,0.82,1,-0.02,0.82,748.86
2015-01-06,10043.76,10400.51,27.5,468.6,518,163.4,187.5,264.2,363.4,134.1,307,122.3,263.9,258.8,215.8,169,191.5,139.6,49.78,92.42,299.37,8508.16,6.25,9.49,0.79,0.81,1.01,-0.02,0.76,744.44
2015-01-07,10035.1,10461.54,27.3,464.7,515.5,161.9,188.1,262,358,129,305,120.4,264.6,253.1,214.6,168,188.6,141,47.22,92.3,306.02,8514.55,6.29,9.51,0.79,0.81,1.01,-0.02,0.78,740.83
2015-01-08,10399.06,10853.84,28.6,478.5,518,162.9,193.2,265,371,129,305.5,123.9,269.8,261.5,218.4,169,189.8,141.5,47.6,94.48,308.46,8544.95,6.32,9.52,0.79,0.82,1.02,-0.01,0.8,752.01
2015-01-09,10373.07,10810.25,27.2,478.1,520.5,160,193.4,272.7,375,131,303.3,128.4,270.8,260.6,218.8,169,186.8,140.9,47.22,94.76,304.55,8548.36,6.3,9.54,0.78,0.82,1.01,-0.03,0.75,752.65
2015-01-12,10347.07,10810.25,27.7,473.1,528,160,196,279.9,389,131,302,127.1,274.5,270.7,221,171,186,141.8,46.92,94.82,290.34,8654.18,6.3,9.55,0.78,0.81,1.02,-0.02,0.74,758.12
2015-01-13,10624.38,11080.51,27.7,477.3,527.5,163.5,198.7,276.4,386.3,131.6,304.8,129.4,279.4,268.1,224,172.5,185.5,141.4,47.16,94.72,289.77,8679.28,6.31,9.58,0.79,0.82,1.02,-0.02,0.74,769.24
2015-01-14,10364.4,10801.54,28,480.3,520,159,196.4,264.2,387,131.8,300.5,126.1,277.9,269.4,222,175,182,139.6,45.84,95.42,306.26,8619.96,6.32,9.59,0.78,0.82,1.02,-0.01,0.71,761.29
2015-01-15,10624.38,11063.08,28,480.4,525.5,161,196.2,268.6,386,136.5,301.7,126.9,284.6,267.8,227.2,185,183.2,140.6,45.38,95.22,293.69,8844.28,6.35,9.69,0.79,0.83,1.03,-0.07,0.68,772.43
2015-01-16,10572.38,10967.18,27.5,480.5,526.5,162,197.3,264.5,392.7,136.5,302.8,128.8,282.1,268.9,224.6,183.5,183.1,141.5,45.48,94.8,312.39,9013.56,6.42,9.73,0.79,0.84,1.03,-0.09,0.65,769.14
2015-01-19,10667.71,11080.51,26.6,481.9,541.5,164.5,197.6,269.4,403.2,141.4,302.8,128.8,292.2,274.3,229.4,185.5,182.4,143.8,47,97.06,,8173.8,6.41,9.7,0.79,0.84,1.03,-0.15,0.59,787.3
2015-01-20,10685.04,11141.54,26.7,481.8,538.5,166.2,196.3,272.7,411.7,142,303.5,128.7,290.7,290.1,230,187,181.6,144.3,46.7,99.12,297.88,9069.3,6.42,9.74,0.79,0.84,1.03,-0.23,0.53,789.07
2015-01-21,10910.35,11315.9,26.5,488.2,530,167.7,198.3,275,413.5,141.6,301.2,131.2,288.8,297.7,235,188,179.8,145.3,47.94,99.4,306.45,9065.26,6.41,9.69,0.79,0.84,1.03,-0.21,0.62,790.82
2015-01-22,11023.01,11446.67,26,491.8,519,171.5,199.3,280.3,402.8,139.3,305,128.4,288.1,295.8,229.4,188,186,144.8,49.12,98.04,296.78,9133.39,6.41,9.74,0.79,0.84,1.03,-0.28,0.54,792.96
2015-01-23,11127,11542.56,26,500.5,531,170.6,200.5,284,413.4,142.8,302.4,131.5,293,300.8,230.8,192.5,187.1,148.2,49.04,98.1,303.02,9422.36,6.65,9.96,0.8,0.86,1.07,-0.34,0.43,802.48
2015-01-26,11300.32,11725.64,27.7,491.5,538,172.8,205.3,289.6,431.2,146.1,302.8,134.2,297.2,309.9,231,191,190.8,152.4,51.92,101.4,298.95,9306.9,6.62,9.94,0.8,0.85,1.06,-0.36,0.47,815.19
2015-01-27,11040.34,11472.82,26.4,487.9,538,170.7,200.8,276,436.7,141.6,299.1,133.2,297.4,300.5,226.2,191,186.1,151,50.24,99.76,304.56,9319.9,6.59,9.97,0.8,0.85,1.05,-0.34,0.5,808.35
2015-01-28,11265.65,11699.49,27.6,489.3,544,172.5,205,277,443,146.6,297.8,134.2,298.4,298.8,226,190,186.9,155.7,51.04,100.4,291.69,9201.38,6.56,9.97,0.8,0.85,1.05,-0.35,0.47,815.19
2015-01-29,11083.67,11507.69,27.3,485.4,524.5,172.8,205.5,274.9,441.3,146.5,297.9,134.1,299.9,297.7,228.4,186,186.4,154.5,50.82,100.4,292.96,8972.3,6.58,9.96,0.8,0.84,1.05,-0.41,0.52,815.32
2015-01-30,11222.32,11664.61,28,485,520.5,171.1,207.8,279.2,442.8,148,298.9,134,295.5,300.9,225,191.5,186,154.6,51.7,99.98,317.65,9117.18,6.58,9.91,0.8,0.84,1.05,-0.48,0.39,810.94
2015-02-02,11187.66,11647.18,28.8,492,515,172.2,206.3,279.2,435.5,147,297.1,134.2,292,303,219.4,190,185,156,52.06,99.18,326.26,9098.68,6.58,9.89,0.79,0.85,1.05,-0.57,0.19,806.44
2015-02-03,11464.97,11882.56,28.6,499.9,516,174.7,209.3,288.9,425,149.6,305.5,134.2,289.8,304.6,216.4,189.5,187.7,157.7,53.98,98.72,347.14,8947.06,6.54,9.87,0.79,0.86,1.05,-0.53,0.25,808.11
2015-02-04,11282.98,11690.77,28.1,495.5,507.5,178.3,208.5,292.4,471,147.5,305.6,132.8,282.8,302,218.8,189,188.4,156.6,54.7,98.04,315.1,8932.04,6.5,9.9,0.79,0.86,1.04,-0.56,0.28,801.43
2015-02-05,11291.65,11743.08,27.9,503.5,517,174.1,208.1,298.5,446,149,303,127,282.6,304.9,224.4,188,189.1,158.6,56,99.2,329.41,8841.4,6.53,9.95,0.79,0.86,1.04,-0.66,0.24,799.67
2015-02-06,11326.31,11786.67,28.3,499,513,169,199.4,295.7,462.6,147,303,124.1,279.4,303.2,219.6,189.5,189.2,159.3,56.38,99.1,336.15,8666.03,6.5,9.96,0.79,0.87,1.04,-0.62,0.27,793.48
2015-02-09,11127,11560,26.8,491.1,507.5,167,199,298.2,466.8,152.9,299.4,124.6,276.3,302.8,216.4,190,186.1,157.7,57.48,99.94,348.99,8846.29,6.6,10.04,0.79,0.86,1.06,-0.63,0.23,787.96
2015-02-10,10953.68,11385.64,27.5,491.4,514.5,169.5,201.4,294.6,476,154,305.2,124.9,281.4,304.5,216,196.5,189,159.7,57.34,100.5,329.6,8771.81,6.59,10.03,0.79,0.87,1.06,-0.7,0.22,796.8
2015-02-11,10763.03,11115.38,27.7,507.5,512.5,164.7,201.8,296.8,477.5,155.3,298.2,125.5,281,306.1,217.4,195.5,185.1,160.2,52.42,99.2,321.34,8679.68,6.58,10.06,0.79,0.87,1.05,-0.86,0.13,790.23
2015-02-12,10962.35,11298.46,27.5,523.5,511,165.1,208,284,482.6,156.9,302,126.2,281.6,313.6,224,196,194.9,162.6,53.62,99.58,336.54,8666.23,6.57,10.09,0.77,0.85,1.05,-1.06,0.08,796.55
2015-02-13,11239.66,11664.61,27,526,508,166.8,205.9,291.9,486,155.2,306.4,126,285.2,311.3,224.4,194.5,197.4,161.7,52.42,98.02,345.22,8667.74,6.54,10.06,0.78,0.86,1.05,-0.89,0.15,803.63
2015-02-16,11482.3,11908.72,26.8,523.5,504.5,169.4,206.2,289.1,481.5,152.2,308.7,127.9,283,311.4,223.2,194,198,162.2,52.5,98.24,,8037.09,6.53,10.03,0.78,0.87,1.04,-0.84,0.14,803.36
2015-02-17,11594.96,12074.36,26.4,535.5,504.5,169.2,205.2,286.2,480,152.2,305,129.6,287.8,313.9,224.6,207.5,198.7,161.4,52.72,99.42,349.08,8542.12,6.52,10.01,0.78,0.87,1.04,-0.86,0.18,815.61
2015-02-18,11785.61,12274.87,26.8,526.5,504.5,172.3,208.4,292.8,480.5,150.7,309,131.5,293.5,319.7,222.2,222.5,200,164.7,55.8,98.9,341.3,8519.49,6.55,10.1,0.78,0.87,1.05,-0.86,0.19,830.03
2015-02-19,11828.94,12292.31,27.4,539.5,510,172.4,209.9,293.5,478.5,148.8,308.8,131.6,297.3,319.4,222,218,204,165.2,55.2,99,334.46,8543.86,6.54,10.09,0.78,0.86,1.05,-0.9,0.21,835.95
2015-02-20,11880.93,12370.77,27,540.5,513.5,173.7,211,295.6,475,149,308.6,130,310.4,320.5,219,222,204.9,162.3,55.04,99.04,332.45,8606.33,6.6,10.15,0.78,0.87,1.06,-0.72,0.27,853.69
2015-02-23,11863.6,12344.61,27.1,539.5,521,176.5,213.5,297.1,486.9,149.2,317.1,130.7,313.2,327.6,215.6,221,212.6,164.9,55.92,99.94,326.68,8579.47,6.61,10.15,0.78,0.86,1.06,-0.54,0.31,863.05
2015-02-24,11681.62,12152.82,27,542.5,523,176.8,214.2,295.7,482.5,152.7,293.3,132.8,311.6,327.5,218.4,218.5,212.7,165.5,55.68,99.66,324.51,8515.06,6.58,10.16,0.78,0.86,1.05,-0.63,0.34,859.79
2015-02-25,12721.52,13303.59,26.6,539.5,521,174.6,215.6,301.9,487.3,154.4,287.5,132,311.7,322.5,228.8,223.5,211.1,166.1,55.5,100.4,335.48,8526.9,6.58,10.19,0.79,0.86,1.05,-0.58,0.33,867.08
2015-02-26,12730.19,13286.15,26.7,554.5,528,176.4,216.1,303.3,498.8,156.1,292.4,132.5,316,324.3,238.8,226.5,210.2,166.4,55.86,105.1,317.86,8618.69,6.6,10.23,0.79,0.87,1.05,-0.65,0.29,876.59
2015-02-27,12860.18,13399.49,27.3,570.5,532.5,176.6,215.4,305,493,154.9,288.7,132.5,319.7,323.5,240,235,208,165.9,56.22,109.4,330.52,8697.43,6.64,10.26,0.8,0.87,1.06,-0.65,0.32,883.51
2015-03-02,12756.19,13251.28,27.2,559,531,177.5,217.7,312,485,154.5,289.6,133.2,317.5,322.1,231,235,208,166,55.66,111.4,329.65,8680.44,6.65,10.23,0.8,0.87,1.06,-0.63,0.36,879.19
2015-03-03,12608.87,13120.51,26.6,566,519.5,175.6,216,303.8,518.5,150.4,291.9,133.2,315,317.1,230.8,236,206.9,164.6,54,110.9,337.16,8703.97,6.67,10.24,0.8,0.87,1.06,-0.62,0.38,873.13
2015-03-04,12565.54,13076.92,26.3,564,518.5,174.9,213.5,301.8,521,151.9,294.5,132,315.6,317.3,234.8,228,205.8,164.2,54.74,110.9,345.46,8719.22,6.7,10.27,0.81,0.87,1.07,-0.56,0.42,873.97
2015-03-05,12721.52,13233.84,27.1,573.5,526.5,175.9,217.5,307.7,546.5,154.1,296.7,145.2,318,317,239.4,234,209.6,167.1,55.98,112.1,341.83,8728.33,6.73,10.28,0.81,0.87,1.07,-0.54,0.4,882.65
2015-03-06,12652.19,13164.1,27.9,577.5,530.5,176,217.1,309.9,544.5,154.9,297,144.3,321.1,318.3,245,240.5,209.7,166.3,56.14,111.6,337.19,8602.16,6.8,10.32,0.81,0.87,1.09,-0.54,0.44,886.28
2015-03-09,12868.84,13408.2,28,581.5,525,176.1,217.2,311.6,547,153,291.5,142.1,320.6,316,245.2,235.5,209.1,163.9,55.24,111.3,343.02,8698.99,6.86,10.37,0.81,0.87,1.1,-0.54,0.37,885.48
2015-03-10,12730.19,13251.28,28.5,577,520,174.9,218.4,305.9,540.5,152.3,291.7,139.4,326,315.6,242,235.5,208,164.7,55.1,111.2,335.11,8730.58,6.94,10.45,0.81,0.86,1.11,-0.56,0.31,888.81
2015-03-11,12782.18,13321.02,29.5,580,528,175.9,219.9,312.1,548,154.6,292.2,139.6,325.1,319.2,250.8,234.5,210,167,56.82,113.4,339.67,8803.09,7.05,10.6,0.82,0.86,1.13,-0.54,0.32,893.5
2015-03-12,12790.85,13355.9,29.6,581,528,176,219.2,307.4,541,154.2,292.2,136,326.3,320.2,243,236,209.4,167.1,56.86,113.4,330.61,8776.47,7.03,10.52,0.82,0.87,1.12,-0.55,0.34,893.6
2015-03-13,12790.85,13260,30.4,579,527,175.5,218.1,307.5,547,153.4,291.1,136.6,337.8,323,240.2,230,205.3,166.6,56.72,114.6,316.39,8812.11,7.06,10.43,0.82,0.86,1.13,-0.56,0.34,907.1
2015-03-16,12920.84,13408.2,30.6,578.5,534,176,220.1,309.5,545.5,154.9,290.9,141.9,345.4,327.4,242.2,239.5,207,171,57.56,114.8,310.32,8835.05,7.07,10.47,0.82,0.86,1.13,-0.56,0.36,920.59
2015-03-17,12790.85,13251.28,30.7,577,525,174.2,216.1,305.7,533,151.3,289.8,139.3,339.4,324.8,239,234.5,202.9,168.1,56.7,113.6,304.91,8731.29,7.02,10.36,0.81,0.85,1.12,-0.54,0.36,906.97
2015-03-18,12894.84,13399.49,30.8,580,527.5,175.3,216.5,305.3,531,154.5,287.1,138.6,339.4,326,238,234,203,168.6,57.62,116.5,314.5,8785.14,7.04,10.32,0.8,0.84,1.13,-0.53,0.29,909.78
2015-03-19,13016.16,13565.13,31.6,573,528,172.3,217.5,302.8,533.5,154.2,289.5,141.2,341.9,327,236,234,204.8,169.4,57.54,115.9,306.77,8789.29,6.98,10.37,0.8,0.86,1.13,-0.51,0.3,913.13
2015-03-20,13224.14,13791.79,32.5,578.5,526,175.2,217.1,306.1,535,158.2,291.1,142.5,343.3,326.2,236.4,230.5,206.4,169.6,58.12,115.6,316.15,8814.55,6.92,10.27,0.8,0.86,1.11,-0.52,0.29,917.55
2015-03-23,13458.12,13992.31,31.8,580,527,178.4,217,309.7,529,158.1,292.6,145.4,339.1,323.6,235,231,207.6,171.3,58.9,117.2,324.2,8728.39,6.83,10.19,0.8,0.86,1.1,-0.49,0.33,915.34
2015-03-24,13397.46,14027.18,31.9,579.5,528.5,179.6,217,319.3,533.5,156.3,292.8,144.9,345.1,323.6,234.4,223,209.9,172.8,58.68,117,323.69,8728.94,6.81,10.16,0.8,0.87,1.1,-0.46,0.34,923.92
2015-03-25,13310.8,13992.31,31.4,571,523.5,179.1,216.5,317.5,497.2,155.6,292.8,144,340.7,319.8,232.6,224,211.4,173.7,58.88,117.4,334.58,8752.48,6.8,10.14,0.8,0.87,1.09,-0.41,0.34,915.04
2015-03-26,13224.14,13844.1,30.4,571.5,514.5,176.9,212.6,314,466.2,152.5,290.2,141.7,335,315.2,228.2,222.5,207.3,165.8,56.96,116,350.01,8826.86,6.81,10.13,0.8,0.87,1.1,-0.41,0.34,900.62
2015-03-27,13432.12,13974.87,31.4,566,517.5,182.7,213.6,308.2,516,155.4,291.3,144,369.7,315.2,232.8,222.5,209.2,163.4,57.74,117,336.15,8886.2,6.88,10.23,0.8,0.86,1.11,-0.39,0.33,945.62
2015-03-30,13700.77,14306.15,32.3,571,526.5,184.8,216.8,314.3,532.5,156.5,292.6,146,376.8,322,234.4,229,213,165.8,58.04,119,335.26,8790.57,6.89,10.19,0.8,0.86,1.11,-0.39,0.33,962.64
2015-03-31,12244.9,12675.9,32.2,574,526,183.5,216.3,313,523,155.2,292.9,146.5,372,318,233.2,228,218.1,164.1,57.58,118,330.47,8832.5,6.94,10.27,0.8,0.86,1.12,-0.39,0.31,954.34
2015-04-01,12357.55,12858.97,32.4,577,526.5,186.5,219,311.1,518,153,294.3,145.8,377,323.1,236.8,230,223,166.1,59.28,115,347.95,8990.03,6.95,10.26,0.81,0.86,1.12,-0.37,0.3,965.33
2015-04-07,12374.89,12902.56,33.2,590,530.5,188.1,224.1,314.9,526.5,152.4,298.1,149.1,380,328.3,240.2,233,228.6,169.2,61.6,115.8,371.81,8943.38,6.89,10.25,0.8,0.86,1.11,-0.39,0.32,976.59
2015-04-08,12426.88,13015.9,33.5,594.5,533.5,188.1,225.7,306.3,525,146.3,300.8,147.4,381.7,328.7,242,234.5,230.5,165.4,62.3,114.7,346.83,8881.22,6.88,10.29,0.8,0.86,1.11,-0.37,0.29,979.44
2015-04-09,12513.54,13015.9,33.4,605,542,190.2,226.4,302.1,531,145.7,305.5,148.5,381.4,331.6,246.4,238,230.1,164.5,63.22,113.7,352.22,8887.77,6.93,10.28,0.8,0.86,1.12,-0.36,0.29,985.73
2015-04-10,12400.88,12885.13,34.4,605,557.5,190.6,232.1,308.2,538,146,308.2,150.8,393.3,339.8,250,235,230.6,167.7,63.46,115.4,365.03,9141.95,7.07,10.31,0.8,0.87,1.14,-0.39,0.3,1002.67
2015-04-13,12184.24,12614.87,36.8,609,561.5,191,231.6,308.3,542,146.7,313,151.2,389.7,341.6,252,237,243.4,168.8,64.1,117.4,367.55,9118.4,7.08,10.36,0.8,0.87,1.14,-0.37,0.3,998.93
2015-04-14,11768.27,12213.84,39,603.5,562.5,190.1,227.7,304.3,522.5,145.5,311.5,145,387,341.4,248.2,239,244.3,170.3,63.9,116.8,376.78,9036.55,7.07,10.35,0.8,0.88,1.14,-0.36,0.28,990.51
2015-04-15,11984.92,12431.79,38.1,619.5,575,191.2,228.6,303.9,523,146.4,318.6,144.9,387.7,342.6,249.4,243,244.7,162.7,64.16,116.4,398.02,9080.63,7.06,10.42,0.8,0.89,1.14,-0.37,0.25,994.78
2015-04-16,11872.26,12274.87,36,619.5,568,190,228.5,303.1,517.5,147.2,317.9,139.6,382.4,338.2,249,241.5,241.5,157.6,62.48,115.9,395.17,8940.33,6.97,10.38,0.81,0.89,1.12,-0.35,0.23,983.59
2015-04-17,11603.62,12030.77,35.1,601,556,187.2,225.1,294.8,514.5,145,316.1,132.8,376.9,329.9,248,231.5,243.2,155.1,60.7,114.1,384.56,8886.86,6.9,10.36,0.8,0.89,1.11,-0.38,0.23,967.92
2015-04-20,11551.63,12022.05,35,603.5,559,193.8,225.7,293.4,528.5,146.7,324.4,132.5,382.3,331.1,248.2,227.5,246.7,157.7,62.2,113.7,392.25,8900.47,6.96,10.37,0.8,0.88,1.12,-0.39,0.22,981.66
2015-04-21,11828.94,12292.31,36.3,614,564.5,196.9,227.4,295.7,536,149.1,327.7,135.7,393.1,335,251,225.5,256.7,159,63.46,116,385.32,8988.77,6.97,10.38,0.8,0.89,1.12,-0.39,0.25,1001.67
2015-04-22,11716.28,12187.69,35.6,614.5,566.5,196.9,219.6,293.4,531.5,145.6,330.4,134.6,391.8,340.2,246.6,220.5,257.9,156.5,62.66,114.3,390.08,8853.81,6.95,10.47,0.8,0.88,1.12,-0.37,0.32,998.22
2015-04-23,11620.95,12048.2,35,609,560.5,196,221.2,285,524.5,144.4,336,130.1,385.2,327.1,248,222.5,255.4,154.6,60.7,112.2,399.88,8878.49,6.93,10.4,0.8,0.88,1.12,-0.36,0.32,985.03
2015-04-24,11499.63,11891.28,35.5,615.5,563.5,196.2,224.8,284.4,545.5,145,337.3,132.1,390.3,323.6,251.6,225,258.3,153.2,62.12,113.2,393.92,8687.56,6.89,10.42,0.8,0.88,1.11,-0.36,0.31,995.01
2015-04-27,11473.63,11882.56,36.4,630,567.5,198.6,229.3,290.9,560,148.1,338.7,131.9,394,322.9,257.4,224,262,153.6,62.7,114.6,392.89,8887.87,6.89,10.42,0.8,0.88,1.11,-0.4,0.32,1003.35
2015-04-28,11482.3,11908.72,36.4,628,554.5,196.8,223.3,286.5,540,146,336,132,382.2,314.2,260,222,255.2,149.5,61.7,112.7,389.59,8885.7,6.83,10.43,0.8,0.89,1.1,-0.43,0.32,982.12
2015-04-29,11334.98,11716.92,34.8,619,547,193,220,281.7,514,143.5,323.5,128.6,373,309.2,249,226.5,247.5,145.6,60.52,110.6,397.31,8816.99,6.78,10.42,0.8,0.89,1.09,-0.35,0.44,961.57
2015-04-30,11127,11516.41,35.1,607,544,189,231.3,284.9,514,143.7,326.6,129.4,378.7,307.8,255.2,230,250.3,144.5,60.62,109.4,396.81,8471.31,6.65,10.27,0.8,0.89,1.07,-0.38,0.51,963.77
