"Date","Carlsberg","DanskeBank","DSV","Genmab","JyskeBank","Lundbeck","SimCorp","WilliamDemant","OilPrice"
2017-02-08,614.5,234.5,337.6,1379,366.8,289.5,359,132.6,364.85
2017-02-09,617,236.5,339,1418,369.2,293,358.9,133.3,368.54
2017-02-10,613,236.2,342.3,1424,368.9,294.4,360,132.9,376.72
2017-02-13,611.5,236.3,351.5,1435,370.9,292.2,360,133.9,370.29
2017-02-14,607.5,238,352.3,1428,375.3,290.2,360,132.4,372.39
2017-02-15,611,242.5,350,1430,381.4,288.7,358.4,132.4,374.09
2017-02-16,612.5,241.9,347.1,1433,378.2,289.7,359.9,132.6,372.4
2017-02-17,614.5,242.4,347.8,1407,376.8,287.7,354.3,133,372.72
2017-02-20,613,240.6,347.5,1395,372.9,287.5,356.7,132.3,377.045
2017-02-21,618.5,242.6,344.8,1422,372.8,293.1,363.7,134.3,381.37
2017-02-22,622,240,345.5,1415,363.2,296.1,367.8,134.8,378.91
2017-02-23,619.5,238.5,348,1424,364,298.4,368.1,143.2,382.82
2017-02-24,616,235.2,342.3,1371,359.1,292.9,375.8,141.5,378.34
2017-02-27,617.5,235.8,344.5,1347,361.1,286.1,380.8,141.7,379.49
2017-02-28,616.5,234.2,345.4,1390,361.3,286.4,390.5,143.7,378.85
2017-03-01,622,240.5,348.6,1375,371.1,292,392.1,142.7,379.89
2017-03-02,618.5,240.1,347.8,1394,368.2,294.7,394.3,144,371.96
2017-03-03,616,241.8,342.8,1385,371.7,294.2,393.6,144.2,375.24
2017-03-06,617.5,241,343.9,1370,368.9,290.6,393.3,143.3,373.37
2017-03-07,616,240.3,344.5,1362,368.6,291.7,395,142.7,373.53
2017-03-08,614.5,240.5,345.6,1352,371,290.9,395.1,143.7,354.07
2017-03-09,609,241.8,343.8,1367,372,292,395,144.9,347.2
2017-03-10,612,243.2,346,1392,374.8,294.7,396.3,145.8,339.84
2017-03-13,612.5,243.5,347.7,1420,374.9,299.1,404.8,145.9,337.44
2017-03-14,614.5,244.1,350.5,1443,371.9,304.9,406,144.3,333.69
2017-03-15,614.5,245.3,355.7,1454,373.7,302.8,410.1,144.8,341.95
2017-03-16,618,246.9,361.4,1482,375.2,303.3,412.4,145.1,337.89
2017-03-17,624.5,240.9,363.3,1475,374.9,307.4,411.4,146,337.75
2017-03-20,628.5,240.7,364.8,1448,370.6,308.3,409.9,145.5,333.42
2017-03-21,625.5,235.5,360,1415,363.5,308.2,403,144.6,325.86
2017-03-22,617,235,357.5,1395,359.6,311,400.7,144,330.6
2017-03-23,619,236.2,361,1394,359,317.9,406.2,145.5,328.83
2017-03-24,624,237.5,358.9,1406,354.9,318.4,411.8,145,330.21
2017-03-27,627,235.9,356.8,1383,353.4,316.8,409.4,144.8,326.14
2017-03-28,632,238.7,357.1,1402,355.1,320,416,144.5,331.43
2017-03-29,647.5,236.9,359.4,1427,352.7,322.1,416.5,143.7,342.77
2017-03-30,646,235.8,358.8,1413,351.7,326.1,416,144.9,348.82
2017-03-31,644,237.5,361,1343,352.8,323.4,420,145.7,352.03
2017-04-03,640,238.2,361.1,1264,354.2,323.6,418.9,145.1,350.49
2017-04-04,647,239.3,361.1,1289,351.8,331.4,427,146.9,356.34
2017-04-05,645.5,240.6,361.2,1257,357.6,331.3,427.7,145.6,356.17
2017-04-06,646.5,238.8,360.9,1255,355.1,333.2,423.4,144.6,360.39
2017-04-07,648,235.1,360.2,1240,353,334.4,424.1,145.3,365.45
2017-04-10,651,235.4,361.8,1278,351.8,339.3,426.5,150.4,373.15
2017-04-11,655,233.6,360,1270,349.1,337.4,425,149.7,374.1
2017-04-12,661.5,234.9,364.1,1255,350.5,340,429.1,150.9,372.44
2017-04-18,664,231.5,365.5,1278,344.6,338,438.1,150.6,364.94
2017-04-19,664,232.9,365.1,1299,347.5,336.5,436,152.5,349.85
2017-04-20,663,235.8,371.1,1313,345.6,346,436.2,154.2,347.99
2017-04-21,663,234.8,367.6,1305,343.5,341.8,435,151.8,344.94
2017-04-24,673.5,241.8,375.7,1316,349.9,347.9,438.5,153.9,337.59
2017-04-25,672.5,242.2,381.2,1317,355.8,351.3,436.2,153.6,338.54
2017-04-26,673.5,242,377,1367,356.6,353.3,436,152.9,338.88
2017-04-27,683.5,242,377,1371,357.5,357.3,429,152.7,334.78
2017-04-28,681.5,248,380.4,1358,364.9,350,428.1,156.3,335.71
2017-05-01,680,252,382.5,1372,367.8,355.8,420,156.3,330.225
2017-05-02,684.5,250.4,393.7,1381,355,336.4,434.1,159,324.74
2017-05-03,682,250.6,390,1370,353.3,316,433.5,156.7,325.71
2017-05-04,701,252.8,388.2,1371,357.6,320.1,440,157.5,309.79
2017-05-05,699,255,391.1,1367,363.2,321.4,443.4,160.1,313.6
2017-05-08,699,256.9,393.6,1372,361.6,320,445,159.7,315.76
2017-05-09,702,257.5,391.3,1344,357.7,325.6,445.6,163.1,313.49
2017-05-10,702,256,389.5,1403,359.7,336,444,168.8,323.63
2017-05-11,705.5,255,386.9,1357,362.2,340.1,441.5,167.1,327.68
2017-05-15,704,256.5,387.7,1383,362.5,343.1,443,167.6,331.22
2017-05-16,700.5,256.2,384.7,1389,357.3,341.6,435,167.4,327.34
2017-05-17,690.5,250.6,381.2,1340,349.3,336.1,405.7,164.5,328.41
2017-05-18,685,249.7,388.5,1405,352.6,335,397,163.3,329.98
2017-05-19,687.5,251.3,394.7,1418,357,338.3,401.2,163.2,335.01
2017-05-22,697.5,251,394.7,1401,355.6,343.7,396.7,163.1,335.85
2017-05-23,708.5,252,393,1382,357,350.1,397.2,164.3,341.63
2017-05-24,715,251.6,395.3,1387,355.4,349.9,402.2,170,341.46
2017-05-29,711,249.5,393.5,1363,352.7,343.7,409,168,336.065
2017-05-30,713.5,248.8,392.3,1362,352.7,347.2,407.5,169.4,330.67
2017-05-31,721,248.7,403.1,1413,354.4,353.3,411.5,173.7,320.37
2017-06-01,725,248.6,403.1,1440,360,342.5,421.2,174.7,320.68
2017-06-02,728.5,248.2,406.1,1453,370,342.9,418,175.2,316.09
2017-06-06,729.5,247.5,408.4,1454,360.4,350.3,412.4,173.9,318.4
2017-06-07,726.5,248,408.3,1417,362,346.9,405.1,172.9,303.2
2017-06-08,716.5,249.8,407.1,1408,362.5,348.5,406.3,172.7,302.33
2017-06-09,712.5,252,408.3,1404,365.1,349.5,411.1,172.3,305.01
2017-06-12,705,249.7,400,1371,366.1,344.3,392.1,169.1,305.4
2017-06-13,711,250.8,403.7,1423,368.1,349,401.3,170.5,308.02
2017-06-14,714.5,250.6,408.5,1413,368.4,350.8,402.1,171.1,296.91
2017-06-15,719,248.3,404.3,1395,368.8,350,395.5,170.4,296.08
2017-06-16,724.5,247.7,410,1402,367.6,364.7,400.5,173.2,297.92
2017-06-19,732.5,254.2,411,1424,371.1,368.7,408.5,175.2,293.53
2017-06-20,736.5,255,408.4,1417,371.2,370.2,408,175.3,288.22
2017-06-21,725,251.5,406.7,1441,369.2,374.8,406,175.4,283.87
2017-06-22,719,249.3,404,1476,370,386,406,175.4,284.66
2017-06-23,712,249.3,404.9,1478,368.8,373.2,405.2,175,286.29
2017-06-26,715.5,250.7,404.4,1456,366,371.5,403.5,174.7,288.36
2017-06-27,709.5,249.1,403.9,1428,367.2,365.9,395.5,172.5,291.68
2017-06-28,704.5,250.6,404.4,1396,369.2,368.2,394.6,170.1,292.5
2017-06-29,694,251.8,396,1397,377.1,362.5,390.3,166.7,292.76
2017-06-30,695.5,250.4,400,1389,377,365.4,394.4,168.5,300.02
2017-07-03,691,257.3,400.2,1381,386.4,367.5,390.1,167.9,298.766666666667
2017-07-04,687.5,257.3,398,1375,381.4,369.1,388.5,166.3,297.513333333333
2017-07-05,689.5,257.5,398.4,1389,383.3,376.2,390.9,167.8,296.26
2017-07-06,678,256.8,394,1376,383.1,369.4,385.3,169,297.35
2017-07-07,670,255.3,393.9,1382,384.5,387.1,387.2,168.7,288.24
2017-07-10,675.5,256.8,396.3,1386,386,395.5,390.2,169,289.97
2017-07-11,671,254.3,396.5,1380,387.9,386.5,386,167.8,293.68
2017-07-12,682.5,256,402,1414,386.8,376.3,390.3,169.7,295.49
2017-07-13,682,257.3,400.3,1412,386.4,373.1,388.5,168.9,300.15
2017-07-14,692.5,257.4,414.4,1430,385.2,371.6,392.7,170.5,303.19
2017-07-17,690.5,257.3,416.5,1434,385.5,374.4,397.6,171.9,298.58
2017-07-18,691.5,255.5,418,1450,387.1,371.1,397.5,170.7,298.64
2017-07-19,694,256.6,421.1,1438,385.5,376,399.2,171.4,303.85
2017-07-20,696,253,411.4,1432,387.5,384.2,402.3,168.3,302.97
2017-07-21,689,253.2,404.5,1438,384.5,383.8,396.9,167.4,292.37
2017-07-24,684,251.3,402.3,1411,385,378.6,391.2,166.2,295.83
2017-07-25,686.5,253.7,398,1417,389.5,380.6,391.7,166.8,304.53
2017-07-26,695.5,254,401.9,1428,392.8,391.8,391.1,166.8,311.36
2017-07-27,701,256.2,405.2,1437,398,384,396.8,168.8,311.85
2017-07-28,693,256.2,403,1429,395,370.2,390,165.8,315.17
2017-07-31,698.5,254.5,405.6,1429,393.7,377.5,392.9,167.1,318.14
2017-08-01,697,255,415.2,1411,394,373.9,401.5,166.9,309.52
2017-08-02,697,252.9,427.5,1398,392.5,370.7,398.1,166,311.84
2017-08-03,700.5,253,431,1399,388.3,376,392.4,165.3,307.5
2017-08-04,707,255,443.8,1389,393.9,381,397.8,163.4,310.76
2017-08-07,712.5,253.8,444.9,1408,393.8,386.8,394.9,163.5,311.42
2017-08-08,707.5,253.1,445.6,1395,389.9,383.7,400.5,164.4,309.59
2017-08-09,693,251.1,442,1386,387.3,365,396.7,165,314.28
2017-08-10,690.5,248.2,438.6,1333,385.1,376,396,165,308.06
2017-08-11,689.5,246.9,435.1,1359,380.5,371.8,390.4,166.4,308.61
2017-08-14,686,249.9,439.3,1358,390.2,367.9,394.3,161.1,300
2017-08-15,693,248.3,439.4,1360,390.1,376.6,402.2,159.9,301.12
2017-08-16,674.5,248.1,441.1,1366,387.6,380.5,406.4,160,297.09
2017-08-17,696,246.2,439.4,1360,379.6,382.9,405,163.5,299.34
2017-08-18,694,244.4,438.6,1324,382.1,375.8,400,164.1,307.27
2017-08-21,695.5,244.5,437.1,1310,383.5,379.2,397.3,163.4,299.55
2017-08-22,709,244.5,439.8,1339,384.6,392.9,401,167.6,301.02
2017-08-23,717.5,243,437.3,1301,380.1,390.1,403.8,168.5,305.14
2017-08-24,721,244.5,438.8,1448,387.5,397.9,364.1,170,298.81
2017-08-25,720.5,244.3,437.3,1401,389.6,397.8,381.8,168.3,301.59
2017-08-28,717,245,437.2,1425,383.4,392.1,371,167.3,290.52
2017-08-29,712,241.7,432.4,1440,377.5,387.1,371.8,164.2,286.75
2017-08-30,714,243.8,435.4,1429,374,393.7,366.2,165,286.93
2017-08-31,717,242.8,443,1458,375.9,397.9,370,165.3,297.1
2017-09-01,722,246.8,446.9,1460,378,404.3,382.2,166.4,295.08
2017-09-04,719,245.1,446.3,1447,374.4,400.2,375,165.4,299.745
2017-09-05,717,242,446,1446,370.7,400.6,377.9,165.2,304.41
2017-09-06,716.5,237.3,443.8,1425,352.1,402.1,376.3,164.4,306.53
2017-09-07,721,236.8,447.9,1442,354.6,404.8,382,166.5,305.06
2017-09-08,723.5,237.3,457,1454,356.5,411.8,378.5,168.8,292.92
2017-09-11,727,239.6,458.6,1455,359,354.9,391.5,170.3,298.1
2017-09-12,724,243.6,459.5,1438,358.7,344.8,392.5,169.9,300.7
2017-09-13,722,243.7,463,1445,359.5,355.5,394.2,169.3,306.21
2017-09-14,724.5,243,461.5,1453,358,363.3,394,165.3,312.31
2017-09-15,711.5,240.1,455.4,1416,352.4,362.2,387.6,165.6,310.31
2017-09-18,711,243.8,456.1,1426,353.5,357.7,389.6,166.8,310.85
2017-09-19,707.5,245.7,458.1,1431,356.3,360.1,390.5,168.5,307.55
2017-09-20,707,244.9,464,1427,357.7,367.1,385.5,168.6,312.41
2017-09-21,701,247.5,460.8,1414,358.4,364.4,382.1,167.8,315.94
2017-09-22,696,246.9,463.8,1428,352.7,373.7,381.5,168.7,315.15
2017-09-25,697.5,246,464.9,1435,355,375,386.1,169.2,327.4
2017-09-26,697,247.1,464.9,1398,354.3,361.6,382.1,168.8,327.49
2017-09-27,688,248.6,467.7,1392,358.8,362.8,382.5,166.3,330.46
2017-09-28,691,250.6,478.2,1402,362.3,366.1,384.5,166.8,325.7
2017-09-29,689,251.8,476.3,1390,363.3,363.3,384.5,166.2,325.72
2017-10-02,697,251.8,482.7,1418,360.9,370,386.5,170.3,320.51
2017-10-03,696.5,253.1,485,1431,360.1,371.4,386.6,176.2,319.27
2017-10-04,698,247.4,479.5,1434,362.9,376.5,388.8,179.7,315.59
2017-10-05,701.5,250,473.4,1432,365.4,379.4,390.7,178.3,321.92
2017-10-06,701.5,250.8,460.5,1390,361.7,383.7,391.5,179.4,313.36
2017-10-09,702,250.5,462.4,1390,361.8,385.6,394.6,177.9,314.17
2017-10-10,710.5,250.8,466.5,1421,362.4,394.9,386.5,178.2,321.26
2017-10-11,715,250.6,469.2,1420,360.4,392,383.6,177.5,322.76
2017-10-12,708.5,250.6,469,1424,359.3,393.4,385,177.4,317.69
2017-10-13,712,249,468.4,1432,354.3,396.4,386.1,177.9,324.29
2017-10-16,715,247,462.8,1435,353.3,384,379.9,177.7,327.13
2017-10-17,716,248.5,464.7,1346,363.5,388.9,375,177,328.42
2017-10-18,735,249.9,469.4,1332,368.1,384,378.3,179.4,329.71
2017-10-19,732,248.5,463.5,1320,356.6,380.4,372,177,322.63
2017-10-20,744,251,455.3,1328,359.2,381,368.1,178.5,324.19
2017-10-23,740,250,461.3,1323,360.1,389,375.1,178.6,329.07
2017-10-24,727.5,247.6,461.6,1280,362.8,388.8,368,176.1,332.07
2017-10-25,720.5,245.5,463.8,1291,350.1,388.4,375.1,178.3,329.55
2017-10-26,721,244.9,485.2,1265,359.1,386.2,379.3,179.7,333.37
2017-10-27,730.5,240.4,492.2,1297,351.9,389.9,386.8,184.8,345.59
2017-10-30,727,241,494.9,1281,356.6,389,383.6,184.8,346.99
2017-10-31,729.5,243.7,494,1290,361,379.6,390.2,184.3,347.7
2017-11-01,730.5,242.5,495.6,1261,359,371.1,391,183.1,347.98
2017-11-02,735.5,249.2,496.2,1223,357.7,365,376.6,178.2,348.54
2017-11-03,752,244,496.6,1206,349.4,366.1,380.2,183,355.22
2017-11-06,751,246.4,495.7,1240,355.1,368.5,378.6,186.3,368.24
2017-11-07,743,249.3,493,1233,352.1,373.7,379.7,187.5,368.19
2017-11-08,749,248.4,495.5,1230,345.2,346.4,373.9,187.3,364.85
2017-11-09,747.5,245.2,493.4,1181,344.5,345.7,357.1,179.5,365.84
2017-11-10,747.5,244.7,491,1149,345.9,351.3,353.8,180.5,362.33
2017-11-13,754,239.4,487,1130,342.6,351.3,347.5,179.3,362.38
2017-11-14,754.5,235,490.8,1125,339.5,355.5,382.2,178.2,352.9
2017-11-15,744,235.2,488.3,1133,337.6,352.9,387,175.7,347.8
2017-11-16,745.5,234,492.4,1210,343.9,356,382.7,178.9,348.6
2017-11-17,738,234.2,485,1225,340,356.3,377.9,178.1,356.75
2017-11-20,738.5,235.3,480.9,1195,339.1,354.9,375.1,180.4,354.29
2017-11-21,739,234.9,480.5,1231,334.7,352.3,380,180.8,360.89
2017-11-22,740,235.3,479.4,1202,337.2,349,384,181.6,367.51
2017-11-23,736,233.5,481,1198,335.8,343.8,378.6,180.2,365.623333333333
2017-11-24,735,234.5,484.1,1195,333.8,336.3,379.5,177.7,363.736666666667
2017-11-27,732,231.5,482.3,1190,332.4,312.2,379.1,178.9,361.85
2017-11-28,738,234.7,482.4,1213,336.8,317.6,383.6,178.4,363.03
2017-11-29,733,237.7,478,1200,343.1,309.6,376.9,172.9,360.57
2017-11-30,740.5,233.6,481.2,1230,337.8,315.3,376.1,171.9,360.49
2017-12-01,730.5,232.8,482.7,1212,336.2,312.1,374,173,365.43
2017-12-04,732,232.3,486.3,1195,336.1,307,372.5,173.5,360.46
2017-12-05,735.5,226.8,487.8,1164,325.4,303.4,366.8,173.1,361.93
2017-12-06,736,224.5,484.7,1192,320.2,300.6,359.5,173.4,352.42
2017-12-07,737.5,227.2,486,1165,324.4,300.9,360.2,172.8,357.93
2017-12-08,732,237.6,486.6,1194,334.2,303.9,362.5,176.2,363.53
2017-12-11,725,242.6,486,1183,349.8,302.7,357,174.8,365.92
2017-12-12,733,243.8,486,1110,348.7,307.1,357.3,175.3,361.43
2017-12-13,733,242.2,489,1052,349.6,305,359,173.8,358.96
2017-12-14,733.5,241.7,488.3,1034,350.3,303.2,358.8,174.4,358.43
2017-12-15,737,239.2,485.6,1032,350.2,301.2,355,173,361.31
2017-12-18,744,243.3,491.1,1031,352.5,306.9,356.6,176.8,360.74
2017-12-19,750.5,242.1,492.7,1023,351.8,308.3,353.1,174.6,361.76
2017-12-20,748,241.8,488.2,1031,353.5,303.2,354.7,172.8,365.08
2017-12-21,750,244.6,485.2,1053,356.3,301.8,352.6,171.2,366.37
2017-12-22,746.5,245,485.8,1046,353.5,299.6,355.9,173.7,367.22
2017-12-27,752,242.7,487.6,1053,354.6,310,357.7,173.1,373.28
2017-12-28,749.5,242.5,487,1040,354.5,303.8,354,173.1,373.34
2017-12-29,745,241.6,488.6,1029,353.2,315,353.3,173.5,375.07
2018-01-02,745.4,242.7,487.7,1058,356,312,351,170.5,372.46
2018-01-03,748.6,241.4,494.4,1057.5,354.3,317.2,350,174.3,381.59
2018-01-04,749,243.5,497,1035,356,311.3,350.4,175,382.65
2018-01-05,761.4,243.8,496.3,1100,354.3,316.6,353,177.3,379.8
2018-01-08,765,245.2,502.2,1151.5,353.3,319,360.4,178.4,383.94
2018-01-09,772,243.3,507.8,1152.5,357.3,320.1,358.8,177.9,392.94
2018-01-10,764,248.4,508.4,1172,359,316.3,372.4,174.3,394.76
2018-01-11,762,250.7,506.4,1150,358.4,314.8,371.6,170.3,395.39
2018-01-12,754,249,499,1145,352.3,314.2,370.4,171.3,394.62
2018-01-15,749.6,250.9,490.7,1145,355.1,313.8,366.2,172.9,391.395
2018-01-16,740.4,249.9,487.3,1146.5,352.2,316.8,366.8,173.2,388.17
2018-01-17,747,250.5,484.4,1155.5,353,318.2,364,175.5,390.38
2018-01-18,758.4,244.7,487.3,1137,353.2,308.7,365.8,177.1,389.26
2018-01-19,759.6,243.7,498.5,1170.5,344.6,316,371.2,183.6,385
2018-01-22,759,247.1,494.8,1170.5,347.2,314,373.2,183.5,386.17
2018-01-23,765,245.5,490.8,1133,346.7,322.1,382.4,183.4,391.77
2018-01-24,763.4,245.5,492.8,1114.5,347.4,319.7,378.2,184.7,395.46
2018-01-25,753,238.6,487.4,1099,346.5,315,380.2,185.3,393.07
2018-01-26,770,242.8,492.3,1132,346.5,318.1,380.2,188.9,395.84
2018-01-29,770,245.2,493.8,1136,347.2,316.7,375.4,188.9,394.17
2018-01-30,770,242.8,493.5,1101,344.8,309.3,375,188.8,386.43
2018-01-31,769.8,243.5,493,1098,346.7,305.6,380.8,189.4,386.7
2018-02-01,771.4,242.1,483.2,1095,350.2,309,386,188.6,393.08
2018-02-02,763.2,244.9,473,1066,347.6,301.2,371,182.5,389.96
2018-02-05,759.8,244.9,471.6,1063.5,345,301.4,363,181.9,383.84
2018-02-06,741.8,238.7,467.7,1046,336.9,299.2,355.4,178.9,382.68
2018-02-07,715,241.9,478,1072,339.8,290,365.4,182.8,372.75
2018-02-08,707.4,241,459,1055,338,298.7,360.6,180.8,371.44
2018-02-09,700.6,240.6,461,1037,333.8,303,357.2,179.5,359.05
2018-02-12,701,242.8,470.5,1055,340,313.3,363.4,183.6,360
2018-02-13,703.2,241.5,469.4,1041.5,338.2,311.4,365.6,183.3,357.49
2018-02-14,711.6,244.2,473.2,1074.5,345.2,317.4,363.6,187.2,365.56
2018-02-15,715.2,245.8,480.7,1073,344.8,319.8,360.8,191.8,365.76
2018-02-16,733,248.8,492.7,1088,350.2,324,370.4,196.4,368.58
2018-02-19,728,249.1,481.4,1047,349.8,320,368.4,193,371.075
2018-02-20,729.6,245,482,1050,343.4,321.1,413.2,195.1,373.57
2018-02-21,735.4,246.5,480,1019,353.7,326.5,407,197,373.05
2018-02-22,733,247,478.5,1200,354,323.1,383,210.6,380.74
2018-02-23,744.2,248.6,482.2,1241,355.4,319.1,380.8,220,384.79
2018-02-26,750.2,250.1,482.9,1260.5,357.8,325.3,387.4,219,386.26
2018-02-27,746.6,242.5,475.5,1230,361.3,323.2,386.8,218,381.41
2018-02-28,750.2,246.2,480.4,1247,362.1,320.7,383.4,219.2,375.8
2018-03-01,743,243.8,467.2,1233,362.2,323.8,376,218,373.17
2018-03-02,735.4,242.5,458.4,1216,361.4,319.8,377.8,217.8,370.52
2018-03-05,728.2,242.9,460.8,1244,363.6,325.4,383.6,219.6,378.6
2018-03-06,725.8,242,459.8,1253,372.8,324.2,389.4,222.2,375.74
2018-03-07,723.2,244.8,463.6,1250,377.7,325,388,229.8,366.9
2018-03-08,729,244.4,477.7,1260.5,378.5,333.8,391.8,229.8,360.62
2018-03-09,737,246.2,477.2,1261.5,380.2,339.2,394.4,231.4,376.02
2018-03-12,736,246.8,477,1260,383.5,337.6,410,231.6,371.57
2018-03-13,733.2,247.7,471.1,1255,390.8,342.8,415,230.6,365.33
2018-03-14,723.8,244.1,465.3,1263,388.7,341.4,414.6,232,367.14
2018-03-15,715.2,244.2,472,1269.5,385.3,342.6,419,235,369.32
2018-03-16,716.4,234.5,474.9,1265,381.5,341.6,413,231.6,377.49
2018-03-19,710.8,235.1,476,1266,380,345.4,411.6,229,375.54
2018-03-20,717.2,235,482.5,1270,367,344.2,416.2,230,384.68
2018-03-21,708.6,233.6,481.7,1272,365.7,336.6,417.2,234.8,395.11
2018-03-22,706,228.6,479,1264,359.6,331.1,410.8,228.6,388.87
2018-03-23,706.4,228,474.9,1262,362.5,334,413.4,222,397.43
2018-03-26,702.6,225.8,471.1,1242,360.6,335.5,408.8,221,393.39
2018-03-27,709.6,224.9,475.8,1280,359.5,338.1,414,222.8,392.73
2018-03-28,720.8,225.4,474.3,1298,357.8,337.8,419.8,224.2,386.93
2018-04-03,722.2,224.5,474,1256,354,336.7,410,226,384.38
2018-04-04,717,222.8,464.6,1219,349.1,341,400.2,220.4,384.57
2018-04-05,710.8,225.4,474.7,1243.5,351.9,346.1,409.6,225.4,385.97
2018-04-06,716.8,223.7,473.5,1230,350.8,345.2,406,225.2,377.79
2018-04-09,708.6,224.3,478.2,1217,350.5,346.3,407.4,226.2,383.84
2018-04-10,693.6,224.8,478.1,1210,351.3,348.7,415,230,394.66
2018-04-11,691.2,220,473.6,1203.5,350.6,344.5,413.2,227,401.7
2018-04-12,687.6,221.4,478.9,1215,353.1,344.6,414,227,405.21
2018-04-13,696.6,220.9,481.7,1202,352.3,340.1,418.2,226.8,407.43
2018-04-16,686.8,221.1,479.8,1190,353.6,340.4,417.4,229.4,398.68
2018-04-17,690,223,492.7,1294,355,343.4,425.2,234.6,400.91
2018-04-18,687.4,225.1,495.2,1264,367.3,348.1,431.2,238,411.65
2018-04-19,682.8,223.8,488,1277.5,372.5,347.9,431.8,234.8,410.76
2018-04-20,684.2,223.8,488.5,1267,373.2,343.5,431,235.8,413.74
2018-04-23,683,224.6,496.9,1253.5,375.7,344,436,236.2,417.72
2018-04-24,683.2,225.7,498.8,1236.5,376.7,345.2,438.6,235.4,412.85
2018-04-25,686.4,218.8,492.1,1221.5,371,348.5,433.2,233.4,416
2018-04-26,691.2,219.5,495.9,1255.5,371.8,352.5,443.2,242.2,417.55
2018-04-30,691.4,215.4,490.3,1252,370.9,359,449.2,241.2,422.93
2018-05-01,694.4,217.9,491.3,1236,373.1,357,447.4,246,422.175
2018-05-02,702,218,497.4,1248.5,377.1,364.3,454.6,243.6,421.42
2018-05-03,697.6,215.8,493.9,1264.5,368.9,365,454.8,243.8,425.1
2018-05-04,705,215.9,493.4,1248,369.8,369.2,456.4,245.2,433.92
2018-05-07,707.6,214.9,507.2,1293.5,370.7,372.2,461.6,257.4,442.65
2018-05-08,712.4,216.7,509.6,1305,372.6,403.1,452.4,233,433.46
2018-05-09,713.2,215.2,514.4,1244,359,411.3,457.6,237.6,446.13
2018-05-14,711.6,214.5,539,1263.5,353.1,409.9,453.8,234,441.02
2018-05-15,708,215.2,532.6,1251,367.4,408.4,452.6,231,447.03
2018-05-16,710.4,213.6,532.6,1226,361.8,418.3,456,231.4,451.89
2018-05-17,704.4,216.4,529.2,1255,363.9,421.6,462,233.6,451.05
2018-05-18,705.2,216.3,528,1268,361.4,426.4,491.6,231.6,450.65
2018-05-22,705.8,215.9,528,1232.5,365.5,423.2,504,227,455.49
2018-05-23,710.2,216.9,529,1227,361.8,425.5,494,229.6,457.1
2018-05-24,711.4,212.8,528,1219,358.6,428.4,499.8,230.8,449.15
2018-05-25,722.6,212.4,535,1192.5,357.2,434.4,539,234.2,433.07
2018-05-28,721.4,212.2,536,953.2,353,433.3,530,232.2,431.39
2018-05-29,713.4,207.1,533.2,956.2,349,434.8,523,232.2,429.71
2018-05-30,713.6,207,528.6,987.8,345.9,445.4,509.5,233.2,436.47
2018-05-31,708,211.4,529.4,958,347,449.1,515.5,231.8,426.55
2018-06-01,710,216.1,533.2,977.8,350.1,447.2,513.5,231.2,419.83
2018-06-04,722.8,218.5,541,977.8,350.1,446.6,524,234.4,410.63
2018-06-06,714.4,215.4,540.4,981.6,345.3,448.2,522,240.4,409.54
2018-06-07,713,215.2,530,962,344,443.8,516,240,415.02
2018-06-08,720.2,213.4,531,952,341,450.9,525,241.8,416.54
2018-06-11,730.6,218,536.2,946.8,350.9,453.6,522,244,417.63
2018-06-12,733.8,218.8,539,968,353.4,450,524.5,244.2,419.41
2018-06-13,735.4,218.5,539.4,968,348.1,452.4,526.5,252.8,422.04
2018-06-14,739.6,219.1,542.2,987.8,349.6,459.4,542.5,258.4,424.83
2018-06-15,745.2,217.8,556.8,960.4,342.9,475.9,547,256.6,418
2018-06-18,730,213.2,536.2,951.2,341.3,470.3,532.5,252.6,422.44
2018-06-19,729,210.8,517,960.2,341.7,465.8,527.5,246.8,420.46
2018-06-20,731.4,208.7,532,1014,342.5,470.6,529.5,253,426.24
2018-06-21,742.2,205.7,531,988.2,339.2,470,524.5,254,423.3
2018-06-22,750.6,206.7,523.6,994.8,344,474.1,533,256.4,438.79
2018-06-25,752.8,203.6,516,1004,348,462.5,528.5,253.4,433.6
2018-06-26,745.8,197.65,512,967,343.4,450.7,523,253,450.24
2018-06-27,748,198.6,521.6,984.6,342.3,458.7,524,257.6,466.7
2018-06-28,748.2,198.6,515.8,966.4,345.5,436.9,507,254.2,472.47
2018-06-29,751.6,199.75,515.6,984.8,350,448.4,517,256.8,474.01
2018-07-02,751.6,199.4,509.4,979.6,349,434.3,509,253.6,473.3
2018-07-03,751.2,201.4,511.8,1002.5,351.2,441.2,508.5,253.8,470.243333333333
2018-07-04,768.4,197.35,507,1016,347.3,438.3,495,254.4,467.186666666667
2018-07-05,769.8,192.2,506.4,1029.5,344.9,436.6,500,255.4,464.13
2018-07-06,779.6,190.65,505.4,1026,345.4,443.9,503,268,469.14
2018-07-09,777.8,192.45,508.4,1030,348.4,440.4,507.5,267.6,466.9
2018-07-10,781.2,193.8,512.8,1063.5,347.3,442.9,517.5,278,471.6
2018-07-11,779.6,193.95,502,1055.5,347.9,438.9,518,277.2,447.05
2018-07-12,770.6,195.05,503,1082.5,350.6,448.6,533,288.2,449.77
2018-07-13,775.6,193.95,513.2,1085.5,347.8,442.2,531.5,291,454.71
2018-07-16,777.6,193.75,507,1090,346.9,444,537.5,288.6,432.92
