"Date","Vestas","Coloplast","Genmab","GN","Lundbeck","NovoNordisk","USD","GBP","NOK","CNY","C20index"
2013-05-28,16.6,334.7,197,114,113.2,194,5.76,8.71,0.99,0.94,552.21
2013-05-29,16.78,330.1,195.2,111.1,111.7,189.5,5.76,8.7,0.98,0.94,542.9
2013-05-30,17,326.5,208.5,111.1,112,190,5.76,8.71,0.98,0.94,543.91
2013-05-31,16.98,328,206,110.3,110.7,184.9,5.73,8.73,0.98,0.93,535.37
2013-06-03,15.74,330,202,108.5,109.2,184.5,5.73,8.75,0.98,0.93,533.48
2013-06-04,15.45,325.8,206.3,108.7,107,187.4,5.69,8.71,0.98,0.93,537.26
2013-06-06,14.66,321,216.9,106.2,107.5,184.9,5.68,8.78,0.98,0.93,527.67
2013-06-07,14.67,320,214.6,105.7,107.6,183.4,5.62,8.76,0.98,0.92,526.31
2013-06-10,14.88,318.8,218.8,105.5,106.9,184.5,5.64,8.77,0.98,0.92,528.78
2013-06-11,14.42,315.3,199,101.2,104,186.5,5.62,8.73,0.97,0.92,525.28
2013-06-12,14.41,320.1,199,106,104.2,187.5,5.62,8.79,0.97,0.92,527.27
2013-06-13,14.4,318.3,190.6,104,103.4,186.5,5.6,8.78,0.97,0.91,526.14
2013-06-14,14.46,319.5,184.5,107.9,103.5,186.4,5.61,8.76,0.98,0.91,526.84
2013-06-17,15.08,322.3,186.5,107.7,103.3,181.4,5.59,8.8,0.98,0.91,522.11
2013-06-18,14.85,327.5,188.8,108.5,101.2,181.1,5.58,8.71,0.97,0.91,521.25
2013-06-19,14.95,328.8,184.1,107.2,102.1,177.5,5.56,8.72,0.97,0.91,515.64
2013-06-20,14.46,318.8,180,104,101.2,176.2,5.65,8.73,0.95,0.92,506.66
2013-06-21,14.6,317.8,177,104,100.7,174.9,5.66,8.74,0.94,0.92,504.57
2013-06-24,14.26,309.6,165,102.8,97.8,170.7,5.7,8.76,0.93,0.93,493.9
2013-06-25,14.47,314.5,168.6,104.5,100.6,174.4,5.68,8.79,0.93,0.92,503.1
2013-06-26,15.27,317.6,179,106.9,101.5,178.6,5.73,8.8,0.94,0.93,510.8
2013-06-27,16.15,325.2,185.6,109,103.5,182.4,5.72,8.74,0.95,0.93,518.67
2013-06-28,16.28,321.3,174,108.3,102.2,178.6,5.7,8.7,0.95,0.93,512.03
2013-07-01,16.1,322.3,178.5,109,102,182.3,5.72,8.71,0.94,0.93,518.97
2013-07-02,16.23,323,177,107.9,101.9,181.8,5.73,8.7,0.94,0.93,519.71
2013-07-03,16.26,324,176.4,107.5,102.2,181.4,5.76,8.79,0.94,0.94,516.22
2013-07-04,17.08,327,177.5,109.6,103.9,185.2,5.75,8.68,0.94,0.94,525.76
2013-07-05,17.2,331,175.9,108.6,104.6,186.4,5.79,8.67,0.94,0.94,526.64
2013-07-08,17.96,331.5,178.5,109.7,104.8,187.6,5.8,8.66,0.94,0.95,533.01
2013-07-09,18.16,333.5,179,110.1,105.2,185.1,5.8,8.62,0.94,0.95,531.69
2013-07-10,17.96,336.3,179.7,110.4,107.5,188,5.82,8.67,0.95,0.95,537.47
2013-07-11,18.6,340,178.4,109.5,108.4,187,5.72,8.64,0.94,0.93,539.95
2013-07-12,18.78,345,178.7,110.5,112,187.1,5.72,8.65,0.94,0.93,540.62
2013-07-15,18.68,347,179,110.9,111.8,186,5.73,8.62,0.94,0.93,539.11
2013-07-16,18.48,336.2,180,108.7,112.9,184.4,5.68,8.58,0.94,0.93,534.06
2013-07-17,18.79,334.4,180.4,110.7,111.8,187.4,5.68,8.64,0.95,0.93,540.1
2013-07-18,18.86,336.7,185.7,110.1,111.5,186.8,5.7,8.66,0.95,0.93,540.9
2013-07-19,19.53,335.1,182.4,108.7,112.3,184.8,5.68,8.67,0.95,0.93,538.7
2013-07-22,20.2,332,181.4,108.2,112.4,183.8,5.66,8.68,0.95,0.92,537.53
2013-07-23,20.58,330.2,177.1,107,114,185.4,5.66,8.68,0.95,0.92,541.48
2013-07-24,21.84,326,173.8,109.4,114.8,187.4,5.63,8.65,0.96,0.92,546.81
2013-07-25,22.1,329,167.5,108.2,114.3,186.4,5.65,8.63,0.95,0.92,543.88
2013-07-26,21.52,325.5,166,107.5,114,188.1,5.62,8.66,0.95,0.92,542.87
2013-07-29,21.34,326.8,165,114,114.1,189,5.62,8.64,0.95,0.92,545.09
2013-07-30,21.8,328.7,164.9,117.4,114,188.4,5.61,8.6,0.95,0.92,547.16
2013-07-31,22.72,327.6,162,116,113,189.6,5.62,8.53,0.95,0.92,546.92
2013-08-01,23.9,327.4,161.4,119.1,113.8,195,5.63,8.58,0.95,0.92,560.72
2013-08-02,24.4,329.5,158.8,117.7,113,193.6,5.65,8.56,0.95,0.92,560.58
2013-08-05,25.26,333.8,159.6,117.2,114.5,195.2,5.62,8.63,0.95,0.92,563.99
2013-08-06,23.4,335.2,160.1,118.1,115,193.2,5.62,8.61,0.95,0.92,557.78
2013-08-07,22,327,160.8,117.3,115,192.3,5.6,8.68,0.94,0.92,554.36
2013-08-08,22.78,329.7,166.7,117.4,112.2,192.8,5.58,8.65,0.95,0.91,557.15
2013-08-09,22.66,324.3,169,117.1,114.6,192.5,5.58,8.66,0.95,0.91,560.43
2013-08-12,22.68,325.5,169.7,117,113.6,195,5.62,8.69,0.96,0.92,562.73
2013-08-13,22.34,317.7,168.7,117,113.5,197,5.61,8.68,0.96,0.92,568.07
2013-08-14,22.68,310.1,170.3,121.5,113,196,5.63,8.73,0.95,0.92,566.7
2013-08-15,22.76,311.5,177.1,122.4,112.5,195.6,5.61,8.74,0.95,0.92,563.44
2013-08-16,23.1,300.8,171.8,120.3,112,197,5.59,8.74,0.94,0.91,570.25
2013-08-19,20.58,304.8,169,122.2,112.7,196.5,5.59,8.74,0.94,0.91,570.37
2013-08-20,20.68,310,169,121.9,114,196.5,5.57,8.72,0.93,0.91,567.59
2013-08-21,21.8,311.2,168.5,121.7,114,195.3,5.57,8.74,0.93,0.91,565.34
2013-08-22,22.14,310.3,169,122.8,113.7,194.6,5.6,8.72,0.92,0.91,566.51
2013-08-23,22.44,308.3,170.5,123.2,109.5,193.3,5.58,8.68,0.92,0.91,565.49
2013-08-26,21.6,309.3,176,121.7,113.4,194.2,5.58,8.69,0.92,0.91,565.85
2013-08-27,19.89,302,170.3,117.4,111.8,193.2,5.59,8.66,0.93,0.91,557.54
2013-08-28,20.98,300.5,165.7,115.3,111.4,190.6,5.59,8.64,0.93,0.91,553.99
2013-08-29,21.56,305.8,168,117.2,113,191.3,5.62,8.73,0.93,0.92,557.26
2013-08-30,21.12,306.5,166.9,116.2,113.8,188.6,5.64,8.74,0.92,0.92,551.76
2013-09-02,21.64,304.8,168,118,113.8,192.5,5.65,8.8,0.93,0.92,560.92
2013-09-03,22.1,304.5,168.9,117.9,115.1,187.2,5.66,8.8,0.93,0.93,555.54
2013-09-04,21.76,304.9,169,119.6,115.2,186.2,5.66,8.84,0.93,0.93,554.34
2013-09-05,22.68,299.4,170.8,119.3,115,184.3,5.65,8.85,0.93,0.92,554.64
2013-09-06,23.6,297.1,170.1,116.7,115.1,182.6,5.69,8.86,0.93,0.93,552.83
2013-09-09,23.66,301.5,170.2,115.9,115.4,184.4,5.65,8.87,0.93,0.92,556.42
2013-09-10,24.72,305.3,181.6,119.2,116.7,186.8,5.63,8.84,0.95,0.92,566.04
2013-09-11,24.4,303.8,187,119.4,116.3,186.7,5.62,8.86,0.95,0.92,565.61
2013-09-12,24.52,313,185,118.3,116.3,187,5.61,8.87,0.95,0.92,565.25
2013-09-13,24.54,320.8,184.3,121,116.9,185.8,5.61,8.88,0.95,0.92,563.42
2013-09-16,24.8,317.2,201,120.4,118.2,188.6,5.58,8.89,0.94,0.91,569.3
2013-09-17,24.78,312.9,198.5,118.6,118.5,188.5,5.58,8.88,0.95,0.91,568.3
2013-09-18,24.94,312.9,199.8,117.1,117.4,188.1,5.59,8.92,0.95,0.91,568.9
2013-09-19,25.32,316.2,202,117.8,118,191.7,5.51,8.86,0.95,0.9,576.84
2013-09-20,25.36,317.3,218,117.1,119.5,191.7,5.52,8.84,0.93,0.9,577.47
2013-09-23,24.4,314.2,212.5,115.9,119.1,189,5.52,8.87,0.94,0.9,569.64
2013-09-24,25.16,311.2,213.7,113.5,119.8,189.3,5.53,8.83,0.93,0.9,570.46
2013-09-25,24.68,310.4,218.1,115.4,118.7,186.2,5.52,8.86,0.92,0.9,565.81
2013-09-26,26.62,311.8,224.6,115,119.7,186.1,5.52,8.86,0.92,0.9,567.53
2013-09-27,27.82,310.1,231.6,115,120,187.5,5.51,8.88,0.92,0.9,569.24
2013-09-30,27.82,313.9,226,116,120.2,187.2,5.52,8.92,0.92,0.9,565.85
2013-10-01,29.7,315,229.3,117.3,123.3,185,5.5,8.94,0.92,0.9,567.3
2013-10-02,29.1,311.4,233.5,119.5,122,183.2,5.52,8.94,0.92,0.9,564.82
2013-10-03,29.76,312.1,233.7,119.7,120.7,183.1,5.49,8.89,0.92,0.9,566.59
2013-10-04,29.76,312,234.9,119.1,119.5,182.6,5.49,8.81,0.92,0.9,564.91
2013-10-07,29.34,312.1,235,119.2,118.7,183.1,5.5,8.84,0.92,0.9,565.22
2013-10-08,29.58,310.4,232,118.9,114,181.2,5.49,8.85,0.92,0.9,563.27
2013-10-09,28.42,310.1,227,118.8,112.5,180.3,5.52,8.81,0.92,0.9,558.83
2013-10-10,29.56,313.8,231.5,117.7,114,185.2,5.51,8.8,0.91,0.9,568.88
2013-10-11,29.78,315.4,236.9,117.7,114.7,184.4,5.5,8.79,0.92,0.9,569.44
2013-10-14,29.3,318.9,235.6,123.5,113.2,185.6,5.5,8.79,0.92,0.9,570.39
2013-10-15,29.94,315.3,237.9,124.9,114,184,5.53,8.81,0.92,0.91,569.86
2013-10-16,30.68,317.4,239,128,113.6,187.2,5.5,8.82,0.92,0.9,578.76
2013-10-17,31.1,317.9,239,125.3,114.8,189.7,5.46,8.8,0.92,0.9,580.14
2013-10-18,30.8,320.1,242.1,127.2,117.4,189.4,5.45,8.83,0.92,0.89,581.54
2013-10-21,31.24,317.4,250,128.4,117.5,190.6,5.46,8.81,0.92,0.9,584.91
2013-10-22,30.94,322.6,250.6,128.4,117,194.1,5.46,8.8,0.92,0.9,592.53
2013-10-23,30.28,327.8,247.8,128.7,117,194.5,5.42,8.76,0.92,0.89,591.13
2013-10-24,29.78,323.4,250,129.8,116.5,197,5.4,8.74,0.92,0.89,595.46
2013-10-25,29.12,321.6,251,126.9,118.4,196.1,5.41,8.76,0.92,0.89,593.07
2013-10-28,27.72,325.1,246,125.9,118.7,196.8,5.41,8.74,0.92,0.89,591.11
2013-10-29,29.32,325.6,246.6,126.2,119.5,198,5.42,8.71,0.92,0.89,594.32
2013-10-30,28.92,325.4,244.7,126.3,118.9,197.4,5.42,8.71,0.92,0.89,593.28
2013-10-31,29.5,358.2,238.5,125.3,118.1,182.8,5.47,8.77,0.92,0.9,578.31
2013-11-01,30.12,348.7,238,128.1,119.6,183.4,5.52,8.81,0.93,0.91,580.37
2013-11-04,29.4,350.3,236.7,129.6,120.8,184.6,5.52,8.82,0.93,0.9,581.16
2013-11-05,29.1,352.5,230.7,126.8,121.3,184.3,5.53,8.88,0.93,0.91,577.31
2013-11-06,33.44,358.5,239.1,131.2,126.5,187.6,5.52,8.88,0.93,0.91,587.47
2013-11-07,32.2,350.9,225.7,131.1,117.9,189.5,5.58,8.96,0.93,0.92,587.78
2013-11-08,32.42,349.3,214,129.9,117.9,188.6,5.55,8.93,0.91,0.91,585.78
2013-11-11,31.46,352.4,218,130,118.9,189.6,5.57,8.9,0.91,0.91,587.83
2013-11-12,30.94,349.1,214,126.5,118.9,189.9,5.55,8.83,0.9,0.91,583.92
2013-11-13,30.88,347.2,207.5,126.5,119.6,191.8,5.56,8.88,0.89,0.91,585.36
2013-11-14,31.38,350.5,207.7,125.5,121.3,192.4,5.55,8.91,0.9,0.91,589.53
2013-11-15,31.2,354.8,210.8,127.4,120.3,192.6,5.54,8.9,0.9,0.91,590.76
2013-11-18,31.56,354,210,132.5,119.6,193.8,5.52,8.89,0.9,0.91,595.35
2013-11-19,30.86,353.9,209.9,130.4,118.1,192.2,5.52,8.9,0.91,0.91,590.7
2013-11-20,30.4,352.3,209.6,130.6,117,191.8,5.51,8.9,0.91,0.9,587.53
2013-11-21,30.52,353.8,210.1,134,117.4,191.5,5.54,8.93,0.91,0.91,588.33
2013-11-22,30.72,352.8,213.2,133,117,190.4,5.52,8.94,0.91,0.91,585.51
2013-11-25,30.98,352.6,215.6,132.8,118.2,191.4,5.52,8.93,0.9,0.91,588.6
2013-11-26,30.8,354.1,224.7,132.1,117.3,190.1,5.51,8.9,0.9,0.9,586.73
2013-11-27,31.16,357.5,221.2,131.7,118.9,189.6,5.49,8.94,0.9,0.9,589.78
2013-11-28,31.54,361.1,229.4,131.6,118.4,195.3,5.49,8.96,0.9,0.9,599.46
2013-11-29,31.3,360.4,227.5,131.1,120,196.7,5.48,8.96,0.9,0.9,601.63
2013-12-02,30.9,363.9,227,133.3,120.1,196.5,5.51,9.03,0.9,0.9,601.47
2013-12-03,29.2,365.9,222.7,131,122.1,197.6,5.49,9.02,0.9,0.9,598.47
2013-12-04,28.22,356.5,220.5,127.6,121.3,194.9,5.49,8.99,0.9,0.9,591.66
2013-12-05,28.28,358.3,218.2,130,121.6,196.2,5.49,8.97,0.89,0.9,592.55
2013-12-06,29.58,350.9,225.9,130,122.9,195.1,5.46,8.93,0.88,0.9,591.87
2013-12-09,29.86,351,235.8,130.5,123.7,195,5.44,8.91,0.89,0.9,593.26
2013-12-10,29.22,348.5,231,130.4,125.7,193.2,5.43,8.92,0.89,0.89,592
2013-12-11,29.4,343.7,221.3,127.9,131,193.5,5.42,8.88,0.89,0.89,592.54
2013-12-12,28.82,339.1,221.4,125.9,130.5,191.3,5.42,8.88,0.88,0.89,585.84
2013-12-13,29.28,340.3,216.2,127,129,191,5.44,8.84,0.88,0.9,584.52
2013-12-16,29.98,344.7,219.5,126.6,128,191.4,5.42,8.84,0.88,0.89,587.25
2013-12-17,29.06,341.1,215,126,127.6,190.5,5.43,8.82,0.88,0.89,583.61
2013-12-18,30.6,342,216.7,126.2,128.4,190.7,5.43,8.88,0.89,0.89,588.18
2013-12-19,31.3,350.2,221.6,127.8,130,195.6,5.46,8.94,0.89,0.9,599.04
2013-12-20,31.32,353.2,222.5,129,133.5,196.3,5.46,8.94,0.89,0.9,605.52
2013-12-23,31.4,353.4,217.4,130.5,134.3,195.1,5.45,8.91,0.89,0.9,606.43
2013-12-27,31.96,358.3,214.9,132.3,135.5,197.2,5.4,8.92,0.88,0.89,613.02
2013-12-30,32.04,359,212,133.2,137,198.8,5.41,8.92,0.89,0.89,615.5
2014-01-02,34.34,355.5,217.5,133.7,137.5,200.9,5.46,9.01,0.89,0.9,620.04
2014-01-03,35.28,354.7,229.1,133.7,137.3,204.9,5.47,8.98,0.89,0.9,627.6
2014-01-06,37.22,357.4,235.2,134.1,139.1,204,5.48,8.98,0.89,0.91,629.45
2014-01-07,39.48,358.5,230,133.2,138.6,206.5,5.47,8.98,0.89,0.9,636.59
2014-01-08,38.7,368.1,224.9,132.7,136.6,207.8,5.49,9.01,0.89,0.91,639.11
2014-01-09,38.98,372.7,233.8,133,138.8,209.1,5.48,9.04,0.89,0.91,641.77
2014-01-10,38.94,369.4,242.5,133.4,138.2,211.9,5.49,9.01,0.89,0.91,645.98
2014-01-13,39.3,371.2,235.2,131.3,137,211.3,5.47,8.97,0.89,0.9,646.78
2014-01-14,38.56,369,236.3,129.5,136.2,210.7,5.46,8.97,0.9,0.9,645.84
2014-01-15,39.42,375.3,233.1,132.3,136.4,209.8,5.48,8.99,0.9,0.91,649.16
2014-01-16,38.8,374.8,236.4,131.8,136,210.4,5.49,8.97,0.89,0.91,648.81
2014-01-17,38.8,372.3,235.5,131,136.5,209.9,5.49,9.03,0.89,0.91,648.85
2014-01-20,38.38,378.9,231.5,131.8,137.2,212.6,5.5,9.03,0.89,0.91,650.23
2014-01-21,38.36,389.4,233.6,133.4,136.6,213.4,5.52,9.06,0.89,0.91,655.04
2014-01-22,38.34,383,232.5,131.8,136.6,210.9,5.5,9.11,0.89,0.91,651.24
2014-01-23,37.88,382,228.5,132.3,136,210,5.47,9.08,0.9,0.9,647.93
2014-01-24,35.7,378,220,127.9,136.5,210.1,5.45,9,0.89,0.9,639.54
2014-01-27,33.06,374.2,212.1,126.8,134.6,206.2,5.46,9.04,0.88,0.9,624.85
2014-01-28,35.64,377.3,212,129.4,134.1,206,5.47,9.07,0.89,0.9,628.72
2014-01-29,34.94,388.3,209.5,129,134.7,204.3,5.48,9.08,0.88,0.91,624.16
2014-01-30,36.86,417.1,216,131.7,134.3,211.3,5.5,9.06,0.88,0.91,638.76
2014-01-31,36.4,415.1,219.6,131.2,137.1,219,5.52,9.08,0.88,0.91,647.19
2014-02-03,35.74,408.2,210.5,132.4,137.4,222,5.53,9.04,0.88,0.91,647.86
2014-02-04,34.02,402.2,206.7,130,136,218,5.52,9,0.88,0.91,638.91
2014-02-05,36.36,408.9,205.7,130,136.2,225.2,5.51,8.97,0.88,0.91,650.67
2014-02-06,37.6,407,205.8,133.2,132.3,230.2,5.53,9,0.89,0.91,661.01
2014-02-07,37.5,406.8,211,131.9,133.7,233.8,5.5,8.98,0.89,0.91,669.3
2014-02-10,38.08,410,210,133.3,136.5,234.7,5.47,8.97,0.89,0.9,673.93
2014-02-11,39.06,409.8,215.5,133,138.1,233.2,5.46,8.98,0.89,0.9,674.59
2014-02-12,39.6,407.8,214.5,133.6,140.2,235,5.5,9.08,0.9,0.91,676.43
2014-02-13,39.14,419.7,215,134.3,140,238,5.46,9.08,0.9,0.9,679.37
2014-02-14,39.52,418.3,233.2,136,141.5,238.7,5.44,9.1,0.89,0.9,683.9
2014-02-17,39.24,425.3,239,136.3,143.3,238.5,5.45,9.11,0.9,0.9,685.7
2014-02-18,39.46,425.9,238.9,134.6,143.5,238.6,5.43,9.06,0.89,0.9,684.78
2014-02-19,39.56,435.3,243.5,133.6,146.4,240,5.43,9.04,0.9,0.89,690.99
2014-02-20,39.06,433.1,241.9,132.4,147.3,240,5.44,9.08,0.89,0.89,689.66
2014-02-21,39.12,431,244.4,132.2,148,242.9,5.44,9.08,0.89,0.89,695.85
2014-02-24,39.28,440.3,245.3,135,153.4,247,5.43,9.05,0.9,0.89,704.63
2014-02-25,39.18,449.3,243.5,135,155.3,261.5,5.43,9.06,0.9,0.89,724.61
2014-02-26,38.76,454,243,134.2,154.8,257,5.44,9.07,0.9,0.89,718.33
2014-02-27,38.3,453.3,242.8,131.9,155.1,257,5.46,9.1,0.9,0.89,713.87
2014-02-28,39.08,455.4,244.2,133.7,157.6,257.7,5.4,9.03,0.9,0.88,719.51
2014-03-03,37.34,444.7,233.2,130.1,156,253,5.42,9.07,0.9,0.88,702.16
2014-03-04,38.96,451.7,240,132.5,161.4,260,5.42,9.05,0.9,0.88,719.49
2014-03-05,39.4,461.3,253.1,130.9,161.5,259,5.43,9.08,0.91,0.89,720.09
2014-03-06,40.8,456.5,250.4,132,162.7,256.7,5.43,9.06,0.91,0.89,718.43
2014-03-07,40.78,447.2,242.5,130.4,161.6,254.8,5.37,9.01,0.9,0.88,712.19
2014-03-10,41,442.4,246.3,130.4,161.6,251.1,5.38,8.95,0.9,0.88,704.81
2014-03-11,40.94,442.9,246.5,129.2,165,249.8,5.39,8.95,0.91,0.88,705.52
2014-03-12,40.16,439.4,241,127.6,163.9,246.7,5.37,8.93,0.9,0.87,694.62
2014-03-13,39.4,443.2,241,127.5,163.8,247.2,5.35,8.93,0.9,0.87,693.11
2014-03-14,37.66,430.8,237.5,127,163.5,244,5.38,8.92,0.9,0.87,681.01
2014-03-17,39.56,434.1,242.6,127.9,165.1,245,5.37,8.92,0.9,0.87,686.12
2014-03-18,39.34,440.1,242.7,128.5,167.5,248.2,5.37,8.9,0.9,0.87,693.48
2014-03-19,39.2,446.1,242.8,129,171,245.7,5.36,8.92,0.9,0.87,690.39
2014-03-20,40.3,434.4,237.5,126.6,168.7,245.8,5.42,8.94,0.89,0.87,686.72
2014-03-21,40.28,435.2,233.3,127.5,172.2,239.2,5.42,8.93,0.89,0.87,679.74
2014-03-24,38.88,427.4,220.2,124.4,172.2,240,5.42,8.94,0.89,0.87,675.34
2014-03-25,39,433.1,218.7,126.2,171.9,239.6,5.41,8.94,0.9,0.87,677.22
2014-03-26,40.1,439.2,218,127,172.6,240.4,5.41,8.96,0.9,0.87,682.43
2014-03-27,41.6,438.3,227.2,129.4,168,243.3,5.43,9.02,0.9,0.87,687.11
2014-03-28,42.5,436,225,134.5,167.9,246.2,5.43,9.03,0.91,0.87,696.39
2014-03-31,43.56,438.5,220.3,134.5,167,246.8,5.41,9.01,0.9,0.87,702.4
2014-04-01,45.9,445,221.8,135.6,168.5,244.5,5.41,9,0.91,0.87,702.86
2014-04-02,46.4,450.2,218.8,137.2,167.5,246,5.41,9.02,0.91,0.87,707.53
2014-04-03,46.58,445.8,218.2,135.6,162.1,244.5,5.42,9,0.91,0.87,706.24
2014-04-04,47.12,448.9,220.5,136.7,163,243.6,5.45,9.03,0.91,0.88,707.29
2014-04-07,46.06,435.9,212.5,136.3,157.5,238.5,5.44,9.03,0.91,0.88,695.86
2014-04-08,44.92,432.7,208.4,134.5,152.5,234.6,5.42,9.06,0.91,0.87,686.28
2014-04-09,46.52,434.7,215.6,136.2,153.9,238.3,5.41,9.06,0.91,0.87,694.5
2014-04-10,46.28,429.8,211,135.7,156,235.5,5.38,9.03,0.91,0.87,688.04
2014-04-11,45.62,422,200,133.6,152,231.4,5.38,9.01,0.9,0.87,679.26
2014-04-14,43.66,413.1,187.7,130.5,152.8,232.9,5.4,9.02,0.91,0.87,673.35
2014-04-15,43.2,412.2,183,129.7,151.4,230.7,5.41,9.05,0.91,0.87,669.13
2014-04-16,44.18,418.2,192,131.2,152.9,235.6,5.39,9.06,0.91,0.87,681.95
2014-04-22,47.4,427.5,208,133.1,157,244.3,5.4,9.1,0.9,0.87,702.3
2014-04-23,46.6,439.1,203.4,134.2,159.6,243.3,5.4,9.06,0.9,0.87,700.79
2014-04-24,45.94,440.4,200.5,132.6,159.2,241.6,5.4,9.07,0.9,0.86,698.35
2014-04-25,45.38,436.6,198.5,131.8,158.9,240.6,5.4,9.07,0.9,0.86,693.86
2014-04-28,46,439.1,199.5,130.4,158.7,242.8,5.39,9.07,0.9,0.86,697.07
2014-04-29,46.36,444.2,199.4,129.4,158.5,244.2,5.4,9.08,0.9,0.86,703.47
2014-04-30,47.76,451.4,199.9,129.8,156.8,242.7,5.39,9.07,0.9,0.86,704.05
2014-05-01,47.88,457.9,206,132,158,238,5.38,9.09,0.91,0.86,701.8
2014-05-02,48.48,455.8,214,135.5,158.6,238.8,5.38,9.09,0.91,0.86,702.3
2014-05-05,49.58,455.6,212,136.3,159,237,5.38,9.07,0.9,0.86,700.91
2014-05-06,49.9,454,213.1,140.6,154.1,236,5.35,9.09,0.91,0.86,700.28
2014-05-07,48.02,473.5,214.4,140.2,151.1,233.4,5.36,9.09,0.91,0.86,696.12
2014-05-08,49.24,468.1,213.1,140.5,153.5,232.4,5.35,9.07,0.91,0.86,697.03
2014-05-09,52.96,476.2,214.2,141.1,155.5,234.5,5.42,9.13,0.92,0.87,702.75
2014-05-12,54.7,486,217.2,145.5,156.8,236.9,5.42,9.16,0.92,0.87,711.59
2014-05-13,53,473.6,218.3,145,156.8,236.7,5.45,9.17,0.92,0.87,710.47
2014-05-14,53.1,476.2,217.5,145.3,156,234,5.44,9.13,0.92,0.87,710.21
2014-05-15,53,474.1,211.5,146.5,155.3,230.9,5.46,9.16,0.92,0.88,704.35
2014-05-19,52.82,467,208.9,148.4,153,230.5,5.44,9.16,0.92,0.87,701.36
2014-05-20,54.5,471,205,147.9,149.9,231.6,5.45,9.17,0.92,0.87,707.3
2014-05-21,55.48,471.6,205.8,148.8,146.5,233.9,5.46,9.22,0.92,0.88,715.9
2014-05-22,56.4,472,206,148.7,148.9,234.4,5.46,9.21,0.92,0.88,719.2
2014-05-23,55.62,465.4,205.8,148.4,147.9,233.5,5.48,9.22,0.92,0.88,715.46
2014-05-26,56.7,470.3,209.5,149.6,150,235.8,5.47,9.22,0.92,0.88,722.31
2014-05-27,57.54,467.3,217.1,150,148.8,235.6,5.47,9.2,0.92,0.88,723.53
2014-05-28,58.56,472,220.5,150.5,147.4,231.8,5.48,9.19,0.92,0.88,720.6
2014-06-02,57.9,484.4,219.5,149,145.8,231.5,5.48,9.18,0.91,0.88,721.87
2014-06-03,56.8,480.4,215.6,147.1,142,233.5,5.47,9.16,0.91,0.87,720.75
2014-06-04,58.54,495.6,229.6,148,142.5,235.9,5.48,9.18,0.91,0.88,727.63
2014-06-06,60.04,502.5,227.2,148.5,140.8,236.6,5.47,9.2,0.92,0.88,733.4
2014-06-10,58.84,495.3,230.6,150,145,244.3,5.51,9.24,0.92,0.88,743.2
2014-06-11,57.64,495,224.4,148,142.4,245,5.51,9.25,0.92,0.88,738.57
2014-06-12,56.76,498.8,225.3,148.9,140.6,250.7,5.51,9.28,0.92,0.89,745.16
2014-06-13,57.38,495.5,221.3,147.1,137.2,247.3,5.51,9.35,0.92,0.89,740.78
2014-06-16,54.64,496.8,218.9,150.6,138.3,251.4,5.51,9.35,0.92,0.89,742.28
2014-06-17,53.06,494.7,219.7,154.7,142.6,255,5.5,9.33,0.92,0.88,741.47
2014-06-18,55.6,492.2,219.9,160.5,145.9,253.6,5.5,9.31,0.91,0.88,744.69
2014-06-19,55.16,495.2,227.1,161.3,145.8,253,5.47,9.32,0.9,0.88,745.49
2014-06-20,55.84,497.6,233.4,161.1,145.1,253.4,5.49,9.35,0.89,0.88,743.86
2014-06-23,55.8,496.3,233.6,161.1,142.3,252,5.48,9.33,0.9,0.88,742.79
2014-06-24,54.2,490.2,232.8,157.3,143.5,251,5.47,9.3,0.9,0.88,738.89
2014-06-25,53.36,490,230.2,154.6,142.7,248.8,5.48,9.29,0.89,0.88,732.85
2014-06-26,54.24,493.3,234.5,154,143.9,250.3,5.48,9.33,0.89,0.88,737.26
2014-06-27,53.4,494.8,236.8,154.9,147.4,250.3,5.48,9.33,0.89,0.88,739.17
2014-07-01,54.42,492.7,227.9,154.3,136,250.8,5.45,9.34,0.88,0.88,743.36
2014-07-02,54.76,496,230.5,154.5,132.5,252.6,5.46,9.37,0.88,0.88,748.79
2014-07-03,54.96,495.2,228.6,154,135.2,254,5.46,9.36,0.88,0.88,750.64
2014-07-04,53.86,493.5,227.7,153.4,132.4,252.7,5.49,9.41,0.89,0.88,747.84
2014-07-07,53.68,488.2,225.3,151.9,131.5,251.6,5.49,9.39,0.89,0.88,743.53
2014-07-08,51.04,487.3,219,152.5,130.2,248.9,5.49,9.39,0.89,0.88,734.65
2014-07-09,51.2,476.4,214.3,150.1,126,247.2,5.48,9.37,0.89,0.88,729.81
2014-07-10,49.7,475.3,209.6,147,126,247.8,5.48,9.38,0.89,0.88,726.13
2014-07-11,51.62,478.9,211.3,149.4,125,247.8,5.48,9.39,0.89,0.88,729.43
2014-07-14,51.8,477,214.4,148.9,130.4,251,5.47,9.36,0.89,0.88,736.21
2014-07-15,50.16,471.9,211.8,146.4,131.5,251.2,5.48,9.4,0.88,0.88,732.92
2014-07-16,52.28,477,212.1,151,129.9,253.4,5.51,9.44,0.89,0.89,741.1
2014-07-17,51.4,482,209,150.8,128.6,253.7,5.51,9.43,0.89,0.89,739.81
2014-07-18,50.76,482.7,208.5,148.2,123.5,250.1,5.51,9.42,0.89,0.89,732.28
2014-07-21,50.44,473.5,207.8,149.8,124,247.7,5.52,9.42,0.89,0.89,727.43
